time_lsl,condition,condition_offset_sec,lz_complexity_proxy,window_sec,neural_channels_used,lz_complexity_z
1251.2144613,BASELINE_1,1.0,0.8009868421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-4.834111007778523
1252.2144613,BASELINE_1,2.0,0.8067434210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-4.596085005489724
1253.2144613,BASELINE_1,3.0,0.8264802631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.7799958547852612
1254.2144613,BASELINE_1,4.0,0.8355263157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.405954994045715
1255.2144613,BASELINE_1,5.0,0.8322368421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.541969852496458
1256.2144613,BASELINE_1,6.0,0.8388157894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.269940135594972
1257.2144613,BASELINE_1,7.0,0.8355263157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.405954994045715
1258.2144613,BASELINE_1,8.0,0.8273026315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.7459921401725746
1259.2144613,BASELINE_1,9.0,0.7832512315270936,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-5.567452202726003
1260.2144613,BASELINE_1,10.0,0.7763157894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-5.854222446159101
1261.2144613,BASELINE_1,11.0,0.7705592105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-6.0922484484479
1262.2144613,BASELINE_1,12.0,0.6932565789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-9.288597622040374
1263.2144613,BASELINE_1,13.0,0.6233552631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-12.178913364118682
1264.2144613,BASELINE_1,14.0,0.6554276315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-10.852768494223929
1265.2144613,BASELINE_1,15.0,0.7023026315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-8.914556761300833
1266.2144613,BASELINE_1,16.0,0.7368421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-7.486400747568025
1267.2144613,BASELINE_1,17.0,0.7606907894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-6.5002930238001335
1268.2144613,BASELINE_1,18.0,0.8536184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.6578732725666265
1269.2144613,BASELINE_1,19.0,0.9350328947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.7084944740892821
1270.2144613,BASELINE_1,20.0,0.9523026315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.4225724809556834
1271.2144613,BASELINE_1,21.0,0.9523026315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.4225724809556834
1272.2144613,BASELINE_1,22.0,0.959703947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.7286059124698563
1273.2144613,BASELINE_1,23.0,0.944078947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.082535334828824
1274.2144613,BASELINE_1,24.0,0.9473684210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.2185501932795668
1275.2144613,BASELINE_1,25.0,0.9481907894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.2525539078922536
1276.2144613,BASELINE_1,26.0,0.9506578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.3545650517303143
1277.2144613,BASELINE_1,27.0,0.9481907894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.2525539078922536
1278.2144613,BASELINE_1,28.0,0.9302134646962233,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5092181892737216
1279.2144613,BASELINE_1,29.0,0.9144736842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.14159839122786683
1280.2144613,BASELINE_1,30.0,0.9120065789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.24360953506592287
1281.2144613,BASELINE_1,31.0,0.9070723684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.4476318227420395
1282.2144613,BASELINE_1,32.0,0.8980263157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.821672683481586
1283.2144613,BASELINE_1,33.0,0.8955592105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.923683827319642
1284.2144613,BASELINE_1,34.0,0.9169407894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.039587247389810794
1285.2144613,BASELINE_1,35.0,0.9226973684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.19843875489899274
1286.2144613,BASELINE_1,36.0,0.9144736842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.14159839122786683
1287.2144613,BASELINE_1,37.0,0.9210526315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.13043132567361898
1288.2144613,BASELINE_1,38.0,0.9177631578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.0055835327771239195
1289.2144613,BASELINE_1,39.0,0.9235197368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2324424695116796
1290.2144613,BASELINE_1,40.0,0.9350328947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.7084944740892821
1291.2144613,BASELINE_1,41.0,0.9261083743842364,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.3394787928491463
1292.2144613,BASELINE_1,42.0,0.9366776315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.7765019033146513
1293.2144613,BASELINE_1,43.0,0.9325657894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6064833302512215
1294.2144613,BASELINE_1,44.0,0.9432565789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.0485316202161417
1295.2144613,BASELINE_1,45.0,0.946546052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.1845464786668847
1296.2144613,BASELINE_1,46.0,0.9449013157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.1165390494415108
1297.2144613,BASELINE_1,47.0,0.9490131578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.2865576225049407
1298.2144613,BASELINE_1,48.0,0.9498355263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.3205613371176275
1299.2144613,BASELINE_1,49.0,0.9523026315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.4225724809556834
1300.2144613,BASELINE_1,50.0,0.9506578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.3545650517303143
1301.2144613,BASELINE_1,51.0,0.944078947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.082535334828824
1302.2144613,BASELINE_1,52.0,0.9399671052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.9125167617653942
1303.2144613,BASELINE_1,53.0,0.9333881578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6404870448639084
1304.2144613,BASELINE_1,54.0,0.9302134646962233,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5092181892737216
1305.2144613,BASELINE_1,55.0,0.9111842105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.27761324967860973
1306.2144613,BASELINE_1,56.0,0.8856907894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.3317284026718754
1307.2144613,BASELINE_1,57.0,0.890625,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.1277061149957586
1308.2144613,BASELINE_1,58.0,0.8782894736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.637761834186048
1309.2144613,BASELINE_1,59.0,0.8848684210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.3657321172845622
1310.2144613,BASELINE_1,60.0,0.8741776315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.8077804072494779
1311.2144613,BASELINE_1,61.0,0.8930921052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.0256949711577026
1312.2144613,BASELINE_1,62.0,0.9177631578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.0055835327771239195
1313.2144613,BASELINE_1,63.0,0.9194078947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.06242389644824983
1314.2144613,BASELINE_1,64.0,0.9300986842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5044721864131654
1315.2144613,BASELINE_1,65.0,0.930921052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5384759010258523
1316.2144613,BASELINE_1,66.0,0.9350328947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.7084944740892821
1317.2144613,BASELINE_1,67.0,0.9277504105090312,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4073745514189755
1318.2144613,BASELINE_1,68.0,0.9202302631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.09642761106093212
1319.2144613,BASELINE_1,69.0,0.921875,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.16443504028630587
1320.2144613,BASELINE_1,70.0,0.9177631578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.0055835327771239195
1321.2144613,BASELINE_1,71.0,0.9087171052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3796243935166704
1322.2144613,BASELINE_1,72.0,0.9177631578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.0055835327771239195
1323.2144613,BASELINE_1,73.0,0.9161184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.07359096200249766
1324.2144613,BASELINE_1,74.0,0.9161184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.07359096200249766
1325.2144613,BASELINE_1,75.0,0.915296052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.10759467661517995
1326.2144613,BASELINE_1,76.0,0.9177631578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.0055835327771239195
1327.2144613,BASELINE_1,77.0,0.9210526315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.13043132567361898
1328.2144613,BASELINE_1,78.0,0.9087171052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3796243935166704
1329.2144613,BASELINE_1,79.0,0.9046052631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5496429665801001
1330.2144613,BASELINE_1,80.0,0.9029605263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.6176503958054693
1331.2144613,BASELINE_1,81.0,0.9046052631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5496429665801001
1332.2144613,BASELINE_1,82.0,0.8922697368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.059698685770385
1333.2144613,BASELINE_1,83.0,0.8832236842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.4337395465099314
1334.2144613,BASELINE_1,84.0,0.850328947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.7938881310173698
1335.2144613,BASELINE_1,85.0,0.852796052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.691876987179309
1336.2144613,BASELINE_1,86.0,0.8448275862068966,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.021361256357404
1337.2144613,BASELINE_1,87.0,0.84375,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.0659178479188554
1338.2144613,BASELINE_1,88.0,0.8544407894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.62386955795394
1339.2144613,BASELINE_1,89.0,0.8692434210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.0118026949255943
1340.2144613,BASELINE_1,90.0,0.8963815789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.8896801127069551
1341.2144613,BASELINE_1,91.0,0.912828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.20960582045324058
1342.2144613,BASELINE_1,92.0,0.912828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.20960582045324058
1343.2144613,BASELINE_1,93.0,0.9136513157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.1756021058405537
1344.2144613,BASELINE_1,94.0,0.9136513157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.1756021058405537
1345.2144613,BASELINE_1,95.0,0.9029605263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.6176503958054693
1346.2144613,BASELINE_1,96.0,0.9095394736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3456206789039835
1347.2144613,BASELINE_1,97.0,0.9004934210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.71966153964353
1348.2144613,BASELINE_1,98.0,0.8955592105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.923683827319642
1349.2144613,BASELINE_1,99.0,0.9014778325123153,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.6789575856982926
1350.2144613,BASELINE_1,100.0,0.9046052631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5496429665801001
1351.2144613,BASELINE_1,101.0,0.912828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.20960582045324058
1352.2144613,BASELINE_1,102.0,0.9161184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.07359096200249766
1353.2144613,BASELINE_1,103.0,0.9144736842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.14159839122786683
1354.2144613,BASELINE_1,104.0,0.9177631578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.0055835327771239195
1355.2144613,BASELINE_1,105.0,0.9054276315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5156392519674132
1356.2144613,BASELINE_1,106.0,0.9004934210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.71966153964353
1357.2144613,BASELINE_1,107.0,0.9054276315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5156392519674132
1358.2144613,BASELINE_1,108.0,0.9120065789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.24360953506592287
1359.2144613,BASELINE_1,109.0,0.9120065789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.24360953506592287
1360.2144613,BASELINE_1,110.0,0.9078947368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.41362810812935263
1361.2144613,BASELINE_1,111.0,0.9111842105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.27761324967860973
1362.2144613,BASELINE_1,112.0,0.9105090311986864,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.30553091356422934
1363.2144613,BASELINE_1,113.0,0.9054276315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5156392519674132
1364.2144613,BASELINE_1,114.0,0.8988486842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.787668968868899
1365.2144613,BASELINE_1,115.0,0.8774671052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.6717655487987348
1366.2144613,BASELINE_1,116.0,0.8560855263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.555862128728566
1367.2144613,BASELINE_1,117.0,0.8314144736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.575973567109145
1368.2144613,BASELINE_1,118.0,0.8429276315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.0999215625315424
1369.2144613,BASELINE_1,119.0,0.8388157894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.269940135594972
1370.2144613,BASELINE_1,120.0,0.8330592105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.507966137883771
1386.2144613,CONTROL_1,0.7165148000001409,0.9161184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.07359096200249766
1387.2144613,CONTROL_1,1.716514800000141,0.9185855263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.028420181835562955
1388.2144613,CONTROL_1,2.716514800000141,0.9137931034482759,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.16973939642457084
1389.2144613,CONTROL_1,3.716514800000141,0.9029605263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.6176503958054693
1390.2144613,CONTROL_1,4.716514800000141,0.9004934210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.71966153964353
1391.2144613,CONTROL_1,5.716514800000141,0.912828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.20960582045324058
1392.2144613,CONTROL_1,6.716514800000141,0.9103618421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3116169642912966
1393.2144613,CONTROL_1,7.716514800000141,0.9120065789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.24360953506592287
1394.2144613,CONTROL_1,8.716514800000141,0.9095394736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3456206789039835
1395.2144613,CONTROL_1,9.71651480000014,0.9111842105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.27761324967860973
1396.2144613,CONTROL_1,10.71651480000014,0.9226973684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.19843875489899274
1397.2144613,CONTROL_1,11.71651480000014,0.9120065789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.24360953506592287
1398.2144613,CONTROL_1,12.71651480000014,0.9111842105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.27761324967860973
1399.2144613,CONTROL_1,13.71651480000014,0.90625,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.4816355373547264
1400.2144613,CONTROL_1,14.71651480000014,0.90625,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.4816355373547264
1401.2144613,CONTROL_1,15.71651480000014,0.9087171052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3796243935166704
1402.2144613,CONTROL_1,16.71651480000014,0.9087171052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3796243935166704
1403.2144613,CONTROL_1,17.71651480000014,0.9120065789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.24360953506592287
1404.2144613,CONTROL_1,18.71651480000014,0.9161184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.07359096200249766
1405.2144613,CONTROL_1,19.71651480000014,0.9185855263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.028420181835562955
1406.2144613,CONTROL_1,20.71651480000014,0.9276315789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4024610425751094
1407.2144613,CONTROL_1,21.71651480000014,0.9154351395730707,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.10184363785474158
1408.2144613,CONTROL_1,22.71651480000014,0.9144736842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.14159839122786683
1409.2144613,CONTROL_1,23.71651480000014,0.9169407894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.039587247389810794
1410.2144613,CONTROL_1,24.71651480000014,0.9136513157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.1756021058405537
1411.2144613,CONTROL_1,25.71651480000014,0.9161184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.07359096200249766
1412.2144613,CONTROL_1,26.71651480000014,0.9070723684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.4476318227420395
1413.2144613,CONTROL_1,27.71651480000014,0.9013157894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.685657825030843
1414.2144613,CONTROL_1,28.71651480000014,0.8939144736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.9916912565450158
1415.2144613,CONTROL_1,29.71651480000014,0.8560855263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.555862128728566
1416.2144613,CONTROL_1,30.71651480000014,0.8511513157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.7598844164046827
1417.2144613,CONTROL_1,31.71651480000014,0.8453947368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.9979104186934817
1418.2144613,CONTROL_1,32.71651480000014,0.8314144736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.575973567109145
1419.2144613,CONTROL_1,33.71651480000014,0.8388157894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.269940135594972
1420.2144613,CONTROL_1,34.71651480000014,0.8776683087027914,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.663446084960819
1421.2144613,CONTROL_1,35.71651480000014,0.90625,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.4816355373547264
1422.2144613,CONTROL_1,36.71651480000014,0.8980263157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.821672683481586
1423.2144613,CONTROL_1,37.71651480000014,0.9029605263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.6176503958054693
1424.2144613,CONTROL_1,38.71651480000014,0.9144736842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.14159839122786683
1425.2144613,CONTROL_1,39.71651480000014,0.9037828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5836466811927824
1426.2144613,CONTROL_1,40.71651480000014,0.9013157894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.685657825030843
1427.2144613,CONTROL_1,41.71651480000014,0.9037828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5836466811927824
1428.2144613,CONTROL_1,42.71651480000014,0.9185855263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.028420181835562955
