time_sec,cue_on,cue_impulse,cue_value,cue_index_active,cue_phase_sin,cue_phase_cos,cue_nominal_frequency_hz
40.25,0.0,1.0,0.0,0.0,0.5000000000000084,-0.8660254037844337,0.3333333333333333
40.5,1.0,0.0,10.0,13.0,6.859260036498355e-15,-1.0,0.3333333333333333
40.75,1.0,0.0,10.0,13.0,-0.4999999999999966,-0.8660254037844406,0.3333333333333333
41.0,1.0,0.0,10.0,13.0,-0.866025403784431,-0.5000000000000131,0.3333333333333333
41.25,0.0,0.0,0.0,0.0,-1.0,-1.2249562894656474e-14,0.3333333333333333
41.5,0.0,0.0,0.0,0.0,-0.8660254037844433,0.49999999999999195,0.3333333333333333
41.75,0.0,0.0,0.0,0.0,-0.5000000000000056,0.8660254037844355,0.3333333333333333
42.0,0.0,0.0,0.0,0.0,-3.429011037612589e-15,1.0,0.3333333333333333
42.25,0.0,0.0,0.0,0.0,0.49999999999998723,0.866025403784446,0.3333333333333333
42.5,0.0,0.0,0.0,0.0,0.8660254037844327,0.5000000000000102,0.3333333333333333
42.75,0.0,0.0,0.0,0.0,1.0,8.819313895770708e-15,0.3333333333333333
43.0,0.0,0.0,0.0,0.0,0.8660254037844416,-0.4999999999999949,0.3333333333333333
43.25,0.0,1.0,0.0,0.0,0.5000000000000026,-0.8660254037844372,0.3333333333333333
43.5,1.0,0.0,10.0,14.0,1.4209616753928827e-14,-1.0,0.3333333333333333
43.75,1.0,0.0,10.0,14.0,-0.49999999999999023,-0.8660254037844443,0.3333333333333333
44.0,1.0,0.0,10.0,14.0,-0.8660254037844345,-0.5000000000000072,0.3333333333333333
44.25,0.0,0.0,0.0,0.0,-1.0,-5.389064896884942e-15,0.3333333333333333
44.5,0.0,0.0,0.0,0.0,-0.8660254037844469,0.49999999999998557,0.3333333333333333
44.75,0.0,0.0,0.0,0.0,-0.5000000000000119,0.8660254037844318,0.3333333333333333
45.0,0.0,0.0,0.0,0.0,-1.0779367755043061e-14,1.0,0.3333333333333333
45.25,0.0,0.0,0.0,0.0,0.4999999999999932,0.8660254037844426,0.3333333333333333
45.5,0.0,0.0,0.0,0.0,0.8660254037844362,0.5000000000000042,0.3333333333333333
45.75,0.0,0.0,0.0,0.0,1.0,1.6169670613201182e-14,0.3333333333333333
46.0,0.0,0.0,0.0,0.0,0.8660254037844453,-0.49999999999998856,0.3333333333333333
46.25,0.0,1.0,0.0,0.0,0.5000000000000089,-0.8660254037844335,0.3333333333333333
46.5,1.0,0.0,6.0,15.0,7.349118756157295e-15,-1.0,0.3333333333333333
46.75,1.0,0.0,6.0,15.0,-0.49999999999999617,-0.8660254037844408,0.3333333333333333
47.0,1.0,0.0,6.0,15.0,-0.8660254037844308,-0.5000000000000135,0.3333333333333333
47.25,0.0,0.0,0.0,0.0,-1.0,-1.2739421614315414e-14,0.3333333333333333
47.5,0.0,0.0,0.0,0.0,-0.8660254037844436,0.4999999999999915,0.3333333333333333
47.75,0.0,0.0,0.0,0.0,-0.5000000000000059,0.8660254037844353,0.3333333333333333
48.0,0.0,0.0,0.0,0.0,-3.91886975727153e-15,1.0,0.3333333333333333
48.25,0.0,0.0,0.0,0.0,0.49999999999998684,0.8660254037844463,0.3333333333333333
48.5,0.0,0.0,0.0,0.0,0.8660254037844325,0.5000000000000107,0.3333333333333333
48.75,0.0,0.0,0.0,0.0,1.0,9.309172615429648e-15,0.3333333333333333
49.0,0.0,0.0,0.0,0.0,0.8660254037844418,-0.4999999999999945,0.3333333333333333
49.25,0.0,1.0,0.0,0.0,0.5000000000000153,-0.8660254037844298,0.3333333333333333
49.5,1.0,0.0,6.0,16.0,1.469947547358777e-14,-1.0,0.3333333333333333
49.75,1.0,0.0,6.0,16.0,-0.4999999999999898,-0.8660254037844445,0.3333333333333333
50.0,1.0,0.0,6.0,16.0,-0.8660254037844343,-0.5000000000000077,0.3333333333333333
50.25,0.0,0.0,0.0,0.0,-1.0,-5.8789236165438834e-15,0.3333333333333333
50.5,0.0,0.0,0.0,0.0,-0.8660254037844473,0.4999999999999851,0.3333333333333333
50.75,0.0,0.0,0.0,0.0,-0.5000000000000123,0.8660254037844316,0.3333333333333333
51.0,0.0,0.0,0.0,0.0,-1.1269226474702003e-14,1.0,0.3333333333333333
51.25,0.0,0.0,0.0,0.0,0.4999999999999928,0.8660254037844428,0.3333333333333333
51.5,0.0,0.0,0.0,0.0,0.8660254037844359,0.5000000000000047,0.3333333333333333
51.75,0.0,0.0,0.0,0.0,1.0,1.6659529332860122e-14,0.3333333333333333
52.0,0.0,0.0,0.0,0.0,0.8660254037844455,-0.4999999999999881,0.3333333333333333
52.25,0.0,1.0,0.0,0.0,0.5000000000000093,-0.8660254037844333,0.3333333333333333
52.5,1.0,0.0,4.0,17.0,7.838977475816237e-15,-1.0,0.3333333333333333
52.75,1.0,0.0,4.0,17.0,-0.49999999999998346,-0.8660254037844481,0.3333333333333333
53.0,1.0,0.0,4.0,17.0,-0.8660254037844306,-0.500000000000014,0.3333333333333333
53.25,0.0,0.0,0.0,0.0,-1.0,-1.3229280333974356e-14,0.3333333333333333
53.5,0.0,0.0,0.0,0.0,-0.8660254037844438,0.49999999999999106,0.3333333333333333
53.75,0.0,0.0,0.0,0.0,-0.5000000000000063,0.8660254037844349,0.3333333333333333
54.0,0.0,0.0,0.0,0.0,-1.8619583192132475e-14,1.0,0.3333333333333333
54.25,0.0,0.0,0.0,0.0,0.4999999999999864,0.8660254037844465,0.3333333333333333
54.5,0.0,0.0,0.0,0.0,0.8660254037844323,0.500000000000011,0.3333333333333333
54.75,0.0,0.0,0.0,0.0,1.0,9.79903133508859e-15,0.3333333333333333
55.0,0.0,0.0,0.0,0.0,0.866025403784442,-0.49999999999999406,0.3333333333333333
55.25,0.0,1.0,0.0,0.0,0.5000000000000157,-0.8660254037844296,0.3333333333333333
55.5,1.0,0.0,6.0,18.0,1.518933419324671e-14,-1.0,0.3333333333333333
55.75,1.0,0.0,6.0,18.0,-0.4999999999999894,-0.8660254037844448,0.3333333333333333
56.0,1.0,0.0,6.0,18.0,-0.866025403784434,-0.5000000000000081,0.3333333333333333
56.25,0.0,0.0,0.0,0.0,-1.0,-6.368782336202825e-15,0.3333333333333333
56.5,0.0,0.0,0.0,0.0,-0.8660254037844475,0.49999999999998473,0.3333333333333333
56.75,0.0,0.0,0.0,0.0,-0.5000000000000128,0.8660254037844313,0.3333333333333333
57.0,0.0,0.0,0.0,0.0,-1.1759085194360944e-14,1.0,0.3333333333333333
57.25,0.0,0.0,0.0,0.0,0.49999999999999234,0.866025403784443,0.3333333333333333
57.5,0.0,0.0,0.0,0.0,0.8660254037844286,0.5000000000000174,0.3333333333333333
57.75,0.0,0.0,0.0,0.0,1.0,1.7149388052519063e-14,0.3333333333333333
58.0,0.0,0.0,0.0,0.0,0.8660254037844457,-0.4999999999999877,0.3333333333333333
58.25,0.0,1.0,0.0,0.0,0.5000000000000098,-0.866025403784433,0.3333333333333333
58.5,1.0,0.0,3.0,19.0,8.328836195475178e-15,-1.0,0.3333333333333333
58.75,1.0,0.0,3.0,19.0,-0.499999999999983,-0.8660254037844485,0.3333333333333333
59.0,1.0,0.0,3.0,19.0,-0.8660254037844303,-0.5000000000000144,0.3333333333333333
59.25,0.0,0.0,0.0,0.0,-1.0,-1.3719139053633297e-14,0.3333333333333333
59.5,0.0,0.0,0.0,0.0,-0.866025403784444,0.4999999999999907,0.3333333333333333
59.75,0.0,0.0,0.0,0.0,-0.5000000000000068,0.8660254037844347,0.3333333333333333
60.0,0.0,0.0,0.0,0.0,-1.9109441911791416e-14,1.0,0.3333333333333333
60.25,0.0,0.0,0.0,0.0,0.499999999999986,0.8660254037844467,0.3333333333333333
60.5,0.0,0.0,0.0,0.0,0.866025403784432,0.5000000000000114,0.3333333333333333
60.75,0.0,0.0,0.0,0.0,1.0,1.0288890054747531e-14,0.3333333333333333
61.0,0.0,0.0,0.0,0.0,0.8660254037844423,-0.4999999999999936,0.3333333333333333
61.25,0.0,1.0,0.0,0.0,0.5000000000000038,-0.8660254037844365,0.3333333333333333
61.5,1.0,0.0,4.0,20.0,1.567919291290565e-14,-1.0,0.3333333333333333
61.75,1.0,0.0,4.0,20.0,-0.4999999999999767,-0.8660254037844521,0.3333333333333333
62.0,1.0,0.0,4.0,20.0,-0.8660254037844337,-0.5000000000000084,0.3333333333333333
62.25,0.0,0.0,0.0,0.0,-1.0,-2.106949577106377e-14,0.3333333333333333
62.5,0.0,0.0,0.0,0.0,-0.8660254037844406,0.4999999999999966,0.3333333333333333
62.75,0.0,0.0,0.0,0.0,-0.5000000000000131,0.866025403784431,0.3333333333333333
63.0,0.0,0.0,0.0,0.0,-2.6459798629221888e-14,1.0,0.3333333333333333
63.25,0.0,0.0,0.0,0.0,0.49999999999999195,0.8660254037844433,0.3333333333333333
63.5,0.0,0.0,0.0,0.0,0.8660254037844284,0.5000000000000178,0.3333333333333333
63.75,0.0,0.0,0.0,0.0,1.0,3.4283920569760004e-15,0.3333333333333333
64.0,0.0,0.0,0.0,0.0,0.866025403784446,-0.49999999999998723,0.3333333333333333
64.25,0.0,1.0,0.0,0.0,0.5000000000000225,-0.8660254037844257,0.3333333333333333
64.5,1.0,0.0,7.0,21.0,8.81869491513412e-15,-1.0,0.3333333333333333
64.75,1.0,0.0,7.0,21.0,-0.49999999999998257,-0.8660254037844487,0.3333333333333333
65.0,1.0,0.0,7.0,21.0,-0.8660254037844372,-0.5000000000000026,0.3333333333333333
65.25,0.0,0.0,0.0,0.0,-1.0,-1.4208997773292239e-14,0.3333333333333333
65.5,0.0,0.0,0.0,0.0,-0.8660254037844514,0.4999999999999779,0.3333333333333333
65.75,0.0,0.0,0.0,0.0,-0.5000000000000072,0.8660254037844345,0.3333333333333333
66.0,0.0,0.0,0.0,0.0,-1.9599300631450357e-14,1.0,0.3333333333333333
66.25,0.0,0.0,0.0,0.0,0.4999999999999979,0.8660254037844398,0.3333333333333333
66.5,0.0,0.0,0.0,0.0,0.8660254037844318,0.5000000000000119,0.3333333333333333
66.75,0.0,0.0,0.0,0.0,1.0,2.4989603489608476e-14,0.3333333333333333
67.0,0.0,0.0,0.0,0.0,0.8660254037844426,-0.4999999999999932,0.3333333333333333
67.25,0.0,1.0,0.0,0.0,0.5000000000000165,-0.866025403784429,0.3333333333333333
67.5,1.0,0.0,5.0,22.0,1.9581969173625882e-15,-1.0,0.3333333333333333
67.75,1.0,0.0,5.0,22.0,-0.49999999999998856,-0.8660254037844453,0.3333333333333333
68.0,1.0,0.0,5.0,22.0,-0.8660254037844264,-0.5000000000000212,0.3333333333333333
68.25,0.0,0.0,0.0,0.0,-1.0,-7.348499775520708e-15,0.3333333333333333
68.5,0.0,0.0,0.0,0.0,-0.8660254037844479,0.49999999999998385,0.3333333333333333
68.75,0.0,0.0,0.0,0.0,-0.5000000000000259,0.8660254037844237,0.3333333333333333
69.0,0.0,0.0,0.0,0.0,-1.2738802633678827e-14,1.0,0.3333333333333333
69.25,0.0,0.0,0.0,0.0,0.4999999999999792,0.8660254037844506,0.3333333333333333
69.5,0.0,0.0,0.0,0.0,0.8660254037844353,0.5000000000000059,0.3333333333333333
69.75,0.0,0.0,0.0,0.0,1.0,1.8129105491836944e-14,0.3333333333333333
70.0,0.0,0.0,0.0,0.0,0.8660254037844534,-0.4999999999999745,0.3333333333333333
70.25,0.0,1.0,0.0,0.0,0.5000000000000107,-0.8660254037844325,0.3333333333333333
70.5,1.0,0.0,9.0,23.0,2.3519408349995066e-14,-1.0,0.3333333333333333
70.75,1.0,0.0,9.0,23.0,-0.4999999999999945,-0.8660254037844418,0.3333333333333333
71.0,1.0,0.0,9.0,23.0,-0.8660254037844298,-0.5000000000000153,0.3333333333333333
71.25,0.0,0.0,0.0,0.0,-1.0,-2.890971120815318e-14,0.3333333333333333
71.5,0.0,0.0,0.0,0.0,-0.8660254037844445,0.4999999999999898,0.3333333333333333
71.75,0.0,0.0,0.0,0.0,-0.50000000000002,0.8660254037844272,0.3333333333333333
72.0,0.0,0.0,0.0,0.0,-5.878304635907295e-15,1.0,0.3333333333333333
72.25,0.0,0.0,0.0,0.0,0.4999999999999851,0.8660254037844473,0.3333333333333333
72.5,0.0,0.0,0.0,0.0,0.8660254037844244,0.5000000000000246,0.3333333333333333
72.75,0.0,0.0,0.0,0.0,1.0,1.1268607494065414e-14,0.3333333333333333
