time_sec,audio_rms,audio_dbfs,audio_rms_derivative
11.75,0.010107662520695278,-39.906985337836794,-0.0006862698223075413
12.0,0.009555394596654613,-40.39502747402038,-0.0005522679240406655
12.25,0.009415293685286309,-40.52332257434985,-0.00014010091136830438
12.5,0.0096429228731858,-40.315826135785464,0.00022762918789949113
12.75,0.00930791027765138,-40.622956232833815,-0.0003350125955344195
13.0,0.008763147217774672,-41.1467978440442,-0.000544763059876708
13.25,0.008739284774093794,-41.170482173262215,-2.386244368087799e-05
13.5,0.008962188925956396,-40.9517181040859,0.00022290415186260182
13.75,0.01079243599972429,-39.33761036071154,0.0018302470737678947
14.0,0.021577219209792456,-33.32009052505985,0.010784783210068165
14.25,0.0207906656093959,-33.64263213131703,-0.0007865536003965543
14.5,0.010450944827477443,-39.616888898723204,-0.010339720781918459
14.75,0.009593171652621513,-40.36075568986945,-0.0008577731748559293
15.0,0.009166274274402503,-40.75614303671511,-0.00042689737821901066
15.25,0.009291073509135463,-40.63868207622389,0.0001247992347329606
15.5,0.009297596963301825,-40.63258567407915,6.523454166362103e-06
15.75,0.009715089173236453,-40.25106417364408,0.0004174922099346272
16.0,0.010377377396331045,-39.67824777710908,0.0006622882230945919
16.25,0.010172489933001851,-39.85145462444977,-0.00020488746332919354
16.5,0.010259392361213981,-39.77756721246102,8.69024282121305e-05
16.75,0.009967441971915148,-40.028325679483636,-0.00029195038929883364
17.0,0.009387594716603944,-40.548913361672504,-0.0005798472553112041
17.25,0.0117782658835749,-38.57837292136564,0.0023906711669709566
17.5,0.0234375437453652,-32.60175808626564,0.011659277861790298
17.75,0.03275423752378743,-29.694650118279426,0.00931669377842223
18.0,0.027517939320109635,-31.207681826593202,-0.005236298203677794
18.25,0.02683862828448336,-31.424793692019787,-0.0006793110356262747
18.5,0.02688343960764277,-31.410303322865083,4.481132315941119e-05
18.75,0.019744475524039247,-34.09108795985191,-0.0071389640836035245
19.0,0.01347664542083122,-37.40836396030756,-0.0062678301032080275
19.25,0.009920324019447837,-40.06948285128261,-0.0035563214013833826
19.5,0.009356818124262277,-40.5774362422746,-0.00056350589518556
19.75,0.009057332073212559,-40.85999418350344,-0.0002994860510497181
20.0,0.009253603107668365,-40.67378263057084,0.00019627103445580586
20.25,0.009204697728226952,-40.71980937227961,-4.890537944141245e-05
20.5,0.008844335631304177,-41.06669569614995,-0.00036036209692277485
20.75,0.00886212725785298,-41.0492403570861,1.7791626548802064e-05
21.0,0.009355028286154445,-40.57909789938523,0.0004929010283014658
21.25,0.00956470073411773,-40.386572276707035,0.00020967244796328555
21.5,0.0090579577063232,-40.85939422841349,-0.000506743027794531
21.75,0.00872440697789146,-41.185281670293534,-0.00033355072843174044
22.0,0.008991668618051365,-40.92319414130397,0.00026726164015990553
22.25,0.008953065241205774,-40.9605650146504,-3.860337684559109e-05
22.5,0.008853683912154131,-41.05751973800261,-9.938132905164265e-05
22.75,0.008810681390802131,-41.09981006500213,-4.3002521352000084e-05
23.0,0.009372453195450232,-40.56293439305307,0.0005617718046481007
23.25,0.01008420481896866,-39.92716683928745,0.0007117516235184279
23.5,0.009586877083979014,-40.36645681516439,-0.0004973277349896461
23.75,0.010640736294507099,-39.46056639192435,0.0010538592105280853
24.0,0.0135877057155761,-37.33707735357201,0.0029469694210690015
24.25,0.013576943714694159,-37.34395964793543,-1.076200088194132e-05
24.5,0.011678938129629605,-38.6519328447675,-0.0018980055850645536
24.75,0.00993379532292751,-40.05769584917668,-0.0017451428067020956
25.0,0.008750598791686326,-41.15924455449832,-0.001183196531241184
25.25,0.008872489763404063,-41.03908985992951,0.00012189097171773702
25.5,0.008867830045129609,-41.04365277649915,-4.659718274454411e-06
25.75,0.00912754900582129,-40.79291653193627,0.0002597189606916815
26.0,0.009270346931613521,-40.65808025109008,0.00014279792579223113
26.25,0.008910487985792918,-41.00197021967085,-0.0003598589458206035
26.5,0.008784610127390277,-41.12555016509482,-0.00012587785840264057
26.75,0.008807337394216533,-41.10310732401775,2.27272668262557e-05
27.0,0.008723030880525753,-41.186651800391736,-8.430651369078015e-05
27.25,0.008582534150694758,-41.327689195007665,-0.00014049672983099462
27.5,0.008697808038771172,-41.21180362848855,0.00011527388807641356
27.75,0.008720478032367935,-41.18919415097362,2.266999359676336e-05
28.0,0.008472830822249519,-41.43942930102015,-0.00024764721011841587
28.25,0.00855717909015247,-41.353387573407154,8.434826790295127e-05
28.5,0.00858355837424251,-41.3266526990553,2.6379284090039673e-05
28.75,0.008578137580375508,-41.332139851253366,-5.420793867002421e-06
29.0,0.00872939279307559,-41.18031928477446,0.00015125521270008269
29.25,0.008518457273138765,-41.39278101075644,-0.00021093551993682513
29.5,0.008766052137213876,-41.14391901205953,0.00024759486407511036
29.75,0.008905804063133281,-41.006537279541206,0.00013975192591940584
30.0,0.008781951824273646,-41.12817899226461,-0.00012385223885963588
30.25,0.008972020997645484,-40.94219437279079,0.00019006917337183876
30.5,0.011037448672739994,-39.142626059251626,0.0020654276750945097
30.75,0.015972977646029195,-35.93228232202574,0.004935528973289201
31.0,0.01451491194930842,-36.76371188643075,-0.0014580656967207745
31.25,0.009242308048709034,-40.684391207453785,-0.005272603900599386
31.5,0.00845474225416381,-41.4579925487081,-0.0007875657945452252
31.75,0.00837475407401314,-41.54055874357253,-7.998818015067001e-05
32.0,0.008166498039521932,-41.75928275606645,-0.00020825603449120718
32.25,0.008760324912872337,-41.14959571754017,0.0005938268733504046
32.5,0.009287424616258758,-40.64209396463579,0.0005270997033864216
32.75,0.009015522205447078,-40.90018225113323,-0.00027190241081168076
33.0,0.008486892712680265,-41.425025757695046,-0.0005286294927668127
33.25,0.008288689927059367,-41.630282131999834,-0.00019820278562089795
33.5,0.008512913959252199,-41.39843511971635,0.00022422403219283203
33.75,0.008446922563654397,-41.46602974200697,-6.59913955978024e-05
34.0,0.008315968291987743,-41.601743504191624,-0.00013095427166665355
34.25,0.008646153390122022,-41.26354127859895,0.0003301850981342787
34.5,0.009470790696564382,-40.472275221932506,0.0008246373064423607
34.75,0.009538890384237303,-40.410042836307944,6.809968767292063e-05
35.0,0.008948727722207974,-40.964774113943186,-0.0005901626620293289
35.25,0.0088135987299514,-41.09693452217799,-0.00013512899225657377
35.5,0.008764332061294802,-41.14562352571755,-4.926666865659804e-05
35.75,0.011679653621963805,-38.651400733284135,0.0029153215606690028
36.0,0.025194726246464984,-31.97380712192234,0.01351507262450118
36.25,0.024883738878383955,-32.08168729257488,-0.0003109873680810296
36.5,0.012020366241080679,-38.40164599692924,-0.012863372637303276
36.75,0.010018599321463807,-39.98385983892813,-0.0020017669196168725
37.0,0.009731646301136805,-40.23627367879825,-0.00028695302032700175
37.25,0.009814806416209573,-40.162365236137916,8.316011507276781e-05
37.5,0.009550747250891748,-40.39925295643542,-0.0002640591653178242
37.75,0.008789499266908404,-41.120717313948,-0.0007612479839833441
38.0,0.008594103202236842,-41.31598870695165,-0.00019539606467156197
38.25,0.008400288075739077,-41.51411640258885,-0.00019381512649776535
38.5,0.008279482091365342,-41.63993657701396,-0.00012080598437373517
38.75,0.008366440286315306,-41.54918568461283,8.695819494996399e-05
39.0,0.008583682250272496,-41.32652734710752,0.00021724196395719007
39.25,0.012504549643505343,-38.058638898226945,0.003920867393232847
39.5,0.01563306823673087,-36.11911552862054,0.003128518593225528
39.75,0.01187078475665913,-38.510411392339755,-0.003762283480071741
40.0,0.008630272650876944,-41.27950967240458,-0.003240512105782186
40.25,0.008548514702913717,-41.36218673919078,-8.175794796322702e-05
40.5,0.008379698365934742,-41.535432276400314,-0.0001688163369789747
40.75,0.0081610510189839,-41.76507814162364,-0.00021864734695084195
41.0,0.008284376021267793,-41.63480393992279,0.00012332500228389234
41.25,0.01092063958426723,-39.23503851427742,0.002636263562999437
41.5,0.011160272342734654,-39.04650414392226,0.00023963275846742432
41.75,0.008861962824815894,-41.04940152160357,-0.00229830951791876
42.0,0.008778581940178316,-41.131512654224295,-8.338088463757769e-05
42.25,0.00862820639210339,-41.28158949597533,-0.0001503755480749252
42.5,0.008523036091891383,-41.3881134485354,-0.00010517030021200795
42.75,0.008368295887193688,-41.54725944635739,-0.000154740204697695
43.0,0.00835696858612352,-41.55902460584776,-1.1327301070167273e-05
43.25,0.009071828944286438,-40.84610294507843,0.0007148603581629172
43.5,0.010735182939248696,-39.38381100543297,0.0016633539949622578
43.75,0.011173670496049587,-39.036082795946456,0.0004384875568008914
44.0,0.010096728563930313,-39.91638637849492,-0.0010769419321192738
44.25,0.00946057157541536,-40.48165248341376,-0.0006361569885149528
44.5,0.009424279534482615,-40.51503681336967,-3.629204093274531e-05
44.75,0.010210163619969275,-39.81934596313016,0.00078588408548666
45.0,0.01048620675023675,-39.58763167546315,0.00027604313026747575
45.25,0.009896807835109076,-40.09009724485176,-0.0005893989151276747
45.5,0.009600850788549036,-40.353805595803614,-0.00029595704656004
45.75,0.010339809547257434,-39.7097492111135,0.0007389587587083978
46.0,0.012786764276982672,-37.864786818017016,0.002446954729725238
46.25,0.013433418213761313,-37.436269288068345,0.0006466539367786413
46.5,0.010824489932670801,-39.311851182099325,-0.002608928281090512
46.75,0.008932390495488596,-40.98064598347827,-0.0018920994371822049
47.0,0.008608549489429681,-41.30140038874657,-0.0003238410060589156
47.25,0.008562771267929975,-41.34771313630684,-4.577822149970552e-05
47.5,0.008466526039084519,-41.44589503094529,-9.624522884545648e-05
47.75,0.008665215280402688,-41.244412861277524,0.00019868924131816873
48.0,0.009639328123407802,-40.31906472034825,0.0009741128430051146
48.25,0.009744867212741622,-40.22448148645759,0.00010553908933381984
48.5,0.00937850864395156,-40.55732433852201,-0.0003663585687900626
48.75,0.009367679196119692,-40.56735980812949,-1.082944783186747e-05
49.0,0.008903446366711611,-41.00883706089547,-0.0004642328294080806
49.25,0.008673975920059463,-41.23563575572466,-0.00022947044665214827
49.5,0.008709251513746958,-41.20038334527261,3.527559368749454e-05
49.75,0.00881833396935363,-41.092269149578954,0.00010908245560667211
50.0,0.008562959333558235,-41.34752236870344,-0.0002553746357953947
50.25,0.008711163354798778,-41.19847684183148,0.00014820402124054305
50.5,0.009474973012345726,-40.46844036634656,0.0007638096575469482
50.75,0.009337720520907894,-40.5951825729995,-0.0001372524914378323
51.0,0.008947415769718404,-40.96604762569829,-0.0003903047511894901
51.25,0.008678025792899766,-41.231581266824115,-0.0002693899768186382
51.5,0.008399756420199186,-41.51466615129303,-0.00027826937270057986
51.75,0.008339829119550602,-41.57685695549996,-5.9927300648583703e-05
52.0,0.008427471431318652,-41.48605421976461,8.76423117680495e-05
52.25,0.008369575216930759,-41.54593166496176,-5.7896214387892844e-05
52.5,0.008959942198107671,-40.95389583954669,0.0005903669811769124
52.75,0.009729798887819389,-40.2379227267576,0.0007698566897117176
53.0,0.009679692209165525,-40.28276903885668,-5.0106678653863423e-05
53.25,0.00961846719027621,-40.337882641177806,-6.122501888931528e-05
53.5,0.009438128463923095,-40.50228231306012,-0.00018033872635311518
53.75,0.010344673157369881,-39.70566452772479,0.0009065446934467866
54.0,0.010801043381980423,-39.330685791031904,0.0004563702246105413
54.25,0.01029827025237592,-39.74471430686664,-0.0005027731296045022
54.5,0.010864197410368232,-39.280047030106246,0.000565927157992311
54.75,0.011307595016104297,-38.93259508427725,0.00044339760573606536
55.0,0.01054298383518744,-39.54072918626726,-0.0007646111809168563
55.25,0.00979451570559028,-40.180340659755906,-0.0007484681295971598
55.5,0.009456374638727283,-40.48550660754904,-0.0003381410668629979
55.75,0.009778109313380995,-40.19490223699063,0.00032173467465371197
56.0,0.009859753969630479,-40.12267843653207,8.164465624948408e-05
56.25,0.009591594051162756,-40.36218420584974,-0.00026815991846772247
56.5,0.009021974386267402,-40.89396820334347,-0.0005696196648953544
56.75,0.008166375147289729,-41.759413465263044,-0.000855599238977673
57.0,0.008196455568524682,-41.727478219101144,3.0080421234953206e-05
57.25,0.008345230960712512,-41.571232786622815,0.00014877539218782938
57.5,0.008504961349790282,-41.40655311234312,0.0001597303890777703
57.75,0.008315360646168932,-41.60237820326379,-0.00018960070362135026
58.0,0.008129939167625014,-41.79825407908868,-0.00018542147854391788
58.25,0.008747926038349323,-41.16189794853221,0.0006179868707243096
58.5,0.011506924150973817,-38.780814991078586,0.0027589981126244934
58.75,0.012728244299615624,-37.90462995228437,0.001221320148641807
59.0,0.010224499800112434,-39.807158583635584,-0.0025037444995031893
59.25,0.008473949375634749,-41.43828269604175,-0.0017505504244776857
59.5,0.008943707603166724,-40.96964815152484,0.00046975822753197484
59.75,0.009957965862340401,-40.0365873370463,0.0010142582591736778
60.0,0.01005533000179075,-39.95207343711953,9.736413945034793e-05
60.25,0.009089957286579676,-40.8287631492285,-0.0009653727152110735
60.5,0.008485856281026499,-41.42608655591641,-0.000604101005553177
60.75,0.00894983148149393,-40.96370283985383,0.000463975200467431
61.0,0.009116702785271921,-40.803244068176085,0.00016687130377799134
61.25,0.009162647812134616,-40.75958012388198,4.594502686269472e-05
61.5,0.009278467254410627,-40.65047521160538,0.0001158194422760106
61.75,0.010261024795681058,-39.77618525754826,0.0009825575412704315
62.0,0.01030212063411843,-39.74146737903403,4.109583843737129e-05
62.25,0.009626036350255798,-40.33105005217592,-0.0006760842838626317
62.5,0.009543290769405178,-40.406036872807356,-8.274558085061973e-05
62.75,0.00863800250255557,-41.27173348833533,-0.0009052882668496073
63.0,0.008528615523921847,-41.38242926806122,-0.00010938697863372392
63.25,0.00883461597767599,-41.076246471455924,0.0003060004537541426
63.5,0.00874259848462603,-41.16718933302401,-9.201749304996003e-05
63.75,0.008865404931724679,-41.0460284589453,0.00012280644709864938
64.0,0.009395820506155986,-40.54130576699948,0.0005304155744313074
64.25,0.009372697273596057,-40.562708197393434,-2.312323255992954e-05
64.5,0.008973704584219845,-40.94056463125088,-0.0003989926893762114
64.75,0.009367953700171476,-40.56710528650087,0.00039424911595163127
65.0,0.010027960117102065,-39.97574803859761,0.0006600064169305885
65.25,0.009911764821272156,-40.07698022142348,-0.00011619529582990867
65.5,0.010225267380096601,-39.80650653562207,0.0003135025588244453
65.75,0.012609497226844572,-37.986044589752964,0.00238422984674797
66.0,0.01605259351612319,-35.88909582694947,0.003443096289278618
66.25,0.014741510603221191,-36.62916021629246,-0.0013110829129019987
66.5,0.011581992738284,-38.72433423320897,-0.003159517864937192
66.75,0.009992015793702774,-40.006937762600685,-0.0015899769445812256
67.0,0.008693753603972362,-41.21585345156535,-0.0012982621897304116
67.25,0.008759544047032615,-41.150369982978475,6.579044306025301e-05
67.5,0.009178375283974572,-40.74468377732161,0.0004188312369419571
67.75,0.009462818016133159,-40.47959023804821,0.00028444273215858656
68.0,0.008809732867886597,-41.10074520367136,-0.000653085148246562
68.25,0.00973383954144895,-40.2343163432831,0.0009241066735623527
68.5,0.01121871820105524,-39.0011352137804,0.00148487865960629
68.75,0.011712060042543769,-38.627334196149306,0.0004933418414885295
69.0,0.012227234267145427,-38.2534353366552,0.0005151742246016586
69.25,0.012851520218913557,-37.820909922811005,0.00062428595176813
69.5,0.01212768804667713,-38.324439652635625,-0.0007238321722364272
69.75,0.010762900668734185,-39.36141335575406,-0.0013647873779429453
70.0,0.009985950563975471,-40.01221176463982,-0.0007769501047587141
70.25,0.009209335729528848,-40.71543388676858,-0.000776614834446623
70.5,0.01208719897821734,-38.353486569728304,0.002877863248688493
70.75,0.013772728465824727,-37.21960029333016,0.0016855294876073866
71.0,0.011991961794493822,-38.42219527503117,-0.0017807666713309054
71.25,0.011697632196403285,-38.63804076109418,-0.0002943295980905366
71.5,0.012240295857293087,-38.24416169598032,0.0005426636608898017
71.75,0.014664797820692623,-36.67447840208797,0.0024245019633995363
72.0,0.01877589351882824,-34.527987726691784,0.004111095698135616
72.25,0.019373764499165072,-34.25571967358853,0.0005978709803368329
72.5,0.01611951322498109,-35.85296154151468,-0.0032542512741839807
72.75,0.016687062977482806,-35.55240189970705,0.0005675497525017142
73.0,0.01997741795462435,-33.98921288485198,0.0032903549771415436
73.25,0.021420868571763042,-33.383258467739346,0.0014434506171386932
73.5,0.024123648006602754,-32.35114034044273,0.0027027794348397118
73.75,0.027626408039395416,-31.17351155946485,0.0035027600327926615
74.0,0.03016747063452397,-30.40922202658594,0.0025410625951285543
74.25,0.03142884118853183,-30.0534326305359,0.0012613705540078582
74.5,0.03326490539727976,-29.560274146035177,0.001836064208747934
74.75,0.03272484690556713,-29.70244752979234,-0.0005400584917126319
75.0,0.03133290686586601,-30.07998624365071,-0.0013919400397011186
75.25,0.0322184362440861,-29.837910846685503,0.0008855293782200901
75.5,0.03305036297790652,-29.616475329394053,0.0008319267338204178
75.75,0.033865608711287166,-29.404822276533164,0.000815245733380647
76.0,0.03742401061727106,-28.536993446260716,0.0035584019059838948
76.25,0.0408209231747623,-27.78234355653136,0.0033969125574912357
76.5,0.04307010307341118,-27.316481777845546,0.0022491798986488815
76.75,0.04593430395535243,-26.7572572022786,0.0028642008819412534
77.0,0.047238274207878586,-26.514119543461664,0.0013039702525261543
77.25,0.048752031985725544,-26.240145563521796,0.001513757777846958
77.5,0.04398797503070981,-27.133320602607004,-0.004764056955015736
77.75,0.031666510372998995,-29.98799585843354,-0.012321464657710814
78.0,0.022345574146276338,-33.016169641920285,-0.009320936226722656
78.25,0.02019089012113221,-33.896890692341714,-0.002154684025144127
78.5,0.025184074145086725,-31.977480213684792,0.004993184023954513
78.75,0.02932940661514989,-30.653934468952627,0.004145332470063167
79.0,0.03031801763521558,-30.365983974914666,0.000988611020065689
79.25,0.029218158726487517,-30.686943118950026,-0.0010998589087280637
79.5,0.026820830635449495,-31.43055552503487,-0.0023973280910380215
79.75,0.028480742771179984,-30.908973771453198,0.0016599121357304888
80.0,0.030790260018187306,-30.231732870574287,0.0023095172470073214
80.25,0.025904293199958302,-31.73256505893753,-0.004885966818229004
80.5,0.019597318053535692,-34.15606717880123,-0.0063069751464226095
80.75,0.021434832074791917,-33.377598289572795,0.0018375140212562244
81.0,0.026245256582485485,-31.618983540982395,0.004810424507693568
81.25,0.027352931086553012,-31.259922573489185,0.0011076745040675268
81.5,0.023482213201528955,-32.58521946335348,-0.0038707178850240567
81.75,0.01985983821504632,-34.040485874279554,-0.0036223749864826363
82.0,0.019142768648025464,-34.35990498631754,-0.0007170695670208546
82.25,0.021445044552943916,-33.373460942788775,0.002302275904918452
82.5,0.02367914630537054,-32.51267918181661,0.0022341017524266232
82.75,0.026895055075419023,-31.406551240425486,0.0032159087700484833
83.0,0.02279370605288707,-32.8437011331639,-0.004101349022531953
83.25,0.017233749838424458,-35.27240430898109,-0.005559956214462612
83.5,0.024623674090203003,-32.172942912344865,0.007389924251778545
83.75,0.031095350045240895,-30.14609099775516,0.006471675955037892
84.0,0.025528835243609344,-31.859379989366158,-0.005566514801631551
84.25,0.018251974758428997,-34.77380280965561,-0.007276860485180347
84.5,0.01620894634198082,-35.804904307967284,-0.002043028416448177
84.75,0.014898251733532052,-36.53729383523433,-0.0013106946084487682
85.0,0.015156559055074268,-36.38798767932875,0.00025830732154221575
85.25,0.017032650678159865,-35.37435520780275,0.0018760916230855969
85.5,0.018799435317684524,-34.51710391011197,0.0017667846395246593
85.75,0.021467184611264536,-33.364498177444105,0.0026677492935800115
86.0,0.019671134971386686,-34.123411634328555,-0.0017960496398778496
86.25,0.014544576499641927,-36.745978394645704,-0.005126558471744759
86.5,0.01291790520647736,-37.77615813330986,-0.001626671293164567
86.75,0.014825111238046135,-36.58004078514561,0.0019072060315687752
87.0,0.014230344256793063,-36.93569186837557,-0.0005947669812530719
87.25,0.013606357456676535,-37.325162474274855,-0.0006239868001165286
87.5,0.018549646165582665,-34.63328740223612,0.0049432887089061305
87.75,0.020763518939029016,-33.65398083272665,0.0022138727734463508
88.0,0.02159876576315492,-33.31142130765894,0.0008352468241259042
88.25,0.02418763697578133,-32.3281311636204,0.002588871212626409
88.5,0.02480583408760679,-32.108923307255225,0.0006181971118254595
88.75,0.02463838983026624,-32.167753552104706,-0.0001674442573405474
89.0,0.02917439235334504,-30.69996361389734,0.0045360025230788
89.25,0.029313226944426143,-30.65872739278014,0.0001388345910811016
89.5,0.02802667114168708,-31.048569646802942,-0.001286555802739061
89.75,0.032754116767295095,-29.694682140990935,0.004727445625608014
90.0,0.03499760127530249,-29.119234420517518,0.002243484508007397
90.25,0.03242729300197959,-29.78178608539807,-0.0025703082733228994
90.5,0.031439781059347936,-30.050409739048163,-0.0009875119426316567
90.75,0.03204804775533938,-29.88396841773788,0.0006082666959914412
91.0,0.02828308428549407,-30.969464644627003,-0.003764963469845308
91.25,0.0266146234859279,-31.497593466928567,-0.0016684607995661703
91.5,0.0251632285963839,-31.984672739836448,-0.0014513948895439992
91.75,0.023943310426844715,-32.416316075123405,-0.0012199181695391852
92.0,0.024881262616016267,-32.08255169691574,0.0009379521891715523
92.25,0.023548614884276432,-32.560692654244995,-0.0013326477317398347
92.5,0.022837839787892666,-32.82689956030356,-0.0007107750963837658
92.75,0.022500917055480574,-32.95599562492571,-0.0003369227324120927
93.0,0.023776591941329032,-32.47700791168195,0.001275674885848458
93.25,0.02264773890525331,-32.89950300728777,-0.0011288530360757214
93.5,0.01860624931377081,-34.60682328006712,-0.004041489591482501
93.75,0.01715635027275416,-35.311501910811685,-0.0014498990410166494
94.0,0.014951569471651485,-36.5062643373781,-0.0022047808011026754
94.25,0.014284473790072203,-36.90271506900297,-0.0006670956815792821
94.5,0.016573303964341715,-35.61181808643474,0.0022888301742695124
94.75,0.017983270666993137,-34.902626381216365,0.0014099667026514218
95.0,0.01710919658571001,-35.33540767142305,-0.0008740740812831285
95.25,0.015728190686420347,-36.06642468251702,-0.0013810058992896612
95.5,0.015129752839392385,-36.40336333105046,-0.0005984378470279619
95.75,0.01404428462453052,-37.050007551600636,-0.0010854682148618653
96.0,0.013136196942871898,-37.6306069806869,-0.000908087681658622
96.25,0.013443905507929812,-37.42949097298692,0.00030770856505791394
96.5,0.017049793373991536,-35.36561759635606,0.0036058878660617244
96.75,0.020602050475288555,-33.72179106230562,0.003552257101297019
97.0,0.017157641353158355,-35.31084828927843,-0.0034444091221302008
97.25,0.013613912973343203,-37.32034059818259,-0.003543728379815151
97.5,0.014918318842788788,-36.525602301345955,0.0013044058694455848
97.75,0.014827181258691386,-36.578828064685425,-9.11375840974022e-05
98.0,0.013023268783061741,-37.705599921029275,-0.0018039124756296446
98.25,0.011519981531685784,-38.77096434231705,-0.0015032872513759572
98.5,0.010591077310760005,-39.501197234571286,-0.0009289042209257789
98.75,0.01288359293245076,-37.799260109752495,0.0022925156216907546
99.0,0.01346823604818986,-37.4137856122928,0.0005846431157390999
99.25,0.013451157327684829,-37.424806952877056,-1.707872050503087e-05
99.5,0.013732036224287675,-37.245301191407265,0.0002808788966028458
99.75,0.013659750537390871,-37.291144637964635,-7.228568689680338e-05
100.0,0.014324886317628311,-36.87817631759654,0.0006651357802374396
100.25,0.013053086728317292,-37.68573552744292,-0.001271799589311019
100.5,0.012454047534994822,-38.09378961895876,-0.00059903919332247
100.75,0.01366635681321074,-37.286944889858006,0.0012123092782159173
101.0,0.01655355685983761,-35.6221735011304,0.002887200046626872
101.25,0.016957554758023796,-35.41273543689853,0.00040399789818618484
101.5,0.016348098223533714,-35.73065523148583,-0.0006094565344900819
101.75,0.017711606451894547,-35.03484092528164,0.001363508228360833
102.0,0.02016993587693345,-33.9059096489365,0.002458329425038902
102.25,0.021029523963337713,-33.54341116253724,0.0008595880864042636
102.5,0.020046540455134952,-33.95921130421471,-0.000982983508202761
102.75,0.020960291457365672,-33.57205365334651,0.0009137510022307199
103.0,0.020171909371688862,-33.90505983368615,-0.0007883820856768101
103.25,0.020125055102405393,-33.925258436769944,-4.6854269283469474e-05
103.5,0.024627899342615098,-32.17145260153143,0.004502844240209705
103.75,0.027102821381777414,-31.339709941041484,0.0024749220391623167
104.0,0.030047450877822852,-30.443847322622215,0.002944629496045438
104.25,0.0303091849986453,-30.368514829173808,0.00026173412082244885
104.5,0.02707156828260123,-31.34973168755598,-0.00323761671604407
104.75,0.027777032854465457,-31.126282949736858,0.0007054645718642255
105.0,0.02941085170770946,-30.629847971581295,0.001633818853244002
105.25,0.027896080648985317,-31.089136200946044,-0.0015147710587241417
105.5,0.028087379350852024,-31.029775601247096,0.00019129870186670658
105.75,0.03633855901111487,-28.79264596846007,0.008251179660262849
106.0,0.04649220941668332,-26.652396292897524,0.010153650405568447
106.25,0.04773690373397418,-26.422915064114946,0.0012446943172908578
106.5,0.04499487013292525,-26.936739946503895,-0.002742033601048924
106.75,0.047658714712185954,-26.437153482551544,0.0026638445792607005
107.0,0.047058278538301364,-26.547279279943087,-0.0006004361738845901
107.25,0.042278680780345856,-27.477571448257393,-0.004779597757955507
107.5,0.03527197383730826,-29.05140472607206,-0.007006706943037594
107.75,0.030153154549694954,-30.413344926003006,-0.005118819287613308
