time_lsl,condition,condition_offset_sec,theta_front,theta_midline,theta_parietal,theta_global,alpha_posterior,gamma_pt_30_45,gamma_front_35_40,gamma_visual_30_45,gamma_global_30_45,hf_jaw_45_55,p2p_global,theta_front_z,theta_midline_z,theta_parietal_z,theta_global_z,alpha_posterior_z,gamma_pt_30_45_z,gamma_front_35_40_z,gamma_visual_30_45_z,gamma_global_30_45_z,hf_jaw_45_55_z,p2p_global_z,artifact_score,meaninggamma_score,tsp_z,taskgamma_score,theta_integration_z,alpha_drop_proxy_z,nas_score
1261.2144613,BASELINE_1,11.0,17.60732596455406,18.118145374396065,19.0834328763037,20.326556325739745,9.831848097515937,3.320030305539129,2.0227226441959285,2.4608374480940958,2.4189337728713105,2.5144512960614236,6175.25732421875,19.894425048929207,21.27563139310753,24.14508664709975,28.786902754597577,7.197003294763925,9.44769886847519,10.961034375525333,13.882852091944809,16.099940732390998,7.8717288320810965,2.58468360020905,5.2282062161450735,3.2816490822582387,1.1992212684665167,7.292058104370268,22.71035902010364,-7.197003294763925,-4.931221474045538
1262.2144613,BASELINE_1,12.0,19.211932369669732,18.962693606263368,19.421191902048754,20.9688287165792,10.153699041539195,3.245950587183304,1.903091211893017,2.2746243849791377,2.312615965526298,2.422800655220711,6316.554589843749,22.034255888087483,22.45174201929387,24.63949889802839,29.823093976686927,7.516925030098323,9.15158851058968,9.960339422025104,12.394628614433246,15.057253316441413,7.4015246608792875,2.6825810177190514,5.04205283929917,3.5529552857132503,1.6937609935482636,6.411929084552892,23.54562045866113,-7.516925030098323,-4.473657685427856
1263.2144613,BASELINE_1,13.0,20.620717125609428,16.88339652408771,15.157417926197283,19.26095282824108,8.597414948986502,3.46279054735116,1.5612519262715934,2.28001181097338,2.1684404009207343,2.4190572234956393,6100.546875,23.91294779464167,19.556130731424545,18.39817911626517,27.06774277499348,5.969969469431091,10.018338002006107,7.100916597734833,12.437685174020787,13.643284662876061,7.382319370053257,2.53292067325377,4.957620021653513,4.425743185685453,2.5600904095823354,3.356927091819928,18.977154923844857,-5.969969469431091,-2.951210382109147
1264.2144613,BASELINE_1,14.0,58.88021286771495,57.09726682894514,56.868076653620435,59.583099231338004,28.909491972868192,5.5578009327484015,2.9360970353240954,5.174036924546679,4.256443769700812,3.7421312314585933,6522.0125976562485,74.93408831769747,75.5576217073164,79.45431410378012,92.12028863342934,26.160293749656304,18.39248262299545,18.601243359598953,35.56686873655615,34.12089694114942,14.170214267963498,2.82493202700875,8.497573147486124,3.8196852783292647,-1.5153450321541588,11.878729416978562,77.50596790554826,-26.160293749656304,-14.903950449901668
1265.2144613,BASELINE_1,15.0,124.43245878764618,125.89485082186529,129.34463340270605,128.93216646483745,42.17509045416935,5.433798976879812,3.1610247734138066,5.382149066408765,4.537936081716807,3.6646670292852153,6751.246166992187,162.35161136157703,171.36454727641052,185.54562427033719,204.00256125224217,39.34637682692247,17.896823833441424,20.48272256682497,37.230110671861034,36.881567977875804,13.772792158891212,2.9837558679749803,8.378274013433096,2.771716594931788,-2.8128000058473672,13.913948105106343,178.45508577337387,-39.34637682692247,-19.99563939169963
1266.2144613,BASELINE_1,16.0,86.20441910668843,84.68979349457486,85.76977584625264,86.82286653836985,19.76904234540993,3.1713743209312715,1.9458344728260626,2.353098102016067,2.396116254028989,2.3185554118581444,6621.866113281249,111.37241922505882,113.98273775193326,121.76067178577307,136.06676395741437,17.074632946555507,8.853493358775188,10.317878947285816,13.021794217685578,15.876163170059646,6.866705178905161,2.894115257595291,4.880410218250226,3.075762828022679,1.1224936953698421,6.884403053029462,117.87170476885316,-17.074632946555507,-7.727967829143018
1267.2144613,BASELINE_1,17.0,14.978352734483774,10.756797153012132,8.344254121536704,10.820846764235448,4.176124095713097,2.325652266655552,1.380104668038496,1.322363947834106,1.470199989728677,1.8170174162158526,6810.039550781248,16.388544743895523,11.02428097930678,8.425058057021072,13.451146542987845,1.575180302383886,5.4729856338351075,5.585653061515754,4.784118827642565,6.795452599383305,4.2936161595161835,3.0244907004161052,3.6590534299661446,2.883780686668674,2.166162862522289,3.302643295565441,9.724669518163926,-1.575180302383886,-1.0808194312879986
1268.2144613,BASELINE_1,18.0,10.448678706838711,7.270298422842005,5.151351219860118,7.328926191510836,5.265899029933026,2.2438645434792055,1.1925528965498486,1.212274998125291,1.349025198656921,1.842243346191232,6813.923828125,10.347975452393502,6.169012742379667,3.751281221206581,7.81755945860246,2.658423010083931,5.14606495273772,4.016816948499077,3.9042828116800106,5.607058736341815,4.423035194539441,3.0271819111707075,3.7251085528550743,2.8482888304359477,2.262646408683946,1.7990235721008783,4.960146981793124,-2.658423010083931,-1.0150477994043974
1269.2144613,BASELINE_1,19.0,5.73509781432148,4.462539173272831,4.031635150420886,4.889940305886825,4.771725694389352,2.5531606969155605,1.1169316620222178,1.2428525710456035,1.3920842176671617,1.8466902774249576,6787.370410156251,4.062156248058179,2.258951286339408,2.1122388860054904,3.8826935021501088,2.167211801917658,6.382378976594279,3.3842592141935284,4.148660199303122,6.0293501509814735,4.445849717121771,3.0087844493818623,3.7273170832518163,3.998518636025233,3.376219606129765,0.8568351992320045,2.185595086172449,-2.167211801917658,-0.13817545646362417
1270.2144613,BASELINE_1,20.0,4.4245216276864845,3.9857081943017985,3.9620779763140392,4.1986761718210825,3.3563921059006536,2.741776340640048,1.1466676829653437,1.2540832356191358,1.4435212824588355,1.7636262334431263,7604.2759765625,2.314430866751446,1.5949205535738902,2.0104209732419704,2.767462895821327,0.7603618730460957,7.136310646498801,3.6329955665228897,4.238416193897711,6.5338073205844704,4.019698196533626,3.574775199075231,3.7972366978044283,4.703555804183495,4.067793375098838,0.8996087304470823,1.8026707634079302,-0.7603618730460957,0.6015180278666812
1271.2144613,BASELINE_1,21.0,3.654942054149872,3.817223574110215,3.7016901482050764,3.899614662994832,2.863980893860208,2.483591526193477,1.0663160928531987,1.0132919953097945,1.3796303844088986,1.8132337062215695,8658.645312499999,1.2881542051415817,1.360290316153151,1.6292648163464147,2.284980829442081,0.27090222602790975,6.10429811320106,2.96086927677533,2.3140013810321762,5.907212048785797,4.274204225179337,4.305292061050183,4.28974814311476,4.221960594061108,3.874860386906282,0.36235771269637485,1.4947775662497829,-0.27090222602790975,0.78111326816803
1272.2144613,BASELINE_1,22.0,3.176019733986258,3.2231358548261833,3.3485488846769016,3.5711717534976426,2.0923702137988873,2.0025715222082514,0.8508843221973365,0.8896910402724327,1.2803027432984686,1.7730586698427733,8402.05205078125,0.6494849670155771,0.532968852236403,1.1123360189246176,1.7550971467048195,-0.49608333779238567,4.181572046047288,1.1588220926115642,1.32617678885577,4.933079078701923,4.068090339774806,4.12751213330975,4.097801236542278,2.692959860812199,2.4940333424838332,-0.9110212280358272,0.8226524355805103,0.49608333779238567,0.6755996215748565
1273.2144613,BASELINE_1,23.0,7.229359894055433,4.329574776256172,3.4351593655048274,5.063299781158722,2.0636975624925924,2.059725456231816,0.9673672677193613,1.092373031132792,1.3666857983715068,1.8009185821087759,7911.424609375001,6.054836864192823,2.073786207146722,1.23911659180698,4.162377899463177,-0.524584122186186,4.410026908375363,2.1331805326040563,2.9460207043224114,5.780261001704234,4.211022749593503,3.7875822750725416,3.9993025123330224,2.379094033779263,1.9371909281309017,0.03084817742696,1.656451399476851,0.524584122186186,0.13581426874915953
1274.2144613,BASELINE_1,24.0,8.802531581006312,5.708216140512968,4.981461478492326,6.294456161181936,1.8102434324435832,2.2321276970449717,1.2533985039000166,1.2097487096345811,1.4440602835079428,1.7132767363304129,7946.882031249999,8.152747778854458,3.993670349959319,3.502596321509081,6.148627740176386,-0.7765190213023737,5.0991506032339196,4.525779275923185,3.8840925963430744,6.539093449269047,3.761385288482526,3.8121488512038693,3.7867670698431977,2.7930264270530443,2.210412537601583,2.3042998576539055,3.7481333357342,0.7765190213023737,-0.12280719757935904
1275.2144613,BASELINE_1,25.0,5.267557044051052,4.451393268520087,4.615958118519661,4.550875299713793,2.0969496378832218,2.1678694815541526,1.3341685839283113,1.0907527594259492,1.4103705307507972,1.8497174297485428,7348.8939453125,3.4386649323069145,2.2434295949504164,2.9675718657526615,3.335672972970939,-0.4915313632616335,4.842298611779574,5.201406156937773,2.9330714173404204,6.208688956140866,4.461380210267878,3.397834468996376,3.9296073396321267,2.833321780802395,2.393361068201332,3.0084296690848484,2.605500730351539,0.4915313632616335,-0.22678442224801543
1276.2144613,BASELINE_1,26.0,4.2393376305234165,3.402473860388048,2.986187998840984,3.444989832073651,2.926449432785066,2.17745810837729,1.2508054468918999,0.940769504906528,1.3456078017761053,1.7745109632117932,7245.680859375,2.0674778278100576,0.7827134210623012,0.581911522289963,1.551525264695351,0.33299632190603407,4.880626129530005,4.504088830425629,1.7343982583494342,5.573543403286001,4.075541181292747,3.3263235694625113,3.7009323753776293,3.3483536452632956,3.08819390651088,2.3586992041987207,0.6823124716761322,-0.33299632190603407,0.1238718496215202
1277.2144613,BASELINE_1,27.0,4.861818880262528,3.8349962702247575,2.8998587723631903,3.7944528309193783,2.9966738757663265,2.1552425157845034,0.9906166016094897,0.9821971494541922,1.2616740895456986,1.6541346100925145,7059.6884765625,2.8975907893082478,1.3850404203716844,0.4555426500158246,2.1153210887314486,0.4027998321291792,4.791826290393313,2.3276569394164746,2.0654899240065108,4.750382846253649,3.457962702500447,3.197459264315946,3.3277109834081964,3.236977071138986,2.9271535825380086,0.29777262096609713,0.9202915351937545,-0.4027998321291792,0.4885470005049851
1278.2144613,BASELINE_1,28.0,4.494073991157258,3.742098897645479,3.369655656723297,3.893955320372082,2.4957231856612867,2.105416335035492,0.7905652146240354,1.0718377467996087,1.2274066323585522,1.6476248770854043,6683.2173828125,2.407182766417693,1.2556723358589605,1.1432321486557973,2.2758504959073864,-0.09514810641652058,4.592661815404489,0.6542638390966917,2.781901755034993,4.414312649944197,3.42456518792471,2.936622314058858,3.180593750991784,2.8238477633942956,2.4065625001390467,-1.2890500525023767,1.199452242257379,0.09514810641652058,0.6796480826069109
1279.2144613,BASELINE_1,29.0,8.058860958442578,5.165533952927752,4.041035853733078,5.886532962814717,2.0679398143136334,1.9144973869938762,0.7701739481798475,0.9985183830358481,1.1112052062271225,1.4101220372125967,6583.93046875,7.161022127464455,3.2379357887136737,2.1259996519084607,5.490516877147893,-0.5203672988724259,3.8295234114464156,0.483694641408663,2.1959299833227317,3.2746939184418213,2.206081334936069,2.8678316517890536,2.5369564933625615,2.426708793942819,2.0973192964444096,-1.1079253347935814,2.681967720311067,0.5203672988724259,0.7817179822124657
1280.2144613,BASELINE_1,30.0,15.551942853722368,13.753436594425771,13.636106233084663,16.58705736968335,7.196275026455671,2.358410651954944,1.3168917102440876,1.5136564798432195,1.695422440351674,2.0786705927397873,6597.358007812499,17.15345869554757,15.197375370971367,16.171280406758562,22.753892386187527,4.577228128178491,5.603926968522183,5.056888282535941,6.312937657247685,9.004269926586604,5.636000826783077,2.8771348848836134,4.256567855833345,2.330256824527157,1.383316175940004,2.5917645764470594,15.684327888864964,-4.577228128178491,-2.4457354405176064
1281.2144613,BASELINE_1,31.0,14.6206647418826,16.231795966032298,17.975814310083546,19.910009432820427,9.52848912362607,2.6016927345140264,1.6778098453837318,1.8077236287593226,2.0042355979036257,2.0492450601941434,6710.520703124999,15.911548145275166,18.648717381374063,22.523752658208476,28.114879108263562,6.895462686732973,6.576370521664249,8.075902178035086,8.663136014232228,12.032883865304951,5.485036163406166,2.9555393436009294,4.2202877535035475,2.4892009783070828,1.1897305761722488,5.376737609243137,20.586235019791268,-6.895462686732973,-3.9346245913726183
1282.2144613,BASELINE_1,32.0,6.916156137683427,7.351655221861468,7.8092195076003,8.712537066113962,4.289313135196749,1.8685801718883177,1.3374314825782871,1.3007551022245538,1.3640986468302647,1.2691303204418403,7160.193359375,5.637162439680775,6.282309523106728,7.641873456054399,10.049767262486567,1.6876908747618466,3.6459837962887973,5.228699704711623,4.6114199266089395,5.754888108652991,1.4827378566756904,3.2670937928467527,2.3749158247612216,1.4382578657853633,0.7465448767940221,3.723474799449119,6.962091489580564,-1.6876908747618466,-1.6409266942866698
1283.2144613,BASELINE_1,33.0,3.334853306582228,3.277538957927421,2.9715581012290184,3.0184037356868094,2.483027377074257,1.659765858892029,1.1626370461418547,1.006468202256385,1.0802220894204713,1.3004867864272334,7203.934277343749,0.8612982664334116,0.6087301471400786,0.5604962526514039,0.8633051654884104,-0.10776781498056438,2.8113143034061214,3.7665763557329006,2.259465308976398,2.970834134197439,1.6436089751450553,3.29739956620844,2.4705042706767477,1.4028753775951952,1.0639555812487356,2.446121712212183,0.5846131998957412,0.10776781498056438,-0.560233643270274
1284.2144613,BASELINE_1,34.0,2.7336366474815192,3.174507525639353,2.630081515481026,2.6279807798170687,2.678343627301073,1.828747034806432,1.0793733985254248,0.955127897105195,1.0902122078872307,1.4308964281217564,8112.02451171875,0.059542805369635535,0.4652494579705886,0.06064223090713492,0.23342780263672183,0.0863776889302616,3.4867633680959536,3.070091239941515,1.8491511978689525,3.0688099208437225,2.3126622073670746,3.9265673594996593,3.119614783433367,2.0596567529834786,1.7822840733031358,1.4184967020591848,0.26294584443886176,-0.0863776889302616,-0.15796551699283048
1285.2144613,BASELINE_1,35.0,2.672598923568808,2.6699339120776227,2.429291168403694,2.517962758362695,2.190520317626502,1.6128082723412172,0.8657829856611445,0.9114029500812244,1.0675028811532634,1.3997171435063687,7767.4380859375,-0.02185435443481683,-0.23741542984890707,-0.23327502931784955,0.05593347199351653,-0.3985215560953505,2.6236161308481076,1.2834466754250573,1.4996993837722692,2.8460934277039116,2.1527000996637176,3.6878216127665566,2.920260856215137,1.3686561324740292,1.1437012249081888,-0.10252257134075382,-0.2353452295833783,0.3985215560953505,0.03412821082205611
1286.2144613,BASELINE_1,36.0,4.361970500857737,3.7615223768814148,3.9420392521676724,4.27771668726409,1.8929104155411238,1.5990629301254466,0.9504962462373587,0.8837591562002095,1.0767480306613082,1.2741249877721998,7174.944042968749,2.2310155009735646,1.2827213064978367,1.9810882538895007,2.8949805806223456,-0.6943475528678632,2.568673451622187,1.9920575373139375,1.2787688949385234,2.936763102816084,1.5083624828753277,3.2773137629498383,2.392838122912583,1.5228948076655584,1.3310794734247797,0.751679643680245,1.6319047801936688,0.6943475528678632,0.1650173933205255
1287.2144613,BASELINE_1,37.0,4.449934669245866,4.296020906009017,4.439512977364164,4.592059138183989,2.0755000714447527,1.7952460942709654,0.99666240385756,0.9898229551203293,1.1302796368114987,1.3314851223802262,6668.272558593751,2.3483205545105164,2.0270593751455417,2.709291160413471,3.4021157043157926,-0.512852358724271,3.3528539025684267,2.3782289645359715,2.1264357182351334,3.4617620045263298,1.8026427443768964,2.9262678341636885,2.3644552892702926,2.0174875788685567,1.6985222211332869,0.9489016665762917,2.368175267779506,0.512852358724271,0.20754319462491205
1288.2144613,BASELINE_1,38.0,3.478319366151011,3.615979819937004,3.463598570635707,3.2387278462743128,2.4196524232218097,1.638923938917906,0.8315263780882793,0.9850579205478962,1.0977745364339266,1.4502260044538369,6567.63671875,1.0526181425469991,1.0800399896402015,1.2807459498748015,1.2187585722696486,-0.170762892639082,2.7280052882055603,0.9968964464233303,2.08835333989269,3.142975716845591,2.4118306074517424,2.8565425724179994,2.634186589934871,1.338534971759401,1.0252819707754974,-0.3436515231117775,1.1803929697575015,0.170762892639082,-0.024759243928438424
1289.2144613,BASELINE_1,39.0,2.8015756730942463,2.8255943797029266,2.7302686724583647,2.713943382989761,2.245457973098574,1.5610032967692251,1.0183301928726587,0.8612996102231569,1.0522828837169613,1.4118494037876335,6517.90322265625,0.15014323032431298,-0.020643997332285724,0.2072963660143809,0.37211303355420544,-0.3439132027559903,2.416542046370754,2.5594760390173263,1.0992711569271718,2.696826807239117,2.214943411200091,2.8220848579690623,2.518514134584577,1.4021686078000999,1.237277934261024,1.3257119937784936,0.09332618434104759,0.3439132027559903,-0.1157367450232532
1290.2144613,BASELINE_1,40.0,2.998659925368668,2.9263718515522026,2.76654506531062,3.0292429242851244,2.0186872024255504,1.662829851141546,1.0228115042238002,1.005890314329469,1.0771787202164014,1.3630862259715235,6560.9271484375,0.41296591355974194,0.11969784585654866,0.2603978131366054,0.8807922507817162,-0.5693246853819043,2.8235616480464585,2.5969613851995557,2.2548468017362495,2.940986991461749,1.9647689508813675,2.8518938652877512,2.4083314080845595,1.4322824154176315,1.0940553951571939,1.288988121166801,0.19004782949657706,0.5693246853819043,-0.1625667277656195
1291.2144613,BASELINE_1,41.0,4.653805974132704,4.460220298878105,3.813019703208789,4.146288699593692,2.028134707881997,1.4190295673614526,0.897718761874214,0.9822203920350261,1.0501784412886004,1.2496894150746412,6505.831445312499,2.6201941454581026,2.2557220417403174,1.792229213116722,2.6829451123330417,-0.5599338092750155,1.8490467486247901,1.5505835764663516,2.0656756797955853,2.676187972669084,1.382998294445199,2.8137209606106706,2.098359627527935,0.6014703538143518,0.29161900184501377,0.5637319824281704,2.02397562742852,0.5599338092750155,-0.3477334082734335
1292.2144613,BASELINE_1,42.0,4.623446850883311,4.25698752026224,3.949819651537301,4.093605939130851,2.433547614054426,1.43012344253425,0.9651910952391846,0.8245115601706857,1.024802245871047,1.2748396960449804,6495.01708984375,2.5797085859017237,1.9727018168432615,1.992477216055579,2.5979509342777103,-0.15695099105381916,1.8933910228831696,2.114977249596084,0.80525934667002,2.4273167789592973,1.5120292200412786,2.8062282645012107,2.1591287422712444,1.0717680659808515,0.9509791639803487,1.1018473083074805,1.9825895164494203,0.15695099105381916,-0.1799490399763012
1293.2144613,BASELINE_1,43.0,2.9993956918293576,3.0839954238199936,3.0810320368958752,2.870540344441778,2.565865066804352,1.6333219564758865,0.9742464557568303,0.8626250140908512,1.0737002766921406,1.4184387344879406,6582.27099609375,0.41394709857681705,0.3392030810658119,0.720744390600269,0.6247541234979352,-0.025426663147157528,2.705613126591135,2.1907236767490152,1.1098638463985306,2.906872957506287,2.248749293540809,2.8666818907745237,2.5577155921576664,1.6777318823122327,1.511252305352453,0.8748914970618148,0.5299737358330404,0.025426663147157528,0.0073662433765693675
1294.2144613,BASELINE_1,44.0,2.130160931751315,2.397581932771301,2.2247942546080086,2.0962249444570635,2.305722347170856,1.5877266101390484,0.8525462145231713,0.8591134259103004,1.0393078754464655,1.3589143066689213,6688.54345703125,-0.7452252318796702,-0.6166904609703698,-0.5326179683693171,-0.6244647936411086,-0.2840100597325774,2.5233600805297995,1.1727235166078325,1.0817990700277043,2.569577401111081,1.9433653486805906,2.9403124697683536,2.4418389092244723,1.5342706787139848,1.3720008182098293,-0.0685762308307355,-0.5746542146698435,0.2840100597325774,0.22893844946920888
1295.2144613,BASELINE_1,45.0,2.7314597990300125,2.1602194857227563,1.8757466748129275,2.2512954137031214,2.207945653650512,1.6361611192814642,0.7999852933777968,0.9149467251494197,1.0431504061912857,1.4453932959066995,6734.67861328125,0.05663985830806478,-0.9472393694846307,-1.0435544244033328,-0.3742864248838452,-0.38120066938332176,2.7169617862933317,0.7330610672916626,1.528021399248984,2.607262136651401,2.387036894104817,2.9722770844643107,2.679656989284564,1.5122400492350463,1.2830368393476987,-0.6160936266028113,-0.9953968969439817,0.38120066938332176,0.24766461049943392
1296.2144613,BASELINE_1,46.0,3.0133707780011045,2.3269705759051504,2.0472883390989596,2.450560877256508,2.1233373172492622,1.5552420887359022,0.8819224241216526,0.9110124840095207,0.9883497696852382,1.4966534632576447,7466.70703125,0.43258364413394557,-0.7150232310906722,-0.7924514370572011,-0.05280736530646177,-0.46530185444397004,2.3935134305705974,1.4184501131408556,1.4965787607324001,2.06981751191927,2.650021901998078,3.4794609379244794,3.064741419961279,1.1035255093239378,0.8790386952140776,0.05388640050788651,-0.7537373340739366,0.46530185444397004,-0.13815183269937817
1297.2144613,BASELINE_1,47.0,4.183556300411848,3.184166144351008,2.6457687090225135,3.238193577588004,2.2051541495060425,1.3688107215107292,0.9113895667558369,0.8118539367391185,0.892161128846465,1.407051665003454,7508.9916015625,1.9930903580595563,0.47869996757137623,0.08360517217122525,1.2178966256393928,-0.38397544095592684,1.6483127184813609,1.6649373478120573,0.7040990303890426,1.1264695642474714,2.190329106619519,3.5087576848629527,2.849543395741236,0.6894922089098869,0.5838773543515305,0.540473319256408,0.2811525698713007,0.38397544095592684,-0.3148782229363006
1298.2144613,BASELINE_1,48.0,3.8720191907114847,3.1414385380592322,2.6392165850462104,3.1328817498286186,2.2253506287032647,1.3273339417392127,0.8400500340235837,0.7435593701828437,0.8964310092471827,1.426449656371768,7372.455078125,1.5776384984921534,0.4191978694139326,0.07401416166797753,1.0479948938152421,-0.36390002159672963,1.4825223459655006,1.0681952624254165,0.15828567210290265,1.168345433141102,2.2898485029996287,3.414158734336906,2.8520036186682676,0.7141214560624178,0.6903786052469825,-0.015436228733025525,0.24660601554095507,0.36390002159672963,-0.12284702339096978
1299.2144613,BASELINE_1,49.0,2.069674006558059,1.8421016984264158,1.9597466011581604,1.9884599850334261,1.9260696001877158,1.3923955799464052,0.9510334102048489,0.8487169080136358,1.0088161243778981,1.3400875388332676,7401.20341796875,-0.8258878713168212,-1.39024747239769,-0.920595185725476,-0.7983242130965229,-0.6613871278903778,1.7425857668550382,1.9965508152185978,0.9987096145439414,2.2705365732064036,1.8467765557887021,3.4340769416422923,2.6404267487154973,0.7329307145857844,0.5831242724041932,0.9007976863259639,-1.1554213290615831,0.6613871278903778,-0.2806859633480787
1300.2144613,BASELINE_1,50.0,2.7477319212092475,2.337707403961896,2.084074142614867,2.2613784938708976,2.2571458755527947,1.4134313140124797,0.9934049672239861,0.9490177716343452,1.019377411035442,1.2427030993423167,7553.09736328125,0.07833962763882997,-0.7000712164009321,-0.7386043137171237,-0.3580191848304196,-0.3322953588285132,1.8266694928861043,2.350981105525887,1.8003187903882467,2.374113960372806,1.3471557212941716,3.5393162392021185,2.443235980248145,0.5857489211881816,0.31570110262994466,1.2835047372423247,-0.7193377650590278,0.3322953588285132,-0.6003289089338332
