blink_time_lsl,phase,fp1_lowfreq_abs_robust_z_peak,fp1_p2p_360ms,fp1_lowfreq_abs_peak,detector_threshold_z,detector,condition_offset_sec
1376.5642300132793,,36.49537431749861,428.5757953748291,382.17400603179567,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
1377.8618394634957,,30.973316077779298,383.80620854556673,325.81212139493744,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
1382.3313831253522,,24.482985782387452,316.6184318999249,259.5673931642957,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
1383.7811813382484,,23.034355242858716,301.39295183458626,244.78168395842928,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
1417.2306693882713,CONTROL_1,25.814595779853995,463.87688117554444,273.1587110751897,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,31.732722888271383
1491.8191829710809,CONTROL_1,34.13354083472202,569.4379605502083,358.06752607288644,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,106.32123647108097
1585.190993842517,CONTROL_1,25.843769103524874,359.1070794020104,273.456473871566,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,199.69304734251705
1589.6605375043735,CONTROL_1,23.278891364514653,290.1015616807433,247.27758604420976,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,204.16259100437355
1639.089845635765,CONTROL_1,28.286899687065528,576.8728053450261,298.39272737064135,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,253.59189913576506
1640.1711868442787,CONTROL_1,24.977579280421583,497.2999601205725,264.61555101924745,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,254.67324034427884
1665.786958583736,CONTROL_1,24.44858077152042,255.33369435490079,259.216232207776,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,280.289012083736
1759.0946899761489,WASHOUT_1,33.36411876429071,608.3401201359309,350.2142807632342,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,70.54518207614888
1759.8956834639368,WASHOUT_1,25.229809869470806,494.1663434128178,267.189988076,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,71.34617556393687
1776.564357944803,WASHOUT_1,24.894544537950882,287.75810540541875,263.76804192520666,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,88.0148500448031
1810.286183780674,,24.117448780324445,321.9306608965418,255.8364737414275,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
1812.008319779418,,33.67648073395367,727.6231374700576,353.40245961517985,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
1833.651163819447,,37.26960383366859,452.2907692645408,390.0763194045429,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
1868.4062712545642,,30.07081590818987,429.92170884183827,316.6005904340235,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
1882.0471903515922,,39.624751309060066,412.01422069210435,414.11455742166856,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
1886.356535315891,,29.416926244765435,299.8307484586831,309.9265475001635,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
1888.086681249513,,23.47314400857468,335.43956621917346,249.26026073535397,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
1890.545731257022,TARGET_1,32.02547326741145,382.7652470901987,336.5511537570631,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,1.3386237570221056
1955.4822733119872,TARGET_1,29.952824533196086,466.40425726702705,315.3962901574147,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,66.27516581198734
2071.5462296924547,TARGET_1,25.36166925944514,499.7208649452145,268.53583475189413,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,182.33912219245485
2219.009130794208,WASHOUT_2,24.567663302935625,306.99755642081936,260.43166956944896,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,29.29556959420779
2311.4998488290776,,24.926927125980438,309.55599385948256,264.09856065781196,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2312.629249646858,,23.288943318090332,411.1376056259098,247.38018312363434,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2314.9040711521757,,39.88229155135659,498.51550562889395,416.74318841314516,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2318.74082995868,,41.71747296418218,589.4122817407485,435.4742989134647,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2324.620122159043,,43.26158317999165,557.8925587023541,451.2345386777001,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2328.3527518121346,,48.03991007517142,589.1860949549248,500.00539503813724,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2338.7656671533778,,36.26740850225183,513.1024043633539,379.847231770766,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2342.314068304278,,41.67890888428645,515.8739691247711,435.08068766782884,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2348.4336585509773,,46.21729113930213,605.3537883232193,481.402505727495,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2353.960513616714,,41.88692512604821,524.9307778199931,437.20384300444573,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2355.4423515691215,,47.3179156493187,603.3895155905857,492.63622854770307,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2364.9421343342865,,41.22005437015054,530.2825400093424,430.3973062060382,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2365.887306649876,,43.2868307887425,494.9752628001901,451.4922329558111,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2366.752379616687,,29.37864456190812,486.2966442336931,309.5358185908975,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2367.401184341795,,32.39775270111213,451.0463981828613,340.35089102603825,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2367.953869848369,,43.65222295659268,530.1863203129255,455.2216741021309,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2391.2707902778748,,36.5201255264223,569.5755341411052,382.4266337154274,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2417.479297198295,,46.78182007871666,503.4300247039213,487.164472294343,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2418.520588732419,,28.927655702546307,513.1258321822523,304.9327193549954,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2419.4337213084973,,23.643351205881892,355.80128125107944,250.99751123191518,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2421.115807632852,,39.04818163742515,359.0619441015919,408.22969494701084,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2423.695006663529,,30.818271493893317,350.22096128551135,324.2296308504343,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2425.4972420110516,CONTEXTUAL_OVERRIDE_1,24.96352575721411,299.1541920103127,264.47211119674364,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,1.2752541110517086
2429.4221101012126,CONTEXTUAL_OVERRIDE_1,33.71798496433618,398.46040416978883,353.82608003771276,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,5.200122201212707
2586.601062209833,CONTEXTUAL_OVERRIDE_1,24.966394504738044,303.53195454705434,264.5013915864058,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,162.37907430983296
2644.0162754144703,CONTEXTUAL_OVERRIDE_1,37.63918889402739,632.0247958982076,393.84855606543476,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,219.7942875144704
2654.5253099742476,CONTEXTUAL_OVERRIDE_1,25.093291171078416,299.68252604227285,265.79658532732543,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,230.30332207424772
2725.5093528620114,,25.87650916418993,350.9438798415634,273.79064121318055,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2726.8149722471057,,26.296974580989517,321.62887513659217,278.0821974204275,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2732.021429917727,,42.58747040203603,507.93979795536177,444.35408487334144,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2732.7983936008814,,26.742620621553503,424.8332531613153,282.6307642114248,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2733.367098977211,,32.35515609808343,415.19908074700584,339.9161211048235,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2734.488489860114,,34.980882786455105,569.0441298928156,366.7160747223802,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2736.0103774869112,,33.05048741907285,385.23995549058037,347.0131458004544,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2739.9913151212168,,34.67446162918837,311.54740643271515,363.5885318449914,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2764.6458946753282,WASHOUT_3,26.68121252116227,344.84826045851594,282.00399134526333,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,21.85915507532809
2792.440368701569,WASHOUT_3,24.453746364154288,305.4397686251706,259.2689557618336,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,49.65362910156864
2801.107118239434,WASHOUT_3,27.662337559371764,309.66543215839124,292.0180212263947,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,58.320378639433784
2810.1823744560706,WASHOUT_3,22.82866452137301,283.6354865288037,242.68226446446926,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,67.3956348560705
2827.5639331410684,WASHOUT_3,22.717674156524957,312.73459220964696,241.5494212622058,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,84.7771935410683
2828.4129862381233,WASHOUT_3,24.950541867943517,310.9919743720021,264.3395887861788,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,85.62624663812312
2833.1468577509504,WASHOUT_3,24.140273924945955,292.85480715940514,256.06944270193645,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,90.36011815095026
2863.1120241290955,,30.969070466617268,509.6785368207602,325.76878779790906,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2863.8168983983487,,31.054528097121775,344.1596371481069,326.6410265362095,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2868.8871871760466,,36.334943552199036,474.89710332057746,380.5365404540192,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2878.1146321553633,,36.25029139888241,452.96666623132523,379.6725229640958,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2883.689546830367,,40.935338482578366,476.5830507083854,427.49130208348134,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2905.6848280050226,,42.29724711787192,533.8963849018481,441.3918685129035,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2940.768342770133,,38.36369907442851,525.13342798489,401.24340005898034,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2953.3119007888918,,39.50137574150692,521.458114812232,412.85530241138616,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2955.2262752247043,,37.722152954744665,534.1467357865024,394.69534373339496,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2955.867070014935,,33.00118559227806,488.4819398042662,346.50993780199343,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2980.4255303505124,,29.081524876069583,407.72114414822863,306.5032128613675,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
2997.734999621609,,40.194399004449636,354.6578586484534,419.9287694957576,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3109.041054684616,BASELINE_2_REFLECTION,29.18968191373682,383.7382974795591,307.60713719809723,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,100.79825788461585
3125.8859477327956,BASELINE_2_REFLECTION,24.97881837773081,295.0496159787217,264.6281980896992,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,117.64315093279538
3129.714696604422,,25.318740430141656,330.31352651267514,268.09767390321,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3133.078869253131,,27.601952589789924,413.11411638380474,291.40169112960365,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3134.008021698965,,34.54409788190982,487.63641596057835,362.25795071636577,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3139.0783104766624,,42.667331273961864,533.5000242814942,445.16919928450557,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3145.8146657089587,,39.665170405862504,505.90772251087594,414.52710223235505,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3148.8023714184073,,33.0716334734324,482.77029552435715,347.2289768229824,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3155.650865738994,,38.791357943335385,477.37622888290076,405.60837753420594,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3166.8647745680246,,43.92642843532789,482.95228999860046,458.0204018388478,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3168.9153178967617,,44.26115386915186,513.2476701097015,461.4368374263088,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3191.198956727021,,27.812218086379854,481.71868049720615,293.54780389181093,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3191.623483275549,,31.108359193260192,493.08220187869125,327.1904633401544,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3191.9919402799314,,33.38432014169932,487.4010457257799,350.4204697698658,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3192.5045761121155,,34.830948774636404,499.62538055713765,365.18574615458584,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3207.85962127301,,36.290791014207066,465.6986445254457,380.08588960161995,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3215.1486620118794,,38.991040905010934,475.2092592168081,407.64647774273897,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3222.0211861371,,38.53440219506861,467.16412748129164,402.9857122865961,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3253.4922202722864,,34.2178148613757,446.4294757117638,358.92768414473966,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3271.2983055058116,,40.31451908140877,509.52926654319396,421.15479675339213,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3271.9150704914086,,31.246231249185744,410.6275118383483,328.59767937689026,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3318.957418029192,,40.07062470909117,611.0523936068448,418.6654447981251,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3320.607464614035,,41.73993777119815,504.35136210374924,435.70359002313035,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3330.1873467279784,,44.009643741286986,555.7093080469551,458.86975388674034,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3334.1042048832614,,27.192915066879692,364.7196380046274,287.22677578507,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3335.1535063522633,,39.61215047964818,543.8232948653161,413.9859447807273,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3336.2268376258994,,33.16960565395374,561.7878575092612,348.22894757599744,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3337.6686259039175,,45.28991474459417,579.2057714394962,471.93707108258036,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3339.2626029446155,,42.11608721724063,537.9136178587734,439.54282727194686,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3354.3773500591733,,41.505522809339844,505.69536591299266,433.3109913825765,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3363.925192433605,,32.8503559181578,425.2438725725377,344.970467495173,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3364.998523707241,,31.593991105329685,333.3003075582824,332.1471531496101,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3365.9597158925862,,22.867298437460718,405.36548925527416,243.07658850581007,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3366.3522027016024,,42.63495363166073,348.39843382956406,444.83873103137046,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3367.1451862545123,,29.14099517964871,242.7075732798536,307.11020725442484,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
3367.7219015657197,,31.84656825769392,689.9185724099733,334.7251274674222,22.566655837641957,Fp1_lowfreq_abs_robust_z_peak_conservative,
