source_table,followup_policy,phase,paired_followup_phase,search_window,predictor_name,peak_sec,anchor_sec,anchor_lsl,phase_duration_sec,post_0_30_crosses_phase_boundary,K_local,K_signed,K_local_percentile_by_phase,theta_metric,theta_col,theta_pre_m15_0,theta_post_0_10,theta_post_10_30,theta_post_30_60,delta_theta_0_10_vs_pre,delta_theta_10_30_vs_pre,delta_theta_30_60_vs_pre,n_pre_samples,n_post_0_10_samples,n_post_10_30_samples,n_post_30_60_samples,post_0_10_segments_used,post_10_30_segments_used,post_30_60_segments_used,artifact_pre_m15_0,artifact_post_0_30,artifact_delta_0_30,n_artifact_post_0_30_samples,artifact_post_0_30_segments_used,delta_theta_0_10_vs_pre_percentile_same_phase_cross_boundary_ref,delta_theta_10_30_vs_pre_percentile_same_phase_cross_boundary_ref,delta_theta_30_60_vs_pre_percentile_same_phase_cross_boundary_ref,control_K_local,control_delta_theta_0_10_vs_pre,control_delta_theta_10_30_vs_pre,control_delta_theta_30_60_vs_pre,control_artifact_delta_0_30,control_n_post_0_10_samples,control_n_post_10_30_samples,control_n_post_30_60_samples,override_K_local,override_delta_theta_0_10_vs_pre,override_delta_theta_10_30_vs_pre,override_delta_theta_30_60_vs_pre,override_artifact_delta_0_30,override_n_post_0_10_samples,override_n_post_10_30_samples,override_n_post_30_60_samples,theta0_10_target_minus_control,theta0_10_target_minus_override,theta10_30_target_minus_control,theta10_30_target_minus_override,theta30_60_target_minus_control,theta30_60_target_minus_override,K_target_minus_control,K_target_minus_override,local_k_p95,theta_0_10_p95_positive,theta_10_30_p95_positive,theta_any_p95_positive,condition_specificity_k,condition_specificity_theta_0_10,condition_specificity_theta_10_30,candidate_local_kht_event_lock_cross_boundary,interpretation_cross_boundary,MRED_quadrant_proxy,strict_event_lock_latest
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,primary_gamma_z,109.0,156.0,344345.7891736,313.749571500055,False,0.1324318651704544,0.1324318651704544,27.27272727272727,theta_power_primary_z,pow_theta_4_8_primary_content_core_z,0.3849060804712099,0.5690475310587584,0.1400446556167375,0.1155480013490873,0.1841414505875485,-0.2448614248544723,-0.2693580791221225,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,1.4570379642051556,0.3563067893278921,-1.1007311748772637,30,TARGET_1,64.3510054844607,25.411334552102375,21.755027422303478,0.6806018173965082,-0.4066986196430598,-0.1681280728012012,-0.2863920277222039,-0.3180975614712311,10,20,30,0.3080999540152634,-0.3845957521119572,-0.3434032016291191,-0.3107128009469463,-0.1875497974703311,10,20,30,0.5908400702306084,0.5687372026995057,-0.0767333520532711,0.0985417767746467,0.0170339486000814,0.0413547218248238,-0.5481699522260537,-0.175668088844809,False,False,False,False,False,True,False,False,not_locked,MR_LOW_ENC_LOW,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,primary_gamma_z,109.0,156.0,344345.7891736,313.749571500055,False,0.1324318651704544,0.1324318651704544,27.27272727272727,theta_power_meaning_z,pow_theta_4_8_meaning_candidate_z,0.4021610135236365,0.6187175657524249,0.2483498088859668,0.1349869445954899,0.2165565522287883,-0.1538112046376696,-0.2671740689281465,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,1.4570379642051556,0.3563067893278921,-1.1007311748772637,30,TARGET_1,66.54478976234005,34.73491773308958,22.851919561243143,0.6806018173965082,-0.2835451469825085,-0.035101825930089,-0.1678091520628505,-0.3180975614712311,10,20,30,0.3080999540152634,-0.4116424336866183,-0.5321556823660796,-0.3770314820213153,-0.1875497974703311,10,20,30,0.5001016992112968,0.6281989859154067,-0.1187093787075806,0.3783444777284099,-0.099364916865296,0.1098574130931687,-0.5481699522260537,-0.175668088844809,False,False,False,False,False,True,False,False,not_locked,MR_LOW_ENC_LOW,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,meaninggamma_score,68.0,91.0,344280.7891736,313.749571500055,False,0.6485945719854674,-0.6485945719854674,94.54545454545456,theta_plv_primary_z,plv_theta_4_8_primary_content_core_z,0.9142116680071872,0.3779012357410656,-0.1953387302049771,-0.3348110125929603,-0.5363104322661215,-1.1095503982121642,-1.2490226806001474,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,0.0186324647442899,0.9048996049040138,0.8862671401597239,30,TARGET_1,15.539305301645337,3.107861060329068,2.1937842778793417,0.1428202261007533,-0.3091108976477147,-0.4504109226936463,-0.5720411838488252,0.1053622739502488,10,20,30,0.8731213283410052,0.9084616193657906,0.0772047670716986,-0.3725975320791355,0.2571091472423455,10,20,30,-0.2271995346184067,-1.444772051631912,-0.6591394755185178,-1.1867551652838628,-0.6769814967513222,-0.8764251485210119,0.5057743458847141,-0.2245267563555377,False,False,False,False,False,False,False,False,not_locked,MR_LOW_ENC_LOW,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,meaninggamma_score,68.0,91.0,344280.7891736,313.749571500055,False,0.6485945719854674,-0.6485945719854674,94.54545454545456,theta_plv_meaning_z,plv_theta_4_8_meaning_candidate_z,0.7766904179921997,0.4493632140456687,-0.0085084074580841,-0.1664821616590656,-0.327327203946531,-0.7851988254502839,-0.9431725796512654,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,0.0186324647442899,0.9048996049040138,0.8862671401597239,30,TARGET_1,31.26142595978062,8.226691042047532,7.495429616087751,0.1428202261007533,-0.1982193863816269,-0.1884779907034331,-0.2005619664989338,0.1053622739502488,10,20,30,0.8731213283410052,0.3986548440052556,-0.092012351441809,-0.3776478201174577,0.2571091472423455,10,20,30,-0.1291078175649041,-0.7259820479517867,-0.5967208347468507,-0.6931864740084748,-0.7426106131523317,-0.5655247595338078,0.5057743458847141,-0.2245267563555377,False,False,False,False,False,False,False,False,not_locked,MR_LOW_ENC_LOW,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,meaninggamma_score,68.0,91.0,344280.7891736,313.749571500055,False,0.6485945719854674,-0.6485945719854674,94.54545454545456,theta_power_primary_z,pow_theta_4_8_primary_content_core_z,0.2291694630753697,0.4862377097688208,0.4999501135331222,0.0063258838083423,0.2570682466934511,0.2707806504577525,-0.2228435792670273,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,0.0186324647442899,0.9048996049040138,0.8862671401597239,30,TARGET_1,69.6526508226691,69.10420475319927,24.49725776965265,0.1428202261007533,0.5152510325984778,0.177708826545253,0.3626209022292975,0.1053622739502488,10,20,30,0.8731213283410052,0.4426841516505738,-0.2197679964098836,-0.4187528550056766,0.2571091472423455,10,20,30,-0.2581827859050267,-0.1856159049571227,0.0930718239124995,0.4905486468676362,-0.5854644814963248,0.1959092757386492,0.5057743458847141,-0.2245267563555377,False,False,False,False,False,False,True,False,not_locked,MR_LOW_ENC_LOW,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,meaninggamma_score,68.0,91.0,344280.7891736,313.749571500055,False,0.6485945719854674,-0.6485945719854674,94.54545454545456,theta_power_meaning_z,pow_theta_4_8_meaning_candidate_z,0.3143035856375577,0.5562518532877977,0.3424244672550586,-0.0556041413578641,0.2419482676502399,0.0281208816175008,-0.3699077269954219,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,0.0186324647442899,0.9048996049040138,0.8862671401597239,30,TARGET_1,70.018281535649,45.703839122486286,15.356489945155394,0.1428202261007533,0.5789045928112572,0.0826273374996703,0.2749860901859567,0.1053622739502488,10,20,30,0.8731213283410052,0.6718409374939375,-0.1088919111740029,-0.2756489638665836,0.2571091472423455,10,20,30,-0.3369563251610172,-0.4298926698436975,-0.0545064558821694,0.1370127927915038,-0.6448938171813786,-0.0942587631288382,0.5057743458847141,-0.2245267563555377,False,False,False,False,False,False,False,False,not_locked,MR_LOW_ENC_LOW,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,temporal_semantic_proxy_score,69.0,86.0,344275.7891736,313.749571500055,False,0.52197352460545,-0.52197352460545,92.72727272727272,theta_plv_primary_z,plv_theta_4_8_primary_content_core_z,0.4183994214409108,0.1270720828731191,0.1561542481019837,-0.3918681377314244,-0.2913273385677916,-0.262245173338927,-0.8102675591723352,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,-0.1693903290189609,0.7668936850788405,0.9362840140978014,30,TARGET_1,32.90676416819013,35.10054844606947,16.819012797074954,0.2191281023476347,-0.0912878104149975,-0.2170963697599404,-0.7679685256932948,0.0160159955375271,10,20,30,0.4697708758765947,0.5304586142986282,0.4002643731908974,-0.3382400843599293,0.2178140979570628,10,20,30,-0.2000395281527941,-0.8217859528664198,-0.0451488035789865,-0.6625095465298245,-0.0422990334790404,-0.4720274748124058,0.3028454222578153,0.0522026487288552,False,False,False,False,True,False,False,False,not_locked,MR_LOW_ENC_LOW,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,temporal_semantic_proxy_score,69.0,86.0,344275.7891736,313.749571500055,False,0.52197352460545,-0.52197352460545,92.72727272727272,theta_plv_meaning_z,plv_theta_4_8_meaning_candidate_z,0.4433462883075469,0.3284334417245474,0.2733657946284583,-0.246658807505684,-0.1149128465829995,-0.1699804936790886,-0.690005095813231,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,-0.1693903290189609,0.7668936850788405,0.9362840140978014,30,TARGET_1,45.52102376599635,37.47714808043875,18.28153564899452,0.2191281023476347,-0.0048414852803484,-0.0135144145782861,-0.3408475696787401,0.0160159955375271,10,20,30,0.4697708758765947,-0.3917636926581077,-0.0830113857292904,-0.5537619264787685,0.2178140979570628,10,20,30,-0.110071361302651,0.2768508460751082,-0.1564660791008025,-0.0869691079497982,-0.3491575261344909,-0.1362431693344624,0.3028454222578153,0.0522026487288552,False,False,False,False,True,False,False,False,not_locked,MR_LOW_ENC_LOW,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,temporal_semantic_proxy_score,69.0,86.0,344275.7891736,313.749571500055,False,0.52197352460545,-0.52197352460545,92.72727272727272,theta_power_primary_z,pow_theta_4_8_primary_content_core_z,0.0100388331320665,0.356358092897735,0.5274943681863193,-0.0598384679294125,0.3463192597656684,0.5174555350542528,-0.0698773010614791,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,-0.1693903290189609,0.7668936850788405,0.9362840140978014,30,TARGET_1,76.59963436928702,87.56855575868373,36.38025594149909,0.2191281023476347,0.2915069554068297,0.1414470410196746,0.2354850758738624,0.0160159955375271,10,20,30,0.4697708758765947,-0.0300375620224626,0.0089207548671742,-0.4503517304855299,0.2178140979570628,10,20,30,0.0548123043588387,0.376356821788131,0.3760084940345781,0.5085347801870785,-0.3053623769353416,0.3804744294240508,0.3028454222578153,0.0522026487288552,False,False,False,False,True,True,True,False,not_locked,MR_LOW_ENC_HIGH,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,temporal_semantic_proxy_score,69.0,86.0,344275.7891736,313.749571500055,False,0.52197352460545,-0.52197352460545,92.72727272727272,theta_power_meaning_z,pow_theta_4_8_meaning_candidate_z,0.0193598923021888,0.404525859636396,0.4586603309789075,-0.1837279383270055,0.3851659673342071,0.4393004386767187,-0.2030878306291944,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,-0.1693903290189609,0.7668936850788405,0.9362840140978014,30,TARGET_1,81.17001828153565,83.18098720292505,26.691042047531997,0.2191281023476347,0.2958819170360557,0.0227085788917993,0.1456258873111707,0.0160159955375271,10,20,30,0.4697708758765947,0.2049456642339786,0.1994750138391737,-0.3422515134380931,0.2178140979570628,10,20,30,0.0892840502981514,0.1802203031002285,0.4165918597849193,0.239825424837545,-0.3487137179403651,0.1391636828088987,0.3028454222578153,0.0522026487288552,False,False,False,False,True,True,True,False,not_locked,MR_LOW_ENC_LOW,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,posterior_temporal_power_z,108.0,156.0,344345.7891736,313.749571500055,False,0.1324318651704544,0.1324318651704544,27.27272727272727,theta_plv_primary_z,plv_theta_4_8_primary_content_core_z,-0.3566055427526229,0.1070366824258179,1.027746957630535,0.0302991397349455,0.4636422251784409,1.3843525003831578,0.3869046824875685,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,1.4570379642051556,0.3563067893278921,-1.1007311748772637,30,TARGET_1,82.81535648994516,100.0,76.05118829981718,0.6806018173965082,-0.1289969787331846,-0.0465245699625368,0.684542369293275,-0.3180975614712311,10,20,30,0.3080999540152634,-0.4114281831035507,-0.3282362778272057,-0.1959068108257151,-0.1875497974703311,10,20,30,0.5926392039116255,0.8750704082819917,1.4308770703456948,1.7125887782103637,-0.2976376868057065,0.5828114933132837,-0.5481699522260537,-0.175668088844809,False,False,True,True,False,True,True,False,theta_handoff_without_local_K,MR_LOW_ENC_HIGH,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,posterior_temporal_power_z,108.0,156.0,344345.7891736,313.749571500055,False,0.1324318651704544,0.1324318651704544,27.27272727272727,theta_plv_meaning_z,plv_theta_4_8_meaning_candidate_z,-0.0150982850808967,0.3711569935393138,0.98392533471689,0.259548586195539,0.3862552786202106,0.999023619797787,0.2746468712764358,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,1.4570379642051556,0.3563067893278921,-1.1007311748772637,30,TARGET_1,79.3418647166362,97.07495429616088,64.71663619744058,0.6806018173965082,-0.0600841320087044,-0.1240758188729563,0.4756001495798527,-0.3180975614712311,10,20,30,0.3080999540152634,0.0299931166376647,0.357993569832982,0.0725323215660766,-0.1875497974703311,10,20,30,0.446339410628915,0.3562621619825458,1.1230994386707434,0.641030049964805,-0.2009532783034169,0.2021145497103591,-0.5481699522260537,-0.175668088844809,False,False,True,True,False,True,True,False,theta_handoff_without_local_K,MR_LOW_ENC_HIGH,False
arrival_candidate_local_kht_all_conditions.csv,paired_washout_continuation,TARGET_1,WASHOUT_2,first_half,posterior_temporal_power_z,108.0,156.0,344345.7891736,313.749571500055,False,0.1324318651704544,0.1324318651704544,27.27272727272727,theta_power_primary_z,pow_theta_4_8_primary_content_core_z,0.3849060804712099,0.5690475310587584,0.1400446556167375,0.1155480013490873,0.1841414505875485,-0.2448614248544723,-0.2693580791221225,15,10,20,30,TARGET_1,TARGET_1,TARGET_1,1.4570379642051556,0.3563067893278921,-1.1007311748772637,30,TARGET_1,64.3510054844607,25.411334552102375,21.755027422303478,0.6806018173965082,-0.4066986196430598,-0.1681280728012012,-0.2863920277222039,-0.3180975614712311,10,20,30,0.3080999540152634,-0.3845957521119572,-0.3434032016291191,-0.3107128009469463,-0.1875497974703311,10,20,30,0.5908400702306084,0.5687372026995057,-0.0767333520532711,0.0985417767746467,0.0170339486000814,0.0413547218248238,-0.5481699522260537,-0.175668088844809,False,False,False,False,False,True,False,False,not_locked,MR_LOW_ENC_LOW,False
