time_lsl,phase_time_sec,condition,meaninggamma_z,tsp_z,theta_integration_z,taskgamma_z,artifact_score,nast_nas_z,A_sem,R_int,NIP_density,blink_proxy_event
33509.4193224,11.0,BASELINE_1,1.8955857314892253,0.3258422442145302,-0.1099486241670217,1.0754562310133275,2.4916245205194927,0.2763380438717818,0.5289514893499696,0.0,0.0,0
33510.4193224,12.0,BASELINE_1,2.565407027703561,0.4670989867654013,-0.9667617355479808,1.7601726694479345,1.7579054254801456,0.3005212814674051,1.0430987495617448,0.0,0.0,0
33511.4193224,13.0,BASELINE_1,1.9347707763223232,0.7875680991744191,0.4667514151395149,1.3829346545391066,1.5986399690119284,0.1553858672375389,0.920863086894902,0.1645116166301585,0.1514926751201185,1
33512.4193224,14.0,BASELINE_1,2.6959414177455945,0.6059503529667852,-0.6675149818733055,1.7916414392554356,1.7401984195708144,0.3495403502476219,1.1727656479311703,0.0,0.0,0
33513.4193224,15.0,BASELINE_1,2.107783726945957,0.4416421927717548,-0.7841900812931812,1.612417059152535,0.9930636674490342,0.4933901482836928,0.9979679452115326,0.0,0.0,0
33514.4193224,16.0,BASELINE_1,1.7387421882239968,0.1057247476958636,-0.6013523811740904,2.20208250097969,1.2118568817997653,-0.2833426252714872,0.5593044822768354,0.0,0.0,0
33515.4193224,17.0,BASELINE_1,2.4009148695139397,0.7378176226252704,-0.4449448496113706,1.8141586825947624,0.8674508533713153,0.3865451138739175,1.277593962175773,0.0,0.0,0
33516.4193224,18.0,BASELINE_1,2.1027661201784054,0.2311472731697625,-1.0950556201597452,2.335313475369966,1.3223913580390454,-0.0707022364072851,0.7787125317581378,0.0,0.0,0
33517.4193224,19.0,BASELINE_1,3.18145452058757,1.333382193063624,1.236216739511221,1.2797223167270646,0.7113077882598069,0.9416044977039156,1.9835754132614676,0.989766598618618,1.9632766898873224,0
33518.4193224,20.0,BASELINE_1,1.9738480703336043,0.5884703835945309,-0.0659580171640486,0.9380484023367004,1.0248311595032684,0.0606349939718819,0.9541405717641954,0.0,0.0,0
33519.4193224,21.0,BASELINE_1,1.714133554727993,0.354123430981527,1.4484365922049591,2.0016745927273294,0.7597498715983677,-0.6633981516629355,0.712425854083317,0.9327803264201032,0.6645368207219572,0
33520.4193224,22.0,BASELINE_1,1.822066535641366,0.2745775397586933,-1.1569515473719187,1.515529991661296,0.6801416813585401,0.1219936987175453,0.8196608675300732,0.0,0.0,0
33521.4193224,23.0,BASELINE_1,1.7110249432085614,0.4632706975994112,-0.0397831864124759,0.5442644371825236,0.9066260259963927,0.482570275661001,0.8453648607304092,0.0,0.0,0
33522.4193224,24.0,BASELINE_1,2.034287762704659,0.9559627086211316,0.9563261489245652,1.2600708381876098,0.6576627346287506,0.7784995876499873,1.2919301239358545,0.7290882990456719,0.941931136546256,0
33523.4193224,25.0,BASELINE_1,1.5891598045509052,0.2596431491492173,-0.2175444092801585,1.7353864365425964,0.5799310276138996,0.3652536735466679,0.752500490996942,0.0,0.0,0
33524.4193224,26.0,BASELINE_1,1.305486651639706,0.7713744427366014,0.3830619172237893,-0.6867788845653824,0.9378917442317845,0.3480375752507705,0.7818129011480585,0.2348398817576159,0.1836008492621887,0
33525.4193224,27.0,BASELINE_1,1.097078521592015,0.2574321961529032,-0.1193791835381912,1.2121289075551054,0.5053618048910612,0.1257279351695632,0.5210302555239572,0.0,0.0,0
33526.4193224,28.0,BASELINE_1,2.09573830787542,0.5073671429905693,-0.1887894052448522,1.9658395620960392,0.714261186265172,0.3576211350493169,1.0643073291415928,0.0,0.0,0
33527.4193224,29.0,BASELINE_1,2.8020286427617784,0.4615333322667569,0.8742994834153611,2.733484508521595,3.573761962999871,-0.1297663426145269,0.7408738619014138,0.0,0.0,1
33528.4193224,30.0,BASELINE_1,4.129367501959883,1.2614797166613516,2.8889410003961307,4.159785853644522,4.0974380634808085,-0.1896217154586398,1.5874314641375298,1.4550670309133995,2.3098191873011062,1
33529.4193224,31.0,BASELINE_1,2.387626214870588,0.0681856431815688,2.696286033831062,6.707887522180975,2.3198601474256586,-0.420574843414663,0.5990858222968727,1.437065322832925,0.8609254606236839,0
33530.4193224,32.0,BASELINE_1,1.6376972163401402,-0.1472777467449016,-0.0269031755685565,3.55483661090918,2.1465372166311343,-0.4737652155000736,0.1940047964416231,0.0,0.0,0
33531.4193224,33.0,BASELINE_1,0.8383172350741245,-0.3143798503706769,0.3841072697531171,1.2556451499339087,2.2722145788048658,-0.1714126208884319,0.0,0.0,0.0,0
33532.4193224,34.0,BASELINE_1,2.2503788054973284,-0.2074771421684212,-0.7409769826646266,1.8048811937986609,2.783920038109024,-0.0601591196866829,0.3565058289075352,0.0,0.0,0
33533.4193224,35.0,BASELINE_1,2.0449010260771834,0.2902325076503309,-0.4999429256501722,1.3011728994447116,2.157862251310224,0.2004067202671698,0.6392783119420535,0.0,0.0,0
33534.4193224,36.0,BASELINE_1,1.6791976878053234,0.1512810867375308,-0.3616385067106528,1.396208552634115,2.041335099245161,-0.144360895041403,0.4010123391911118,0.0,0.0,0
33535.4193224,37.0,BASELINE_1,1.2282688779283712,-0.1308865535388967,0.1131017426720126,1.6683708241052604,2.4767369423893744,-0.2510690425697791,0.0,0.0,0.0,1
33536.4193224,38.0,BASELINE_1,0.7735506704006496,-0.2609981220316272,1.442798914125818,0.4487767039846246,2.9118026803969785,-0.2979445060429853,0.0,0.3753990794023514,0.0,0
33537.4193224,39.0,BASELINE_1,0.6421549543388363,0.0547327559429201,-0.3707240567159685,0.044762169242507,1.291323238455254,0.0628965633325535,0.0616244782689949,0.0,0.0,0
33538.4193224,40.0,BASELINE_1,1.2584824546417503,0.2528348555215142,-0.931211962510904,0.6027747044599308,1.0949268349367784,0.0058965114361893,0.4616970737297323,0.0,0.0,0
33539.4193224,41.0,BASELINE_1,1.6923117807476034,0.1598109631951639,-0.7614468700920576,1.262135430200758,1.5285715983920631,0.1934677736873298,0.5470876924645656,0.0,0.0,0
33540.4193224,42.0,BASELINE_1,1.2154858663787875,-0.0164476371491399,0.285605145503984,2.141392659835585,1.3520008415913136,-0.3111222525055738,0.2380548095845213,0.0,0.0,0
33541.4193224,43.0,BASELINE_1,1.0043856919573244,0.3764453875499732,0.3622211080398879,0.5723905630709608,1.0396113582569284,0.319558116089448,0.4454075257358431,0.1209215814865305,0.0538593824179806,0
33542.4193224,44.0,BASELINE_1,1.2747508113402954,0.3955596067309186,-0.4656322143905638,0.428900620824258,0.8887175171786749,0.331861112810303,0.6070822959773418,0.0,0.0,0
33543.4193224,45.0,BASELINE_1,0.2621320978355251,-0.6822536226637091,-1.7532988570424242,-0.3695407935798157,1.5838707080131913,-0.2137336564098204,0.0,0.0,0.0,0
33544.4193224,46.0,BASELINE_1,0.04723615627886,-0.4581783684034911,-0.98632910548058,-0.4313167773879052,0.7055778354887692,-0.0247031821390625,0.0,0.0,0.0,0
33545.4193224,47.0,BASELINE_1,1.2018686767906568,0.045911491305555,-1.4606845769415653,0.4860419541001355,0.7525093684071456,0.3878219713617964,0.4497813990980458,0.0,0.0,0
33546.4193224,48.0,BASELINE_1,1.1714847693535482,0.7038206657647279,0.416673635237268,0.1549401983486049,0.1858154002681294,0.3376593085691105,0.8404902966065094,0.3952725977654072,0.3322227829362726,0
33547.4193224,49.0,BASELINE_1,0.948986557099142,0.5744960843384348,0.4514075386135627,-0.1027513853466428,0.3148233221651816,0.6228213498553715,0.6848846591994106,0.3679198294641445,0.2519826470152558,0
33548.4193224,50.0,BASELINE_1,1.1939914056227348,0.125134433550758,-0.4431423551912317,1.105384793515716,1.0582379490876737,-0.2640870482539345,0.3555503329851436,0.0,0.0,0
33549.4193224,51.0,BASELINE_1,-0.058250081662681,-0.5171843656730607,0.4512515172538336,0.2461347047529789,1.894670246483801,-0.6990444642628094,0.0,0.0,0.0,0
33550.4193224,52.0,BASELINE_1,-0.1123514237614723,-0.1677904106968228,2.6486926278513256,-0.5937323441310214,1.774913473861722,-0.4116341569852051,0.0,1.4655440625842189,0.0,0
33551.4193224,53.0,BASELINE_1,0.6113947616069403,-0.0552797124490794,1.2633942566216183,0.0853150931715907,1.989329165597185,-0.200558617741187,0.0,0.4754542040258798,0.0,0
33552.4193224,54.0,BASELINE_1,1.1715158618920332,0.2311075405455088,2.817176655284774,0.9437823179220616,1.6925853000503588,-0.7891780581397244,0.2137456652728497,1.6797281067983716,0.3590346016651224,0
33553.4193224,55.0,BASELINE_1,1.4555665910856777,0.7832077496410697,0.2822201927012683,0.5004338247543175,0.2877899855522286,0.3533226793930898,0.9852227241558994,0.296637687708656,0.292254190771629,0
33554.4193224,56.0,BASELINE_1,-1.455046805987891,-6.40847500869245,3.804105978231998,4.85073337094891,18.3144643384304,-6.066870701879633,0.0,0.0,0.0,1
33555.4193224,57.0,BASELINE_1,-1.7915529057000992,-8.933064078125904,6.631630921778103,7.464833540770542,30.76781292801547,-10.496269754603972,0.0,0.0,0.0,1
33556.4193224,58.0,BASELINE_1,-1.7374033018523067,-5.991558874429411,4.847679362495194,3.777054679891672,18.734017078125216,-6.342209912505068,0.0,0.0,0.0,1
33557.4193224,59.0,BASELINE_1,0.385951369243664,-1.6175799955139958,2.1495245118573307,0.072392946590603,9.944031465462482,-2.364240480543244,0.0,0.0,0.0,0
33558.4193224,60.0,BASELINE_1,-0.2889011665256209,-1.1545453223569149,2.6814119642838388,0.2587112740829933,4.759951828665186,-1.151513534343399,0.0,0.6940889447942669,0.0,0
33559.4193224,61.0,BASELINE_1,0.1916895331505244,-0.8553662924189395,-0.1798150329445386,-0.5017972133129986,3.629987413321001,-0.9264341385595986,0.0,0.0,0.0,0
33560.4193224,62.0,BASELINE_1,0.4927269707077147,-0.5755738665845491,-1.595474904087517,0.2064608654415207,2.881155708720518,-1.0691935921786118,0.0,0.0,0.0,0
33561.4193224,63.0,BASELINE_1,0.6128600462641983,0.1213240012602537,0.3004924274515131,0.162428180862156,2.061625840981243,-1.112740990407066,0.0,0.0,0.0,0
33562.4193224,64.0,BASELINE_1,0.4163303794583768,0.0095264305905129,-0.3148895488235229,0.2226690684246508,0.4907763996068921,-0.5785978808943733,0.0356204965111846,0.0,0.0,0
33563.4193224,65.0,BASELINE_1,0.2444081995123451,0.1539164895844427,0.8750239360967305,0.0844192160504229,0.9264252025830604,-0.4233998396139596,0.0,0.4580150126679877,0.0,0
33564.4193224,66.0,BASELINE_1,0.7972137595509333,0.4667487523217641,0.9079257743713426,0.7110735279649676,0.6287576117069487,-0.7096493081359035,0.3720666771877338,0.6031462701829028,0.2244106286051277,0
33565.4193224,67.0,BASELINE_1,0.579241423787925,0.3696259204144197,0.7714986057373993,0.8618991981754027,0.588190767362968,-0.7409434123248205,0.2352578101859794,0.4963360546264698,0.1167669333277719,0
33566.4193224,68.0,BASELINE_1,0.3248438191561978,-0.0036680063177654,-0.1818228489617824,0.561350857473239,0.6955884787742332,-1.115549108773103,0.0,0.0,0.0,0
33567.4193224,69.0,BASELINE_1,1.3588008715394644,0.6902294288383868,0.8904287314039051,0.9715321529663878,0.3613745559751079,-0.3910800928215247,0.8106807146928589,0.6890710865553893,0.5586166409229077,0
33568.4193224,70.0,BASELINE_1,0.54017534465838,0.44734764498759,1.3769150762525488,0.9641371008976696,0.5891804197690754,-0.6371970100321909,0.2628295603836523,0.935473998420487,0.245870219755194,0
33569.4193224,71.0,BASELINE_1,1.2263644076601086,1.47244470594316,5.649663015462544,1.0420324886736263,0.66922310281684,-0.1382792617185801,1.066791554386245,4.115408431449045,4.390282957519785,0
33570.4193224,72.0,BASELINE_1,0.6976577573654282,0.1310901508439806,0.7146132879147329,1.5669396909413316,0.9576379467917252,-0.1052149387772395,0.170887475458165,0.334919742350764,0.0572335892514211,0
33571.4193224,73.0,BASELINE_1,0.0059918572451094,0.194603408473148,0.5294714157095242,0.1840984870108427,0.4628223872350707,0.0482136819990503,0.0025247603261067,0.3169861952442823,0.0008003141696763,0
33572.4193224,74.0,BASELINE_1,0.677643352699198,0.1749794860755116,-0.0923220269111921,1.417554730127628,0.057388782003272,0.0121317306554657,0.3734156941135115,0.0,0.0,0
33573.4193224,75.0,BASELINE_1,0.1467321273238385,-0.17161341270917,0.1950715078664339,0.5750852340869439,0.5491961436795699,-0.1742162901977942,0.0,0.0,0.0,0
33574.4193224,76.0,BASELINE_1,-0.3959082455479765,-0.3129028723084779,0.7766696891189766,0.8750853224751807,0.2016877327617065,-0.4216114781631085,0.0,0.4407506613692467,0.0,0
33575.4193224,77.0,BASELINE_1,0.3963427890911455,0.1180261367648564,0.5703755914389371,0.2214927741746689,0.3592631437638155,0.0417310733250504,0.1637864952149428,0.3510155126074641,0.0574916005760531,0
33576.4193224,78.0,BASELINE_1,0.7021440578626246,-0.3496290473541986,-1.0779248604350726,1.3774011463913802,0.3508993324639201,-0.2329995311863785,0.0651519351173697,0.0,0.0,0
33577.4193224,79.0,BASELINE_1,0.3296923310710358,-0.1083658158326527,-0.2991239028328721,0.8920637380822891,0.2970017320701322,-0.0442646611807744,0.0357701193251684,0.0,0.0,0
33578.4193224,80.0,BASELINE_1,0.0905959212417712,-0.1099692378761016,0.1533625746912241,0.6777909612303419,0.6816180547664535,-0.2283199695820701,0.0,0.0,0.0,0
33579.4193224,81.0,BASELINE_1,-0.1651028703913122,-0.5762281853875268,-0.2789148409337193,-0.3873602235770982,0.3840773433721621,-0.5145762000224361,0.0,0.0,0.0,0
33580.4193224,82.0,BASELINE_1,-0.5340612286807581,-0.4970295948942607,0.6490926890289237,-0.6790705039004107,2.0348905781144992,-0.4831737040739907,0.0,0.0,0.0,0
33581.4193224,83.0,BASELINE_1,-0.2670422443643883,-0.6883748827570307,2.077381643417019,0.3288250016273767,2.3846114547117128,-0.7481239722908204,0.0,0.8395698828981646,0.0,0
33582.4193224,84.0,BASELINE_1,-0.5591917079981511,-0.8313690559020287,2.2148009925329206,0.1587565225005465,2.7875834838228783,-1.0858317635257166,0.0,0.8265701868280628,0.0,1
33583.4193224,85.0,BASELINE_1,-0.213977786903916,-0.3937148472317209,2.570982411108381,1.096284396659271,2.4472379699576425,-0.920271684141002,0.0,1.2314971243379935,0.0,0
33584.4193224,86.0,BASELINE_1,-0.3159365538030185,-0.0987874243316892,0.5720897654503102,0.5214603696792202,0.5983615727530014,-0.3881492431580898,0.0,0.2610330363982789,0.0,0
33585.4193224,87.0,BASELINE_1,0.3677053038434131,-0.4713766402257844,-1.1531894153350262,0.8426213175495446,0.3237050374884783,0.1386173327400098,0.0,0.0,0.0,0
33586.4193224,88.0,BASELINE_1,-0.1423763636625746,-0.0462679379468844,-0.0548365942837239,-0.1706297716165258,0.1640471473122315,-0.2271267699772816,0.0,0.0,0.0,0
33587.4193224,89.0,BASELINE_1,0.1354415315607111,-0.5210153798633668,-1.776460691139927,0.66062385399357,0.0784350839586217,-0.0995917741997075,0.0,0.0,0.0,0
33588.4193224,90.0,BASELINE_1,0.037868937244388,0.0487791686970164,-0.6675604124850127,0.0260447784974406,0.1656224429935492,0.2627286060232202,0.0321400196772441,0.0,0.0,0
33589.4193224,91.0,BASELINE_1,1.481119348214366,0.6737196486591647,0.1003742616149608,0.6334591888900154,0.2922645427908693,0.6917174485737564,0.9803963848922906,0.1465530043041316,0.1436800356148749,0
33590.4193224,92.0,BASELINE_1,0.1071060279230183,-0.624033308634291,-1.9304100992994933,0.2361549522540927,0.286298129550968,0.0690936000554619,0.0,0.0,0.0,0
33591.4193224,93.0,BASELINE_1,0.2012888957640435,-0.119426179044342,-0.4837644103877999,0.4284104476758565,0.150669926236395,0.3104730338475761,0.0377515406613442,0.0,0.0,0
33592.4193224,94.0,BASELINE_1,0.2940767644822458,-0.534244948404765,-1.5745593026189924,1.139263271680325,0.4752330963775822,-0.4560822225615438,0.0,0.0,0.0,0
33593.4193224,95.0,BASELINE_1,0.308710984986579,0.0360983154740355,-0.3425442754026817,0.4214036525437158,0.1650675858077832,-0.6794949554269496,0.0542011725030249,0.0,0.0,0
33594.4193224,96.0,BASELINE_1,0.2284183152569843,-0.028143927936175,1.0125925187271134,1.864051064409901,0.2783110057885218,-1.3251602988431748,0.0,0.64752377636404,0.0,0
33595.4193224,97.0,BASELINE_1,0.1912577531783137,-0.377572720238556,-0.7076904620432175,0.641557575515251,0.6085978531554552,-1.0729280781009427,0.0,0.0,0.0,0
33596.4193224,98.0,BASELINE_1,0.1974831826139095,0.3143299014983385,1.016464812310316,-0.3327338125747944,0.2780963092005079,-0.2022054280680609,0.1544760832036039,0.7187720870767873,0.1110330967277018,0
33597.4193224,99.0,BASELINE_1,-0.6730100553636766,-0.0671104100096641,1.398093704238654,-0.9871129420440772,0.3183213196978458,-0.5545158160473003,0.0,0.9015792470255556,0.0,0
33598.4193224,100.0,BASELINE_1,0.0880647433901538,0.1868538836366977,0.9574741932931272,0.4736365771078654,0.1438503328002462,-0.756516222895324,0.0192916933125015,0.6788326454724793,0.0130958312069691,0
33599.4193224,101.0,BASELINE_1,0.0766394738175465,0.143031229700492,-0.2328905776303942,0.08566649633566,0.2681528878341434,0.4364186655884697,0.0888631055751356,0.0,0.0,0
33600.4193224,102.0,BASELINE_1,0.1343268190921951,-0.389474025490175,-0.6920255449744197,0.8482226733647811,0.3357278882154065,-0.0640220162224956,0.0,0.0,0.0,0
33601.4193224,103.0,BASELINE_1,0.365501540341903,-0.2218373523192668,0.9391321217155318,1.3055026386551871,1.088905539648274,-0.2368299915035145,0.0,0.395243906807364,0.0,0
33602.4193224,104.0,BASELINE_1,0.1437432545691743,0.148140889548757,1.7190759078208695,0.4284636606766394,0.6821649508267688,0.069768391595943,0.0018917138473096,1.096548323219006,0.0020743556472775,0
33603.4193224,105.0,BASELINE_1,0.4440460032459841,0.1098206970906343,-0.0058877249232806,-0.2958078351362535,0.4094852508955382,0.1981174137161289,0.1871547063439835,0.0,0.0,0
33604.4193224,106.0,BASELINE_1,-0.6547408931514611,-0.288878510094894,1.2171307894113534,-0.4677677223936345,0.4514645532660476,-0.0097949675110113,0.0,0.7039229399157589,0.0,0
33605.4193224,107.0,BASELINE_1,0.0614760264550381,-0.8194486580766087,-1.2597728070847976,1.3320067217412097,0.7585859940088855,-0.4144622933989331,0.0,0.0,0.0,0
33606.4193224,108.0,BASELINE_1,-0.1714169899120107,-0.529122609777561,-1.507888660918728,0.3414067938280518,0.5287082144134236,-0.1604497105623074,0.0,0.0,0.0,0
33607.4193224,109.0,BASELINE_1,0.1331194371313692,-0.0622790051784982,0.2076923009849179,0.9119625074199448,0.103894478965733,-0.0177021922513461,0.0093290793605106,0.1121499138605962,0.0010462554466799,0
33608.4193224,110.0,BASELINE_1,0.6733505737329923,-0.1592431053888582,-0.8525178610057454,1.1815884321360608,0.3441565399303541,0.2910003422175037,0.1916170869905398,0.0,0.0,0
33609.4193224,111.0,BASELINE_1,0.0554735271650306,-0.0664204781987779,0.0795212566834032,0.3138634370877039,0.3300332488137399,0.1402553492491098,0.0,0.0,0.0,0
33610.4193224,112.0,BASELINE_1,-0.187144037284934,-0.4886244242160605,-0.6637300795910454,0.7995223928207192,0.3428892870350183,-0.3931422522693095,0.0,0.0,0.0,0
33611.4193224,113.0,BASELINE_1,-0.9704699313066784,-0.8743150590514439,-0.8360357439441798,-0.0271402089102396,0.0544309341843972,-0.2706082733625612,0.0,0.0,0.0,0
33612.4193224,114.0,BASELINE_1,-0.1218026252884037,-0.4762672539492346,-0.9672605641469528,0.6049889383628549,0.138121651334014,-0.1395861092924001,0.0,0.0,0.0,0
33613.4193224,115.0,BASELINE_1,0.6355551459502111,0.1071624803994522,-0.4426477273561101,0.0350249557626039,0.4122658185747071,0.1711855118069338,0.2688883193231005,0.0,0.0,0
33614.4193224,116.0,BASELINE_1,-0.2034132608251313,-0.0587694035899562,0.4173231581397342,-0.4769841996141943,0.3049451747083354,-0.3527618067714965,0.0,0.2193832950381555,0.0,0
33615.4193224,117.0,BASELINE_1,-0.0329655848232857,0.1637276761721107,0.6791157000496587,-0.0499700649314926,0.3779336797295636,0.1421135186956471,0.0,0.4325397893232705,0.0,0
33616.4193224,118.0,BASELINE_1,0.0706316812812587,-0.084805440757054,-0.5317890310215538,-0.0335802877624883,0.2780912844138758,-0.0854780894602206,0.0,0.0,0.0,0
33617.4193224,119.0,BASELINE_1,-0.1734127741904464,-0.6101799505454343,-2.01124426579447,-0.8883417956634075,0.2857719887582998,0.1225895081392362,0.0,0.0,0.0,0
33633.6194394,1.0,CONTROL_1,0.2587173889063955,-0.0300462066127024,-0.4696128813978164,0.0516649750521036,0.0,0.0822806587394439,0.1111300979061062,0.0,0.0,0
33634.6194394,2.0,CONTROL_1,-0.63190298233786,-0.3160787592278893,0.6106391885628145,-0.5536270845465333,0.3203452154591383,-0.2320083288487748,0.0,0.3001626370565645,0.0,0
33635.6194394,3.0,CONTROL_1,-0.7441780533406241,-0.703326067749893,-0.8394109480011774,0.2259296930674155,0.7714149477691947,-0.7282175419323351,0.0,0.0,0.0,0
33636.6194394,4.0,CONTROL_1,-0.7566814304203712,-0.6006954342374677,2.028502397592786,0.1508615395366327,1.1210922222407258,-0.6969386658715672,0.0,1.075594147019311,0.0,0
33637.6194394,5.0,CONTROL_1,0.2939112049446397,-0.0493838326860526,1.1566024761334932,1.5952598399831088,0.4777926376786485,-0.0395783137098785,0.0105209586096466,0.7041864392205051,0.0074087163805133,0
33638.6194394,6.0,CONTROL_1,0.0695205550507169,0.0356371546278453,0.2221591963569836,-0.1166107758090407,0.4846659834005927,0.000726768974824,0.0,0.065705671695339,0.0,0
33639.6194394,7.0,CONTROL_1,-0.3573374434470469,-0.8611502624063212,-1.634765055067433,0.9748322698609208,0.076274236072346,-0.5855834515267867,0.0,0.0,0.0,0
33640.6194394,8.0,CONTROL_1,-0.2147239950339662,0.0760241589546658,0.3683996342248234,-0.4440632248498978,0.0056015098195345,0.1053252711630042,0.0,0.2719642737844026,0.0,0
33641.6194394,9.0,CONTROL_1,0.1943850771985125,-0.6905832787859103,-0.9217480744387568,1.5764601539490897,0.4829159156770746,-0.0936395243432498,0.0,0.0,0.0,0
33642.6194394,10.0,CONTROL_1,-0.265513959473095,-0.3777115950510401,-0.0532602930324443,0.2945866809672655,0.3158057506682411,-0.131328936082729,0.0,0.0,0.0,0
33643.6194394,11.0,CONTROL_1,-0.628244821843355,-0.9330075200187312,-2.564796385833658,-0.5603222497235213,0.2947655620209166,-0.0669391485928228,0.0,0.0,0.0,0
33644.6194394,12.0,CONTROL_1,-0.1955042287167953,-0.1832472206581739,-0.4411444986930254,-0.6121079898500155,0.0651837729108772,-0.0103753448546208,0.0,0.0,0.0,0
33645.6194394,13.0,CONTROL_1,-0.2822699080716173,-0.515122370468765,-0.8557918000440277,-0.0360190368429097,0.3659471769937211,-0.1802116856143893,0.0,0.0,0.0,0
33646.6194394,14.0,CONTROL_1,0.0913372927902202,0.1570714812091882,0.4359555544656113,0.0102788400853116,0.3005037087316133,0.1070881629711928,0.0623920228505304,0.2764824426214429,0.0172502988778075,0
33647.6194394,15.0,CONTROL_1,-0.3640475350986231,-0.461637040749637,-0.9896221946938344,0.4035976528767214,0.0929777151097311,-0.1287493612985148,0.0,0.0,0.0,0
33648.6194394,16.0,CONTROL_1,-0.0857901020474578,-0.6619500704752583,-1.109835922776432,0.8839481332844836,0.2999499122219593,-0.2820129657022762,0.0,0.0,0.0,0
33649.6194394,17.0,CONTROL_1,-0.3122343591553441,-0.2194434256677409,0.755443772126635,0.8893389884147478,0.5022608665730156,-0.2512891361495351,0.0,0.3844697820404931,0.0,0
33650.6194394,18.0,CONTROL_1,-0.3655773121949295,-0.1463968397839319,-0.3651000196615784,0.0417380781838908,0.0818474300600291,-0.4944917542012837,0.0,0.0,0.0,0
33651.6194394,19.0,CONTROL_1,-0.2039442676690938,-0.2186739025793347,-0.104938341540758,-0.3666160480981141,0.071778376670939,0.3136045965040965,0.0,0.0,0.0,0
33652.6194394,20.0,CONTROL_1,-0.3344368939003008,-0.1617626103667683,-0.261561934278716,-1.5050715037228022,0.2056741443622876,-0.1066127303065316,0.0,0.0,0.0,0
33653.6194394,21.0,CONTROL_1,-0.8776024572626684,-0.4445929999106029,0.0298185768330083,-0.4201990721529323,0.0775314408891294,0.0792688115371826,0.0,0.0,0.0,0
33654.6194394,22.0,CONTROL_1,0.4833464519585264,-0.4862549403489889,-1.8681892014227803,1.162601771267775,0.2110717569633358,0.3055266215109395,0.0,0.0,0.0,0
33655.6194394,23.0,CONTROL_1,-0.0543621335185347,-0.2025514770817902,-0.8490518314608336,-0.1872817206022466,0.0749800374936247,-0.5159039111637782,0.0,0.0,0.0,0
33656.6194394,24.0,CONTROL_1,-0.349520771075995,-0.2543247437982738,0.1860911018373311,0.5748544570618229,0.1713498335599817,-0.2131502181952296,0.0,0.0451288558144806,0.0,0
33657.6194394,25.0,CONTROL_1,-0.0880903654694283,-0.1781257170248354,-0.1705994720961097,-1.7595283414389375,0.2383493873981277,0.1243258118062227,0.0,0.0,0.0,0
33658.6194394,26.0,CONTROL_1,-0.2055854949157357,-0.523824217805894,-1.5229712215822382,-0.6558615380926126,0.1771991552973179,-0.2509234020724553,0.0,0.0,0.0,0
33659.6194394,27.0,CONTROL_1,0.0319243763782846,-0.2943341462788247,-0.5851691799518408,0.5177004230570535,0.1217358874170857,-0.8802546342728416,0.0,0.0,0.0,0
33660.6194394,28.0,CONTROL_1,-0.0692567347995486,0.0545492916964768,0.7642530152132732,0.5960000299847859,0.2158238764207249,-0.9862484244863504,0.0,0.5027221937044416,0.0,0
33661.6194394,29.0,CONTROL_1,-0.2840682037134502,-0.1181454929765711,0.1358018937182223,-0.6191497590581038,0.3072415778164921,-0.680254463540979,0.0,0.0099839114441429,0.0,0
