time_sec,frame_index,luminance_mean,luminance_std,visual_change_mean_abs,optical_flow_proxy_p90_absdiff,histogram_delta,edge_density,cut_score_z,cut_event,luminance_absdiff,flash_event
0.0,0,252.358154296875,4.57763671875e-05,0.0,0.0,0.0,0.0,-1.8848793535785906,0,0.0,0
0.2085418752085419,5,252.358154296875,4.57763671875e-05,0.0,0.0,0.0,0.0,-1.8848793535785906,0,0.0,0
0.4170837504170838,10,252.358154296875,4.57763671875e-05,0.0,0.0,0.0,0.0,-1.8848793535785906,0,0.0,0
0.6256256256256256,15,252.358154296875,4.57763671875e-05,0.0,0.0,0.0,0.0,-1.8848793535785906,0,0.0,0
0.8341675008341676,20,0.0,0.0,252.358154296875,252.3582000732422,1.0,0.0,112.43777798281852,1,252.358154296875,1
1.0427093760427095,25,0.0,0.0,0.0,0.0,0.0,0.0,-1.8848793535785906,0,0.0,0
1.2512512512512513,30,114.52799224853516,70.01338195800781,114.52799224853516,194.32199096679688,0.955520749092102,0.04694444444444444,74.34173348766488,1,114.52799224853516,1
1.4597931264597932,35,115.21357727050781,69.72301483154297,7.816296100616455,15.912199974060059,0.03369791433215141,0.04538194444444445,1.7882588542470423,0,0.6855850219726562,0
1.6683350016683351,40,116.33153533935547,68.92627716064453,10.909460067749023,29.712696075439453,0.02902778796851635,0.04578125,2.3681611890533545,0,1.1179580688476562,0
1.8768768768768769,45,115.56918334960938,68.94092559814453,9.537922859191895,26.477554321289062,0.024409720674157143,0.047552083333333335,1.786465138112411,0,0.7623519897460938,0
2.085418752085419,50,115.70243072509766,68.83303833007812,6.142373085021973,15.144393920898438,0.01916666328907013,0.047517361111111114,0.6467025148126823,0,0.13324737548828125,0
2.2939606272939606,55,115.62561798095703,68.81031799316406,4.613452911376953,10.073402404785156,0.03031250461935997,0.04958333333333333,0.7888809055958357,0,0.076812744140625,0
2.5025025025025025,60,115.92449951171875,68.62361145019531,4.91615104675293,10.217789649963379,0.01755208894610405,0.04925347222222222,0.2486340447551996,0,0.29888153076171875,0
2.7110443777110445,65,114.35830688476562,68.31951904296875,6.375546932220459,12.643001556396484,0.018263891339302063,0.051770833333333335,0.6636950681262185,0,1.566192626953125,0
2.9195862529195864,70,113.84890747070312,68.30191802978516,4.10866117477417,8.28079605102539,0.016041673719882965,0.05157986111111111,-0.035200262233598886,0,0.5093994140625,0
