condition,regressor,dominant_freq_hz,dominant_power,band_power,rhythm_concentration_0_1,cue_frequency_hz,cue_band_power_pm_0_05hz,cue_band_fraction
control,luminance_mean,0.029850746268656716,2304.0390291761805,190.57870418487494,0.0,0.3333333333333333,3.9305703498829243,0.022018748196024156
control,visual_change_mean_abs,0.07960199004975124,729.9162974600187,59.34729129167275,0.0,0.3333333333333333,1.0845286141132155,0.01950281197969799
control,optical_flow_proxy_p90_absdiff,0.07960199004975124,3117.024138964036,240.591281052244,0.0,0.3333333333333333,4.122460621460158,0.01842965891992819
control,histogram_delta,0.11940298507462686,0.008882342146346879,0.003975920000973585,0.0,0.3333333333333333,0.00022349547409629026,0.06023153743320018
control,cut_event,0.1990049751243781,0.02272286436642539,0.019874014586790563,0.0,0.3333333333333333,0.0008011188849308425,0.04456425283356593
control,audio_rms,0.0399002493765586,0.003280973181232655,0.0001793709426412965,0.28568705871055744,0.3333333333333333,4.393519301576906e-06,0.024324937266735427
control,audio_rms_derivative,0.9376558603491272,3.112407998546326e-05,1.0439624385469015e-05,0.04973812001956321,0.3333333333333333,1.221724653080236e-06,0.03608692415052372
control,cue_impulse,0.6666666666666666,0.9305080946037455,0.07407418653431433,0.07812328044475338,0.3333333333333333,0.013883006624006116,0.19663730318809067
control,cue_on,0.3283582089552239,5.004498230823251,0.18518541830281096,0.0,0.3333333333333333,0.10362360266925465,0.5702584571066545
