time_lsl,phase_time_sec,condition,window_start_lsl,window_end_lsl,n_eeg_samples,theta_midline,theta_frontal,theta_parietal,alpha_posterior,gamma_meaning_raw,gamma_task_raw,gamma_visual_raw,hf_jaw_45_55,fp1_hf_35_55,global_ptp,fp1_ptp,resp_mean,resp_std,resp_ptp,theta_midline_z,theta_frontal_z,theta_parietal_z,alpha_posterior_z,gamma_meaning_raw_z,gamma_task_raw_z,gamma_visual_raw_z,hf_jaw_45_55_z,fp1_hf_35_55_z,global_ptp_z,fp1_ptp_z,resp_std_z,resp_ptp_z,artifact_score,meaninggamma_z,taskgamma_z,tsp_z,theta_integration_z,nast_nas_z,A_sem,R_int,NIP_density,blink_proxy_event
33509.4193224,11.0,BASELINE_1,33508.4193224,33510.4193224,249,0.7650155595851525,0.8807559747034579,0.7535487926406415,0.36913468750422357,0.9813071940059084,0.2083363037097571,0.4688893795519952,0.5159756753484985,0.5746357922067316,161.63671875,418.24609375,9.937971496582032,2.1074704445785652,6.0579071044921875,-0.05595346088856742,0.5959982789578233,0.4850698729119795,-0.9528170070909313,2.905983037335719,1.5737811351172262,1.7069080058086508,1.5470720146141457,1.4643413569379342,1.5355112805880315,5.419573429937859,1.1849621681923115,1.0306979136163679,2.4916245205194927,1.8955857314892253,1.0754562310133275,0.32584224421453023,-0.10994862416702178,0.2763380438717818,0.5289514893499696,0.0,0.0,0
33510.4193224,12.0,BASELINE_1,33509.4193224,33511.4193224,249,0.5658203508087837,0.6372607026862165,0.4667061900379456,0.72188999771508,1.034641857663858,0.30962026445567686,0.3071518203460073,0.6067142488736386,0.5698015111694382,153.9482421875,233.912109375,8.056469345092774,0.18637944465237766,0.8252639770507812,-0.8776760187317179,-0.4740606489998906,-0.6094559528477363,-0.09910470659401913,3.164207178769469,2.1117537545439635,0.824063553232929,1.9048980346615807,1.4360738504665052,1.3665183216293315,2.324131495163165,-1.6548516456398594,-1.7431081775801618,1.7579054254801456,2.565407027703561,1.7601726694479343,0.46709898676540135,-0.9667617355479807,0.3005212814674051,1.0430987495617448,0.0,0.0,0
33511.4193224,13.0,BASELINE_1,33510.4193224,33512.4193224,250,0.883641205191457,0.6904636149616996,1.045414935777478,0.8933695130598562,0.9460068275670074,0.23260079163144953,0.4496546998509427,0.32285784187513944,0.5975493898416138,127.8857421875,287.0859375,8.826544952392577,1.0406723646863347,3.2141876220703125,0.43340253081524294,-0.24025630938338807,1.598764381431779,0.31589732823170363,2.7350734226348243,1.7026626483414924,1.6019155083670522,0.7855151257700658,1.5983241073057948,0.7936637441252302,3.217056898846623,-0.39201046036302095,-0.4767479851168372,1.5986399690119284,1.9347707763223232,1.3829346545391066,0.7875680991744191,0.46675141513951496,0.1553858672375389,0.920863086894902,0.16451161663015856,0.15149267512011852,1
33512.4193224,14.0,BASELINE_1,33511.4193224,33513.4193224,249,0.6377198088519563,0.7130657357442167,0.5389583721230954,0.7544987343688605,1.0874171614781256,0.3148781426551841,0.3856367326699219,0.7059207650640043,0.4197630332605513,113.8603515625,311.11328125,11.54046630859375,2.0772410520593216,6.410499572753906,-0.5810754783186137,-0.1409295301250274,-0.3337581361980046,-0.02018745494908506,3.4197231337165905,2.1396811231695985,1.2524734401894437,2.296117242458965,0.5587533942218997,0.4853852128709623,3.6205378287314307,1.1402761817069231,1.2176059660775334,1.7401984195708144,2.6959414177455945,1.7916414392554356,0.6059503529667852,-0.6675149818733055,0.3495403502476219,1.1727656479311703,0.0,0.0,0
33513.4193224,15.0,BASELINE_1,33512.4193224,33514.4193224,249,0.6019925331485967,0.629333974196776,0.4724449612063649,0.4996035521655259,0.9652455737781638,0.2530030448190012,0.4748437172943342,0.35510066025917564,0.4545432414252493,91.4189453125,232.32421875,12.391026306152344,1.5520189047685453,4.683319091796875,-0.728458081324349,-0.5088952744090526,-0.5875581134230248,-0.6370659145655132,2.828219387789837,1.811029792642342,1.7394097578469097,0.9126641311958058,0.7621238130678235,-0.007877609035671656,2.2974667255325074,0.3638771931820435,0.3020335446468092,0.9930636674490342,2.107783726945957,1.612417059152535,0.44164219277175487,-0.7841900812931812,0.4933901482836928,0.9979679452115326,0.0,0.0,0
33514.4193224,16.0,BASELINE_1,33513.4193224,33515.4193224,249,0.6108125175789041,0.7928562026201389,0.5140478645829746,1.119175274390148,0.9247684226266105,0.37225762732612916,0.5538089129604455,0.4628031394799851,0.6455160045456634,74.39794921875,192.650390625,9.872051239013672,1.8300236491578543,6.017021179199219,-0.6920737716276955,0.20971588791187448,-0.42881094072582165,0.8623757238524855,2.6322459459992076,2.444453877339643,2.1704412713841923,1.3373870245763844,1.8787994419210992,-0.3819996436058055,1.6312410607015775,0.7748320690614136,1.0090244255034309,1.2118568817997653,1.7387421882239968,2.20208250097969,0.1057247476958636,-0.6013523811740904,-0.28334262527148724,0.5593044822768354,0.0,0.0,0
33515.4193224,17.0,BASELINE_1,33514.4193224,33516.4193224,249,0.6668087288467147,0.6277687017511326,0.623290915063198,0.8627933931548853,1.0281339917983712,0.286255067984337,0.49711530981524915,0.4204920310254564,0.6160009865785641,78.5888671875,130.826171875,8.159563446044922,0.4810125069290295,1.9852294921875,-0.46107750301679357,-0.5157739860212773,-0.011964422982459363,0.24189926524368183,3.132698813282085,1.9876488532690255,1.8609792436462769,1.170533888650849,1.7062161860133187,-0.289883133587863,0.5930533388210938,-1.219316296040565,-1.128214455019454,0.8674508533713153,2.4009148695139393,1.8141586825947624,0.7378176226252704,-0.4449448496113706,0.38654511387391755,1.277593962175773,0.0,0.0,0
33516.4193224,18.0,BASELINE_1,33515.4193224,33517.4193224,249,0.5427506173252652,0.426425663911177,0.49254676242832,0.961925722141284,0.9946465523499026,0.40150304637282463,0.5246127718222457,0.6041826844475965,0.7941370894223875,94.447265625,130.533203125,8.589315032958984,0.9659692072662922,3.2218551635742188,-0.9728435708193738,-1.4005916395136082,-0.5108542333784247,0.4818119927998113,2.970566633057741,2.599791746977775,2.011074137571756,1.8949148534424785,2.7478319715019177,0.05868496758454035,0.5881336396272456,-0.502438887952587,-0.47268344778645804,1.3223913580390454,2.1027661201784054,2.335313475369966,0.23114727316976252,-1.0950556201597452,-0.07070223640728512,0.7787125317581378,0.0,0.0,0
33517.4193224,19.0,BASELINE_1,33516.4193224,33518.4193224,249,1.212329587885636,1.3292948641762885,0.6446178974970563,0.7793097538594906,1.1273278480883808,0.1797574741508677,0.3328114017443741,0.3807759626859014,0.40892758695638853,111.3349609375,149.46484375,10.93110008239746,2.037172187066816,6.668548583984375,1.7893119435964138,2.5671373456032547,0.06941446860329967,0.039858338590801096,3.6129539910453117,1.421983874379026,0.9641263760192682,1.0139142492431665,0.49539525551194324,0.4298770467503985,0.9060446015337196,1.0810451945674975,1.3543968577446108,0.7113077882598069,3.18145452058757,1.2797223167270646,1.333382193063624,1.236216739511221,0.9416044977039156,1.9835754132614674,0.989766598618618,1.9632766898873222,0
33518.4193224,20.0,BASELINE_1,33517.4193224,33519.4193224,250,0.8245039362240083,0.832941473303883,0.5705231022074422,1.2214437973131536,0.9059729783382664,0.12723601014413669,0.3775086931572577,0.5098943834543859,0.558753419405668,106.7509765625,147.654296875,12.88414192199707,1.5064981400762385,4.8340606689453125,0.18944873183433505,0.38587373040051554,-0.2133143389831779,1.1098784359189113,2.541246263403476,1.143014634237354,1.2081065372307267,1.523090543551961,1.37147230930245,0.3291209246429251,0.8756408605157374,0.2965870458676354,0.38194113526733725,1.0248311595032684,1.9738480703336043,0.9380484023367003,0.5884703835945309,-0.06595801716404862,0.06063499397188196,0.9541405717641954,0.0,0.0,0
33519.4193224,21.0,BASELINE_1,33518.4193224,33520.4193224,249,1.3232837626950298,1.3697317708070438,0.6281271250733986,1.8839497719985894,0.8183982423096656,0.3175032710935921,0.3095599378810385,0.32054591272574007,0.674062648134074,101.64453125,51.119140625,11.1579833984375,2.3520348379911553,6.4718170166015625,2.247021488358152,2.7448404796344086,0.006489449304754695,2.7132263753264745,2.1172460078229376,2.153624567047003,0.8372082625842368,0.7763980725255377,2.0457203193272617,0.21688109454067142,-0.745432821851887,1.5464845233598927,1.2501101317733114,0.7597498715983677,1.714133554727993,2.0016745927273294,0.35412343098152704,1.4484365922049591,-0.6633981516629355,0.712425854083317,0.9327803264201031,0.6645368207219572,0
33520.4193224,22.0,BASELINE_1,33519.4193224,33521.4193224,249,0.4874879865985876,0.5649359786395318,0.3597253101096247,0.9417741736937394,0.8595146035853267,0.22297939493710506,0.37493619437596093,0.3816283272448746,0.6024800685710581,95.2412109375,63.9921875,8.866530990600586,0.4924342748978308,1.959686279296875,-1.2008136638392726,-0.7918972789971783,-1.0176705446886554,0.4330427063121182,2.316314237771453,1.651558327933004,1.194064552861263,1.017275534371617,1.6271552803008884,0.07613591076165495,-0.5292612392741949,-1.2024322991567975,-1.141754824155881,0.6801416813585401,1.8220665356413661,1.5155299916612959,0.2745775397586933,-1.1569515473719187,0.12199369871754531,0.8196608675300732,0.0,0.0,0
33521.4193224,23.0,BASELINE_1,33520.4193224,33522.4193224,249,0.8498621156555471,0.9306841669057979,0.4772732389326146,0.6025042345616084,0.7991640628249289,0.048647518903605816,0.23665194955951913,0.5365330756427319,0.6659638738279045,75.8857421875,87.23828125,8.823351669311524,0.8301086132757176,3.0762176513671875,0.2940566096679994,0.8154116062897793,-0.5691345089187788,-0.38803329691745686,2.024122152847835,0.7255896423818022,0.4392400147999836,1.6281397727244211,1.9983643312611503,-0.3492979069141277,-0.13889950723964894,-0.7032720559725828,-0.5498853911691517,0.9066260259963929,1.7110249432085614,0.5442644371825236,0.4632706975994112,-0.03978318641247591,0.482570275661001,0.8453648607304092,0.0,0.0,0
33522.4193224,24.0,BASELINE_1,33521.4193224,33523.4193224,249,1.0258788208949943,1.0192841665697068,0.8922015630915653,0.41882817134137207,0.9168341729632462,0.1740377475865223,0.4175559325213252,0.4285908244304728,0.552790890391335,72.3525390625,100.962890625,10.919857025146484,2.049452837550707,6.5484619140625,1.0201629158435779,1.2047712019483883,1.0141371617131147,-0.8325525144573275,2.5938316265542984,1.3916033851133598,1.426704389746298,1.202471342577216,1.3366075949429577,-0.4269578237835011,0.09157200099482878,1.0991988171123634,1.2907393278140962,0.6576627346287506,2.034287762704659,1.2600708381876098,0.9559627086211316,0.9563261489245652,0.7784995876499873,1.2919301239358543,0.7290882990456719,0.941931136546256,0
33523.4193224,25.0,BASELINE_1,33522.4193224,33524.4193224,249,0.7703429976313391,0.8088533447236567,0.49818531726716764,0.48752519825376,0.874579613652137,0.26059838225772675,0.5739452914907631,0.5141123286296252,0.457600438657754,72.162109375,85.0703125,14.512314605712891,2.014502191434489,6.218864440917969,-0.033976647063803184,0.2800165741956942,-0.48933879656714563,-0.6662970529942046,2.3892527176152845,1.8513726420653762,2.280355691805331,1.5397239385481474,0.7800001719074509,-0.43114347436103784,-0.175305281274126,1.0475337332371022,1.1160208430283165,0.5799310276138996,1.5891598045509052,1.7353864365425964,0.2596431491492173,-0.2175444092801585,0.36525367354666793,0.752500490996942,0.0,0.0,0
33524.4193224,26.0,BASELINE_1,33523.4193224,33525.4193224,249,0.8059568000100803,0.8247350988914733,0.9281528039187885,0.8301558398187978,0.831536031149845,-0.18194339937201476,0.5761937604344982,0.5152131769326609,0.7017303677443449,69.84912109375,57.30859375,15.0562744140625,1.60304207398534,5.766632080078125,0.11293785436898167,0.3498101792136123,1.1513188815708368,0.16291227359644894,2.1808536882866267,-0.49920053571902545,2.2926289593352136,1.5440651150913527,2.207501861835785,-0.4819830302220414,-0.6414959768831863,0.43930115840436607,0.8762940268509807,0.9378917442317845,1.305486651639706,-0.6867788845653824,0.7713744427366014,0.38306191722378935,0.3480375752507705,0.7818129011480585,0.23483988175761591,0.1836008492621887,0
33525.4193224,27.0,BASELINE_1,33524.4193224,33526.4193224,250,0.7661686365065093,0.685443290168862,0.650332731177638,0.741990032683301,0.7220534220768491,0.15927700212971488,0.43259209772627466,0.33374903060765565,0.4814353491686344,104.2255859375,93.541015625,11.765179443359376,2.2072103181581655,7.090126037597656,-0.05119677360162088,-0.26231851749658297,0.09122096804432556,-0.05046008921736987,1.6507846714252565,1.3132012685333176,1.508779296183431,0.8284643431352914,0.9193701179065921,0.27361275852236133,-0.03306037858266025,1.332400613738153,1.5778736132319335,0.5053618048910612,1.097078521592015,1.2121289075551054,0.25743219615290325,-0.11937918353819124,0.1257279351695632,0.5210302555239572,0.0,0.0,0
33526.4193224,28.0,BASELINE_1,33525.4193224,33527.4193224,249,0.7801323756670305,0.7661205534161597,0.5493193874137593,0.7080413847400325,0.9080298779736417,0.309043790972518,0.34708666287476186,0.4834880287532822,0.5569599553928672,95.28515625,68.53125,9.024175643920898,0.9039701354486384,3.891265869140625,0.006406617215474242,0.09222399622767885,-0.2942228694216447,-0.13262009502162983,2.55120491141833,2.1086917993490735,1.0420478876329173,1.4189575333053437,1.3609853816296422,0.07710183012570188,-0.4530386997641726,-0.5940877586199895,-0.11783113942347835,0.714261186265172,2.09573830787542,1.9658395620960392,0.5073671429905693,-0.18878940524485227,0.3576211350493169,1.0643073291415928,0.0,0.0,0
33527.4193224,29.0,BASELINE_1,33526.4193224,33528.4193224,249,1.0501785376064139,1.2018393503565512,1.0043892881611227,0.7091008724632154,1.3012832122699007,0.561239587944284,0.7292293392304459,0.7367661812939752,0.9165134474077612,279.44140625,350.921875,7.373006820678711,1.0401301748811191,2.9024810791015625,1.1204044100724315,2.007024168249279,1.4422198848082624,-0.13005600122821243,4.455173131146196,3.448236901121569,3.1279736526148136,2.4177556162782214,3.4634036283037095,4.124862052226024,4.289026555191531,-0.39281194144779485,-0.6419825494650655,3.573761962999871,2.8020286427617784,2.733484508521595,0.46153333226675697,0.8742994834153611,-0.1297663426145269,0.7408738619014138,0.0,0.0,1
33528.4193224,30.0,BASELINE_1,33527.4193224,33529.4193224,249,1.5134794014143333,1.830593009034763,1.5139473756662487,1.1765189652912342,1.5996649036204835,0.8494874313707066,0.7369025783423095,1.0116153054638397,1.0563252640504888,294.96484375,342.115234375,6.681623840332032,0.5610127510578261,2.2509613037109375,3.0316189076389453,4.770131067125976,3.3865771087300898,1.0011546815636756,5.899812522943879,4.9792734663406835,3.1698580276261135,3.5016184586666084,4.280925696475261,4.466067701356914,4.1411403974244525,-1.1010575574406591,-0.9873509373904938,4.0974380634808085,4.129367501959883,4.159785853644522,1.2614797166613516,2.8889410003961307,-0.18962171545863982,1.5874314641375298,1.4550670309133995,2.3098191873011062,1
33529.4193224,31.0,BASELINE_1,33528.4193224,33530.4193224,249,1.4773286161318113,1.655344563522026,1.3356237928889103,0.32726229887575936,1.2496255466332782,1.2622850254839377,0.9827043351457899,0.8567605196949504,1.2925925118943744,122.8125,98.123046875,9.263706588745118,2.5334711181479097,7.1437835693359375,2.8824892376389877,3.999988130969348,2.70613506518142,-1.054153463803488,4.205068312954466,7.171859551666107,4.511566895329153,2.890951247090622,5.662451906038185,0.6821537197647008,0.0438837168091264,1.8146890252493253,1.606317285913084,2.3198601474256586,2.387626214870588,6.707887522180975,0.06818564318156883,2.696286033831062,-0.420574843414663,0.5990858222968727,1.4370653228329253,0.8609254606236839,0
33530.4193224,32.0,BASELINE_1,33529.4193224,33531.4193224,249,0.7535295485720508,0.8158489890771056,0.8356532294914928,0.7156278179021726,0.977637312671935,0.6621346839015447,0.6576701495823774,0.6807494452608057,0.9634406476376023,163.962890625,158.921875,13.088029861450195,1.7889016127708655,6.602119445800781,-0.10333569667164148,0.3107594778882756,0.7983616424305633,-0.11425997082237886,2.8882150063473433,3.984144054235407,2.73736782226992,2.1968545713081533,3.7378011914469944,1.5866406122582493,1.064852491511141,0.7140442526648103,1.3191830004952467,2.1465372166311343,1.6376972163401402,3.55483661090918,-0.14727774674490168,-0.026903175568556592,-0.4737652155000736,0.1940047964416231,0.0,0.0,0
33531.4193224,33.0,BASELINE_1,33530.4193224,33532.4193224,249,0.9949215832614753,1.043358780661923,0.6722660183865218,0.3517364786684715,0.750648878847291,0.23399877296467086,0.45936256455421265,0.4448956111927875,0.5357236631362844,265.52734375,260.240234375,13.627774047851563,2.3328616001128912,7.680328369140625,0.8924577333332278,1.3105689676836028,0.17491338010621116,-0.9949228647768646,1.789231916931654,1.7100880656948818,1.6549058869885214,1.2667689916169014,1.236810344191559,3.819030516694008,2.7662484627169945,1.5181420732705027,1.8907378354615838,2.2722145788048658,0.8383172350741245,1.2556451499339087,-0.31437985037067695,0.3841072697531171,-0.1714126208884319,0.0,0.0,0.0,0
33532.4193224,34.0,BASELINE_1,33531.4193224,33533.4193224,249,0.7959701360040308,0.9588624126147064,0.2194531779797596,0.5643482022756147,1.0484515797266558,0.3566710255192568,0.41504849692684925,0.5415681419302104,0.536338816562616,230.24609375,405.392578125,10.142755126953125,3.2814387366901783,8.796867370605469,0.0717407435459794,0.9392431006149283,-1.5529169476198554,-0.4803757029927592,3.2310680789520303,2.3616652014204655,1.4130175527763231,1.647995470916814,1.2404073327252427,3.043547521487617,5.203729827306423,2.9203569897117574,2.4826113127640648,2.783920038109024,2.2503788054973284,1.8048811937986606,-0.20747714216842128,-0.7409769826646266,-0.06015911968668297,0.35650582890753524,0.0,0.0,0
33533.4193224,35.0,BASELINE_1,33532.4193224,33534.4193224,249,0.6841885493655371,0.7993223947001291,0.5899851384516202,0.5684609911393469,0.9596836070210434,0.23826445374766916,0.35453854395335205,0.5481670165916318,0.825344724103403,232.55859375,151.0546875,7.539081954956055,0.21315902084287158,0.8124923706054688,-0.38938205080531535,0.23813207237311962,-0.13905165590248753,-0.47042223570061226,2.801290670290998,1.7327453497067564,1.0827239798392339,1.674018020811034,2.930312470359617,3.0943763449112422,0.9327421691590028,-1.615265280185408,-1.7498783621483753,2.157862251310224,2.0449010260771834,1.3011728994447116,0.29023250765033093,-0.4999429256501722,0.20040672026716988,0.6392783119420535,0.0,0.0,0
33534.4193224,36.0,BASELINE_1,33533.4193224,33535.4193224,250,0.6583041124685037,0.908537374382999,0.6445594313460065,0.8568328092340447,0.8512245233876244,0.2517690835478284,0.2714236661412314,0.47993635875615365,0.7683804911815539,250.583984375,135.5625,7.621352767944336,0.1851734211585124,0.6847381591796875,-0.496160852494461,0.7180858025141309,0.06919137513086493,0.22747390107744406,2.2761771356571976,1.8044755724831474,0.6290414266761399,1.4049515831319892,2.5972253348918124,3.4905750031685376,0.6725884757883073,-1.6566344254133405,-1.8176004294092694,2.0413350992451615,1.6791976878053234,1.396208552634115,0.15128108673753082,-0.3616385067106528,-0.14436089504140304,0.4010123391911118,0.0,0.0,0
33535.4193224,37.0,BASELINE_1,33534.4193224,33536.4193224,249,0.8686997763445059,0.8729331477195422,0.7799198642232307,0.5441533397115521,0.7867110028930554,0.31940359903101434,0.302873667601392,0.5727626077556225,0.677454991929968,152.9443359375,376.939453125,8.39666748046875,0.7779294868285093,2.2943878173828125,0.3717659623185985,0.5616202568029834,0.5856958560755794,-0.5292498151003258,1.9638296434630538,2.1637182125831353,0.8007112568560255,1.7710103158737975,2.0655563817042717,1.3444524303795482,4.725928641599881,-0.7804047915297069,-0.9643306921322671,2.4767369423893744,1.2282688779283712,1.6683708241052604,-0.13088655353889672,0.11310174267201267,-0.25106904256977913,0.0,0.0,0.0,1
33536.4193224,38.0,BASELINE_1,33535.4193224,33537.4193224,249,1.3424909358704509,1.483541759196914,0.7640185515731217,0.5081470595818329,0.7959315652243649,0.10617288315473261,0.5546810470314926,0.554619827680859,0.45384480625631973,225.8193359375,467.30859375,10.935187149047852,2.230648318237981,7.079902648925781,2.3262551585231934,3.244987333240343,0.5250200805767402,-0.6163895500727202,2.008471751020132,1.0311372400640204,2.1752018151336223,1.6994645714947563,0.7580398509428898,2.946247244215956,6.243459054934313,1.367047362069084,1.5724542301247613,2.9118026803969785,0.7735506704006496,0.44877670398462466,-0.2609981220316272,1.442798914125818,-0.29794450604298534,0.0,0.3753990794023514,0.0,0
