run_name,run,phase,status,time,phase_time_sec,NAS_z,alpha_drop_z,alpha_proxy_z,meaning_gamma_z,tsp_z,task_gamma_z,theta_primary_z,artifact_z,threshold_q95_null,artifact_q90
Arrival_Run1,Arrival_Run1,CONTROL_1,sustained_candidate,343771.5639806,55.0,1.2619370989461098,0.8794281764632168,0.7475242857848584,0.7533109069137562,0.2678845386401758,-0.3385076960762421,-0.921972802975145,-0.6693250078954261,1.256959271744983,2.1482182728706354
Arrival_Run1,Arrival_Run1,TARGET_1,sustained_candidate,344194.7891736,3.0,1.766080130507245,1.1598412419570074,-0.4383014436785872,1.1327269697810822,0.6916568016878971,-0.7339316292294126,-0.4155200112221946,-0.6412161794963942,1.256959271744983,2.1482182728706354
Arrival_Run1,Arrival_Run1,CONTEXTUAL_OVERRIDE_1,top_only_no_sustained_lock,344869.5595471,200.0,1.4997346947254813,0.1723858083625213,-0.2947386303460959,1.501393092481035,-0.965114888942422,-2.016700485258152,-0.4917557661272744,-0.58412304361605,1.256959271744983,2.1482182728706354
