run,phase,cue_index,cue_value,cue_lsl_time,cue_relative_time_sec,cue_source,pre_task_gamma_30_45,pre_task_gamma_35_40,pre_task_theta_4_8,pre_frontal_theta_4_8,pre_visual_gamma_30_45,pre_jaw_hf_45_55,pre_global_p2p_025,pre_artifact_score,rec_task_gamma_30_45,rec_task_gamma_35_40,rec_task_theta_4_8,rec_frontal_theta_4_8,rec_visual_gamma_30_45,rec_jaw_hf_45_55,rec_global_p2p_025,rec_artifact_score,upd_task_gamma_30_45,upd_task_gamma_35_40,upd_task_theta_4_8,upd_frontal_theta_4_8,upd_visual_gamma_30_45,upd_jaw_hf_45_55,upd_global_p2p_025,upd_artifact_score,maint_task_gamma_30_45,maint_task_gamma_35_40,maint_task_theta_4_8,maint_frontal_theta_4_8,maint_visual_gamma_30_45,maint_jaw_hf_45_55,maint_global_p2p_025,maint_artifact_score,DR_taskgamma_30_45,DR_taskgamma_35_40,DR_visualgamma_30_45,WMU_tasktheta_4_8,WMU_frontaltheta_4_8,MAINT_tasktheta_4_8,mean_artifact_score,DR_taskgamma_30_45_z,DR_taskgamma_35_40_z,WMU_tasktheta_4_8_z,WMU_frontaltheta_4_8_z,MAINT_tasktheta_4_8_z,DR_visualgamma_30_45_z,mean_artifact_score_z,OCM_score,OCM_score_z,override_minus_target_1_DR_taskgamma_35_40,override_minus_control_1_DR_taskgamma_35_40,override_minus_target_1_WMU_frontaltheta_4_8,override_minus_control_1_WMU_frontaltheta_4_8,override_minus_target_1_OCM_score,override_minus_control_1_OCM_score,ocm_event_vs_target_null,value,running_sum,prior_running_sum,prior_units_digit,carry_required,high_carry_load,hard9_pattern,digit_recognition_DR,working_memory_update_WMU,maintenance_MAINT,artifact_z_mean,cue_update_event,arithmetic_compute_load,compute_stall_score,cue_visibility_burden,squint_proxy,latent_guess_risk
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,11,1,344700.5621515,33.0,event_log_marker,0.7337883186574312,0.3635088374119081,1.2787351825133575,1.308957666676397,0.8230948218342635,0.5157171855613137,14.515672139585318,0.1559176031559896,0.6676806162985147,0.2575928027496808,1.160685173300899,0.9870653202787388,0.524311769283457,0.4887885779786129,11.95806331595576,0.1340203960026255,0.5616417920927833,0.2072597499940738,2.169866179834324,2.2487253223700425,0.5581628673104807,0.4204573108303243,23.35206764918407,0.2165173522551619,0.4911071523491264,0.2153593917558803,1.922970018588344,1.625342875597412,0.5523742026681135,0.4673519882415801,15.427816106783506,0.1235071164400098,-0.0661077023589165,-0.1059160346622272,-0.2987830525508065,0.891130997320966,0.9397676556936456,0.6442348360749857,0.1574906169634467,-0.4417347176347214,-0.9746835572151265,1.4912821017103028,1.7497570499490134,1.0933475609211336,-1.884279688242132,-0.7729401879702333,0.4352778565950304,0.80530159366265,-0.0642844123608312,-0.0174741925115751,0.930521222573246,0.95027167829544,0.7265873700918614,0.7892698167872714,False,1,62,61.0,1,0,0,0,-0.9746835572151265,1.7497570499490134,1.0933475609211336,-0.7729401879702333,False,-2.1829149759465243,1.208733382105739,1.128636098901242,0.1949367114430253,0.4647523686670531
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,12,4,344703.5620895,36.0,event_log_marker,0.4911071523491264,0.2153593917558803,1.922970018588344,1.625342875597412,0.5523742026681135,0.4673519882415801,15.427816106783506,0.1235071164400098,0.628991790952006,0.2427168628599204,1.3146983626837223,1.0967947887081506,0.7355591361831783,0.7574413752609929,13.079503116649684,0.3483008561831749,0.6269122239349486,0.3340235585567792,1.0437409195629708,1.037391734782235,0.6053646009810181,0.5539940694854065,13.578374718857749,0.1820792912684523,0.6910607751774964,0.2594250451495821,1.198188194964655,0.7878630950399949,0.8245737714010254,0.6356878820999464,15.891607103038956,0.2281705031643022,0.1378846386028795,0.02735747110404,0.1831849335150647,-0.8792290990253726,-0.587951140815177,-0.7247818236236885,0.2205144417639848,1.0202757002436766,0.2386173068931435,-1.5478556430878925,-1.2157869695635592,-1.1021519782303764,1.3495645645584575,-0.6152990104798219,-0.6422886351250476,-0.6322982546954766,-0.1025193845067174,0.1066760309082335,-0.3777314641843179,-0.7442454308210567,-0.5574660578642534,-0.4764531890943263,False,4,66,62.0,2,0,0,0,0.2386173068931435,-1.2157869695635592,-1.1021519782303764,-0.6152990104798219,False,-2.159664226722619,-2.548709983514325,-0.7309498616951131,0.0,0.08880149463614095
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,13,10,344706.5631449,39.0,event_log_marker,0.6910607751774964,0.2594250451495821,1.198188194964655,0.7878630950399949,0.8245737714010254,0.6356878820999464,15.891607103038956,0.2281705031643022,0.6664643170495969,0.2812127937709387,1.393570654119232,1.2153201775709033,0.7218336075234016,0.5295055140461745,11.431912987021205,0.1866238579565041,0.5284326542722556,0.2187409880104101,1.2767013350247782,1.2583806660185697,0.6193086583882189,0.5286575828757067,12.991487495383032,0.1710795024412885,0.6411286511164249,0.1687788779439387,1.5026306068420536,1.452041129918149,0.6404424901887079,0.5720870751472614,14.329274771582892,0.2168975601640495,-0.0245964581278995,0.0217877486213565,-0.1027401638776237,0.0785131400601233,0.4705175709785748,0.3044424118773987,0.2006928559315361,-0.1442241775884782,0.187911436568589,0.0962791262166008,0.8388683539647652,0.5484205832631868,-0.5688973658329586,-0.6648786439000994,0.441636014176152,0.8137841202117698,0.0153436004424012,0.2504544730906152,0.3527817323704405,0.252052659597194,0.3487216090079963,0.8665692105824925,False,10,76,66.0,6,1,7,0,0.187911436568589,0.8388683539647652,0.5484205832631868,-0.6648786439000994,False,-0.17021193930625222,0.7174644569591472,0.2132298846338645,0.0,0.5043780842797695
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,14,10,344709.561955,42.0,event_log_marker,0.6411286511164249,0.1687788779439387,1.5026306068420536,1.452041129918149,0.6404424901887079,0.5720870751472614,14.329274771582892,0.2168975601640495,0.5255237149890892,0.1528436007036878,1.7254392786836596,2.0416308418306457,0.5646072580260888,0.4056886600154883,12.14311757319802,0.0862363650912003,0.5256285409831302,0.2125469775526457,2.74941032410269,3.0764951621208056,0.6267772764691524,0.529583242801695,33.38074863228031,0.59941599428856,0.644223847372254,0.4191706173605846,1.451270912754127,1.4449953663792214,0.645999158111452,0.751699840227247,13.13429924039048,0.3527343762028609,-0.1156049361273356,-0.0159352772402508,-0.0758352321626191,1.2467797172606363,1.6244540322026566,-0.0513596940879266,0.3138210739366677,-0.796480739394156,-0.1555130093594444,2.101816337591749,3.0788416915323342,-0.0221812090100684,-0.3883742578382529,-0.3819115984984272,1.019837857409001,1.585173067937013,-0.1031109178935677,-0.0417200571039293,1.5143159235943235,0.0925834582329634,0.628997613434599,0.0863259565619789,False,10,86,76.0,6,1,7,0,-0.1555130093594444,3.0788416915323342,-0.0221812090100684,-0.3819115984984272,False,0.03193855322775807,2.279407970924054,0.669769069683367,0.03110260187188888,0.7043929217479689
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,15,6,344712.5622029,45.0,event_log_marker,0.644223847372254,0.4191706173605846,1.451270912754127,1.4449953663792214,0.645999158111452,0.751699840227247,13.13429924039048,0.3527343762028609,0.6229987488009703,0.3028620946080417,1.6415291429046557,1.5007388200424892,0.7753712338484671,0.4152790095865118,14.614777526683008,0.0836190017353447,0.6671233518171378,0.3373445855526169,1.8816813172666853,1.976492729031778,0.5931883139513786,0.5485783211206883,24.976425841691466,0.4351007127129321,0.4618975096700751,0.2196461533309074,1.930450054694829,2.0625609838991563,0.6341391669344717,0.6948860738248505,19.867704800646795,0.4244138670896747,-0.0212250985712837,-0.1163085227525428,0.129372075737015,0.4304104045125587,0.5314973626525565,0.4791791419407023,0.3239669894352031,-0.1200616881001628,-1.0692951209142805,0.7003733220221798,0.9572397826093264,0.8286468373478261,0.9884982574935368,-0.3565336708501249,-0.0137721685539137,0.2062162907883359,-0.2531631318905442,-0.0596410389732401,0.8847500829811519,0.9597638883079516,0.8242093656373892,0.6901521868834348,False,6,92,86.0,6,1,3,0,-1.0692951209142805,0.9572397826093264,0.8286468373478261,-0.3565336708501249,False,-0.590629033212406,0.8608853189272829,0.9316539203418621,0.2138590241828561,0.5561290415067006
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,16,6,344715.5618159,48.0,event_log_marker,0.4618975096700751,0.2196461533309074,1.930450054694829,2.0625609838991563,0.6341391669344717,0.6948860738248505,19.867704800646795,0.4244138670896747,0.8742287534892004,0.44446290627762,2.3943807853822707,2.5871379177895366,1.238140182619489,0.8171591977521432,42.63167453220355,1.145636309822017,1.5360426410013823,0.9093303063942986,3.5999723704205344,4.055722606691779,0.9086050265014644,0.9355449947707598,77.86520217027528,2.297774239170103,1.0993775597907616,0.5911371664586579,5.237277850095182,5.828323057876654,1.090069076946467,0.9939022254747552,76.19840756551808,2.275776909674872,0.4123312438191253,0.2248167529467125,0.6040010156850174,1.669522315725705,1.9931616227926223,3.306827795400353,1.5359003314391666,2.9872309010404394,2.0362552988439195,2.8275291403039016,3.794561490700655,5.363362519273477,4.173099961420632,2.674869130837072,1.7592629753802913,2.571652738227145,0.1126082159342586,0.1782942581445548,0.4892181318231825,1.841724594886112,2.326729678280332,1.6514841675222045,False,6,98,92.0,2,0,0,0,2.0362552988439195,3.794561490700655,5.363362519273477,2.674869130837072,False,-1.5937170742552869,4.964696583358238,0.704616712163491,2.674869130837072,0.7841640326395128
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,17,4,344718.5617951,51.0,event_log_marker,1.0993775597907616,0.5911371664586579,5.237277850095182,5.828323057876654,1.090069076946467,0.9939022254747552,76.19840756551808,2.275776909674872,0.9011398609447048,0.4252322648191907,2.2144483673140365,2.5005636402737106,0.8038449087386556,0.8652925462730723,23.141871704418133,0.5395123175153426,1.2979239769382602,0.4762341216582213,3.331717580126959,3.683623701788343,1.2241854726922727,0.8562749857582349,37.34139370141622,0.9464155030713592,1.5420181845149918,1.0124331917364062,4.1029144316975374,4.5658568768773735,1.535726165040953,1.334438736696185,77.60231179389771,2.6821545587126208,-0.1982376988460569,-0.1659049016394672,-0.2862241682078114,-1.905560269968224,-2.144699356088311,-1.134363418397645,1.6109648222435486,-1.3887086602231522,-1.5208126900977676,-3.309735503977583,-4.237681686209113,-1.759000232194713,-1.8000137678317434,2.862627565930016,-2.9949799580191185,-3.771063903975341,-0.1696640250957308,-0.1497960599410869,-2.3271143652702566,-2.782168934169292,-2.781495694020441,-3.3489983648972474,False,4,102,98.0,8,1,3,0,-1.5208126900977676,-4.237681686209113,-1.759000232194713,2.862627565930016,False,-0.40286619113426125,-5.637374827982726,-1.413337196792221,3.1667901039495696,0.04188749370759035
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,18,6,344721.5617042,54.0,event_log_marker,1.5420181845149918,1.0124331917364062,4.1029144316975374,4.5658568768773735,1.535726165040953,1.334438736696185,77.60231179389771,2.6821545587126208,0.8500499552577001,0.3886707314102939,2.115208467144099,2.236275015166298,0.8563590623658169,0.9861066964319594,63.156205316276825,1.8507447412551992,0.7296160027000417,0.2803585570521985,3.0236564477615047,2.8876857071164976,0.8611336561565008,0.6296768905290906,40.43022222504293,0.8737862193579872,0.4627537516308865,0.0861221590282244,1.5515763023660072,1.2543385753651757,0.6697098551210329,0.476416688097624,22.315146347133265,0.2326240842153792,-0.6919682292572917,-0.6237624603261123,-0.6793671026751361,-1.0792579839360328,-1.678171169760876,-2.5513381293315303,1.4098274008852965,-4.927268861466392,-5.689075304628736,-1.8912407744159736,-3.33207662586751,-4.031410361615216,-4.437871583936895,2.359523540735576,-4.351995615099862,-5.581481653440453,-0.5269180797106991,-0.5436885821830995,-2.356386642141429,-2.065515106430508,-3.4908928266797865,-4.291157345302674,False,6,108,102.0,2,0,0,0,-5.689075304628736,-3.33207662586751,-4.031410361615216,2.359523540735576,False,-1.4453085355266329,-6.4357341116255515,0.2375604766003142,3.4973386016613235,0.043114163115616555
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,19,3,344724.5620265,57.0,event_log_marker,0.4627537516308865,0.0861221590282244,1.5515763023660072,1.2543385753651757,0.6697098551210329,0.476416688097624,22.315146347133265,0.2326240842153792,0.6561163497132626,0.1774062714337507,1.0806343536842995,1.0231506489886335,0.5730794851096862,0.3365004861526251,14.123852166171009,0.0521689419329758,0.7022319501831439,0.3416733968825307,2.357004054695683,2.690287974455904,0.8123505418947183,0.562988704684459,26.98946470644925,0.5250796487257691,0.5724369361388962,0.3470707061516173,1.3181150651942213,1.3503053963411649,0.6376784785539111,0.4003016377065015,38.127790970844885,0.5852799178630074,0.1933625980823761,0.0912841124055263,-0.0966303700113466,0.8054277523296758,1.4359493990907284,-0.2334612371717859,0.3487881481842828,1.417885504313967,0.8205953128342491,1.344157249968411,2.712924358674368,-0.3142184542013653,-0.5279026891086086,-0.2944486307202225,1.1895991168978113,1.8116544616825003,0.1132922878869471,-0.0073819366910688,1.1896578654246166,0.8477610708691821,1.8324799854492515,0.4855636077661542,False,3,111,108.0,8,1,2,0,0.8205953128342491,2.712924358674368,-0.3142184542013653,-0.2944486307202225,False,-0.4630333091915243,1.6578484614071227,0.033131506743841355,0.0,0.5457793338876196
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,20,4,344727.5615952,60.0,event_log_marker,0.5724369361388962,0.3470707061516173,1.3181150651942213,1.3503053963411649,0.6376784785539111,0.4003016377065015,38.127790970844885,0.5852799178630074,0.5530308482214082,0.2179773942967595,1.2704568273940424,1.3015866824313744,0.6394416008532421,0.4697549056763261,28.751266066535106,0.3431968308059973,0.5941041738280809,0.1935897210122342,1.4099492818591548,1.0827583629697133,0.6405929143272426,0.3865695143165336,31.201488826106967,0.4142486142601228,0.4405104095928546,0.1889086070565901,1.971672383108728,1.730107278745498,0.5754950563284985,0.4070138798390296,27.996059051936893,0.3006977383276085,-0.0194060879174879,-0.1290933118548577,0.0017631222993309,0.0918342166649335,-0.2675470333714516,0.6535573179145069,0.410855775314184,-0.1070248627294533,-1.1856858136937218,0.1191471217134372,-0.5938318775476994,1.1082980762690784,0.1322847897717346,-0.1391991856768635,-0.4698149594713089,-0.4021981802492181,-0.1123636092266267,-0.1714897622763939,-0.0381522358001595,-0.4673005209829559,-0.3996595945876806,-0.7814804330916179,False,4,115,111.0,1,0,0,0,-1.1856858136937218,-0.5938318775476994,1.1082980762690784,-0.1391991856768635,False,-1.323579098541585,-0.4630828862750318,0.7526046281002735,0.23713716273874438,0.3517463673652595
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,21,7,344730.5615432,63.0,event_log_marker,0.4405104095928546,0.1889086070565901,1.971672383108728,1.730107278745498,0.5754950563284985,0.4070138798390296,27.996059051936893,0.3006977383276085,0.5769267482015642,0.2511718079595529,1.1107218048849878,1.056419275894282,0.8002929721617679,0.5079833222622956,49.06532887056231,1.048671224728997,0.4312588211261545,0.2169905354439307,1.3982064147600988,1.446225118829069,0.6259917271970884,0.3940596857533153,29.200143191228342,0.3944472531616307,0.4871451448607943,0.105957254155984,1.3288550492378597,1.3416350938177777,0.5293325322236782,0.418868755198322,24.484811460775266,0.1552347743752785,0.1364163386087096,0.0622632009029628,0.2247979158332693,-0.5734659683486294,-0.2838821599164292,-0.6428173338708687,0.4747627476483788,1.0097524135461176,0.5563935361883904,-1.0229588871538042,-0.625540943996408,-0.9707050756640389,1.6287737809424416,0.0206510043186441,-0.3378474832563172,-0.2261381178283463,0.094707850807771,0.0732636411526422,0.4872304746230136,-0.0490095755299512,0.6005784654999582,-0.0293113457497362,False,7,122,115.0,5,1,3,0,0.5563935361883904,-0.625540943996408,-0.9707050756640389,0.0206510043186441,False,-0.17258646912188902,-1.4087452097154536,-0.7291109185528547,0.0206510043186441,0.23529238381989143
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,22,5,344733.5614724,66.0,event_log_marker,0.4871451448607943,0.105957254155984,1.3288550492378597,1.3416350938177777,0.5293325322236782,0.418868755198322,24.484811460775266,0.1552347743752785,0.5362016220314371,0.2717536701026728,1.247523969174046,0.9760515609944173,0.5673014711045451,0.4505530958957907,15.679561990265592,0.144922589890989,0.4758626910199169,0.2233601479014608,1.603131883785932,1.4901697474403546,0.5741155375329158,0.3514613207964789,24.30892048871329,0.1909486290238732,0.5471113426907622,0.295673561498726,0.9901394489913354,1.002470395448492,0.7051407989506466,0.3896173213581576,12.00186113895164,0.0806365119031179,0.0490564771706427,0.1657964159466887,0.0379689388808669,0.2742768345480726,0.1485346536225769,-0.338715600246524,0.1429356262983147,0.3836454385259778,1.498943509299811,0.4323423001478989,0.2138485419860518,-0.4830154545790934,0.3752137295668156,-0.8093465132618993,0.4895035268065062,0.877644985807945,0.1711140818692463,0.2636422251967482,-0.8314148389157118,0.409858335096955,-0.2087296905873213,1.0236485235413606,False,5,127,122.0,2,0,0,0,1.498943509299811,0.2138485419860518,-0.4830154545790934,-0.8093465132618993,False,-1.1874408969221224,-0.7145823294026376,-0.8615429901902559,0.0,0.20635294467441168
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,23,9,344736.5613598,69.0,event_log_marker,0.5471113426907622,0.295673561498726,0.9901394489913354,1.002470395448492,0.7051407989506466,0.3896173213581576,12.00186113895164,0.0806365119031179,0.4593971648141347,0.2045924339794442,1.5121173792712432,1.5453274920357285,0.450023228809621,0.5599176770787391,16.32302313565641,0.1908515579735166,0.6127807551346501,0.2964944104257072,1.680032490919667,1.7449117520983066,0.5731380030731374,0.4306679700559079,17.352179504407037,0.1318133356717483,0.5928570773955987,0.1815887462850581,2.075446380540725,1.634343342313037,0.7682904831993884,0.3833476311625776,12.905016791017758,0.1072996144631566,-0.0877141778766275,-0.0910811275192818,-0.2551175701410256,0.6898930419283317,0.7424413566498145,1.0853069315493902,0.1276502550028848,-0.5965880427722771,-0.8396289148688196,1.1458213860163788,1.366715467061345,1.8006973038817404,-1.5912988815930031,-0.8475797359680072,0.4545848888496449,0.8310594349232611,-0.140591654413232,0.0408195697590024,0.7715711537211205,1.3931822949756658,0.4486915561051268,1.401636312002152,False,9,136,127.0,7,1,7,1,-0.8396289148688196,1.366715467061345,1.8006973038817404,-0.8475797359680072,False,1.5204608194956766,2.39866349565945,1.1968753631577858,0.16792578297376393,0.8430807720613109
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,24,3,344739.5618476,72.0,event_log_marker,0.5928570773955987,0.1815887462850581,2.075446380540725,1.634343342313037,0.7682904831993884,0.3833476311625776,12.905016791017758,0.1072996144631566,0.6641681473867019,0.3186260742433044,1.3495223660418785,1.2233456387983344,0.6723156051373466,0.403934087369531,17.21787712347437,0.1045158678579823,0.5864666800394152,0.2144858872545186,2.699740876366932,2.937445899370288,0.7365063693184506,0.5574196826840276,49.89646274486858,1.0848836230211074,0.4826061664929064,0.2606734301053937,1.3828012734602757,1.399315127554447,0.7518009861155158,0.2981784469507627,17.015949408984806,0.0500348088009698,0.0713110699911032,0.1370373279582463,-0.0959748780620418,0.6242944958262062,1.3031025570572512,-0.69264510708045,0.336683478535804,0.5431438118264171,1.2371253324107117,1.033209823050009,2.455047608840693,-1.0506141493364225,-0.5235045570037788,-0.3247259803186928,1.134668407037528,1.7383704641082132,0.20671750286138,0.1485616429027719,1.1388684629779782,1.346496388005132,1.0458283125186023,1.169043590880889,True,3,139,136.0,6,0,0,0,1.2371253324107117,2.455047608840693,-1.0506141493364225,-0.3247259803186928,True,-1.0307972996016064,0.8369026900642775,-0.4434299545727707,0.0,0.36976824833612904
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,25,5,344742.5619798,75.0,event_log_marker,0.4826061664929064,0.2606734301053937,1.3828012734602757,1.399315127554447,0.7518009861155158,0.2981784469507627,17.015949408984806,0.0500348088009698,0.4853911695018585,0.2330538506886069,1.3715980523648836,1.091182426639569,0.4529071997406294,0.4523902753195026,24.4951822193194,0.219272233287714,0.5213185402257273,0.3100533166519583,1.6717706658432638,1.712192538872187,0.5914123673894369,0.4831724313903473,44.92977897463992,0.8870468518327944,0.5860485560060302,0.2559862452913433,1.9343577091380424,2.013917723752406,0.6304060845833779,0.3531795962214524,21.12077603647084,0.1463050798423682,0.0027850030089521,-0.0276195794167867,-0.2988937863748864,0.2889693923829883,0.3128774113177397,0.5515564356777671,0.3256647434409616,0.0520183933338633,-0.2618850436642655,0.4575646869243953,0.5328638498731008,0.944718700987334,-1.8850226752266297,-0.3522870872540981,0.2365503873211924,0.5401758850517347,-0.0488097667384865,0.0323359191344831,0.2230847594195641,0.7471646199320521,0.4594573928862092,0.8860628249159268,False,5,144,139.0,9,1,5,0,-0.2618850436642655,0.5328638498731008,0.944718700987334,-0.3522870872540981,False,0.5006799057009946,0.8992662121903697,0.4874944279115942,0.05237700873285311,0.6100075167097905
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,26,3,344745.5620276,78.0,event_log_marker,0.5860485560060302,0.2559862452913433,1.9343577091380424,2.013917723752406,0.6304060845833779,0.3531795962214524,21.12077603647084,0.1463050798423682,0.6629173028113587,0.256367311673961,1.8401618646404447,1.2921281031193868,0.7437698894242113,0.5055988224367659,28.660312724372787,0.3563057935169346,0.4579417712927836,0.1802733135461079,1.3881937554096104,1.4716051286155112,0.4485450650822761,0.435294131623924,56.78322163591979,1.2363118135714268,0.4604470838869746,0.2102151507840866,1.1704751323514688,1.1536209169578138,0.676157573793958,0.3695162594773337,27.70736847634669,0.3458222005513471,0.0768687468053285,0.0003810663826177,0.1133638048408334,-0.5461639537284322,-0.542312595136895,-0.7638825767865738,0.5211862218705192,0.5829756082717567,-0.0069716042024964,-0.9760901267741976,-1.1271953278918263,-1.1648580709148046,0.8810881050942928,0.1367698080049525,-0.6939883993809011,-0.7012717925935658,-0.0342443911516714,0.0827377216080717,-0.5440396894540613,-1.1505405692704262,-0.8697942149233744,-0.9292018931999686,False,3,147,144.0,4,0,0,0,-0.0069716042024964,-1.1271953278918263,-1.1648580709148046,0.1367698080049525,False,-0.9483274648793093,-2.194245276789981,-0.6466234867824077,0.1381641288454518,0.15205384794140056
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,27,2,344748.5614192,81.0,event_log_marker,0.4604470838869746,0.2102151507840866,1.1704751323514688,1.1536209169578138,0.676157573793958,0.3695162594773337,27.70736847634669,0.3458222005513471,0.4224741507779391,0.154691236548959,1.534055896445519,1.4463266193740647,0.6075469810063848,0.2996510552208895,38.089255525125296,0.5217685774895775,0.4910236412675138,0.213136792749876,1.4810350767220082,1.46091396659201,0.631405393301648,0.3179372902179659,14.762652572754025,0.0627067541139708,0.5375984680060532,0.2709252483072632,1.28747935375404,1.4566171913124593,0.6548299114795525,0.4266570847373532,19.865822537586,0.1725286477017429,-0.0379729331090354,-0.0555239142351276,-0.0686105927875732,0.3105599443705393,0.3072930496341963,0.117004221402571,0.2757065449641596,-0.2400931973992418,-0.5159216832258909,0.4946287066183623,0.5220237198496488,0.2478249273290549,-0.3398993400075986,-0.4772472790245523,0.0393094519176734,0.2770333866491644,-0.0018053657104789,-0.1391344690056526,0.0826632435260088,0.2579389495180419,0.3562854631643329,0.0398990967643518,False,2,149,147.0,7,0,0,0,-0.5159216832258909,0.5220237198496488,0.2478249273290549,-0.4772472790245523,False,-0.9185692749486642,0.05728907420238277,0.3989540373932052,0.10318433664517819,0.39615118974724506
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,28,9,344751.5610882,84.0,event_log_marker,0.5375984680060532,0.2709252483072632,1.28747935375404,1.4566171913124593,0.6548299114795525,0.4266570847373532,19.865822537586,0.1725286477017429,0.5853270968255342,0.2645601745982848,1.588550873919212,1.7006225757882596,0.6987883374305234,0.442116630595768,12.2034599902105,0.0956834998649813,0.6487053468763019,0.4101254725765738,1.900268493892818,1.6432876722159502,0.6969646395440104,0.4586753711598258,15.776411329306717,0.1568038981489197,0.5888025183789298,0.1684158028033352,1.4963063931434646,1.716526198159241,0.4194222787570908,0.5661450133155445,45.9082876500682,0.9365326100230852,0.047728628819481,-0.0063650737089784,0.0439584259509708,0.6127891401387782,0.1866704809034909,0.2088270393894247,0.3403871639346822,0.3741287669018962,-0.0683873939010429,1.0134588352090863,0.2878762195799407,0.3950816850503981,0.415401187860429,-0.3154619705702997,0.094543222959131,0.3507217033178623,-0.1285312112249944,0.0429583953623184,0.4473291315031165,0.1754271973383248,0.2091523443730719,0.2798849080148532,False,9,158,149.0,9,1,9,1,-0.0683873939010429,0.2878762195799407,0.3950816850503981,-0.3154619705702997,False,2.1509362638903187,0.8482431091564524,0.17791566499963715,0.01367747878020858,0.7104186461771129
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,29,1,344754.5610452,87.0,event_log_marker,0.5888025183789298,0.1684158028033352,1.4963063931434646,1.716526198159241,0.4194222787570908,0.5661450133155445,45.9082876500682,0.9365326100230852,0.5511892169297532,0.2209967816304937,1.5621794078123412,1.4088432879815294,0.4536936445395272,0.3413314504876313,24.783883105401845,0.170399202661362,0.5480555826619815,0.1597863850716894,1.588828404593587,1.7484554205820573,0.5363358674911245,0.4279438193646852,22.20983793602237,0.1885693504924482,0.465141239278888,0.2430227543019482,2.9553286077121044,2.7747985477482104,0.5236981020986605,0.5023717464203613,30.804329457243853,0.4510850309779187,-0.0376133014491766,0.0525809788271584,0.0342713657824364,0.0925220114501224,0.0319292224228162,1.4590222145686398,0.4366465485387035,-0.2375157220350514,0.4682481216626855,0.1203278437013858,-0.012501058429523,2.4000265566194185,0.3504042487312248,-0.0746888537132167,0.4844750307513971,0.8709363833951558,0.0118618059824888,0.1009506410506771,0.1743752658956903,-0.1588361552130853,0.8756818714206629,-0.1647712147221848,False,1,159,158.0,8,0,0,0,0.4682481216626855,-0.012501058429523,2.4000265566194185,-0.0746888537132167,False,-0.8143908068885373,0.9412758870375828,0.45853243917218356,0.0,0.4927655714369366
Arrival_Run1,CONTEXTUAL_OVERRIDE_1,30,5,344757.5609811,90.0,event_log_marker,0.465141239278888,0.2430227543019482,2.9553286077121044,2.7747985477482104,0.5236981020986605,0.5023717464203613,30.804329457243853,0.4510850309779187,1.6148530798566985,1.0382462362154208,3.281041881077934,3.181300281212301,1.8236505872086963,1.6559215163595975,51.98320135170579,2.1420609511325384,1.3663129810724055,0.8215409881510218,2.631510933724224,2.7936341518286087,1.0828557577424558,1.0979967592043476,69.44626030437,2.17307731683054,2.435249169882121,1.3948150683803937,1.9135818263093285,2.054871851956509,1.921514145108872,2.0838106988687053,35.902328971191274,2.0438227885573257,1.1497118405778104,0.7952234819134726,1.299952485110036,-0.3238176739878806,0.0188356040803983,-1.041746781402776,1.7025115218745803,8.272027915083669,7.229147713351949,-0.5943932208342368,-0.0379178443313998,-1.6104704225686173,8.842701936437763,3.091612867454808,0.6181864802644212,1.0493231103588252,0.7781587995763835,0.6994038450145481,-0.984372502514646,3.4047534816047773,0.5949860515577216,3.3988602927827967,False,5,164,159.0,9,1,5,0,7.229147713351949,-0.0379178443313998,-1.6104704225686173,3.091612867454808,False,0.694719823738256,-1.823892781092726,-4.804619116668238,3.091612867454808,0.05933410189227065
