trial_id,generator,generator_type,fold,model,raw_loss,K_hat_scaled,complexity_weight,selected_penalty,penalized_loss
237,generic_hidden_null,null,1,eta_only,1.0144946505384278,0.11391638071787175,0.35,0.04,1.0284946505384278
237,generic_hidden_null,null,1,zeta_only,0.9678372930946787,0.11391638071787175,0.35,0.04,0.9818372930946787
237,generic_hidden_null,null,1,null_no_coupling,0.9248958531362695,0.11391638071787175,0.0,0.04,0.9248958531362695
237,generic_hidden_null,null,1,replay_only_basis,1.1246874722139344,0.11391638071787175,0.25,0.04,1.1346874722139344
237,generic_hidden_null,null,1,standard_ping,0.9024088517427534,0.11391638071787175,0.2,0.04,0.9104088517427534
237,generic_hidden_null,null,1,sensory_drive_only,0.949501170282004,0.11391638071787175,0.2,0.04,0.957501170282004
237,generic_hidden_null,null,1,generic_hidden_oscillator,0.9713000732777557,0.11391638071787175,0.65,0.04,0.9973000732777557
237,generic_hidden_null,null,1,colored_noise_alt,1.0329288690627507,0.11391638071787175,0.5,0.04,1.0529288690627507
237,generic_hidden_null,null,2,full_reciprocal,1.1435815853508804,0.11391638071787175,1.0,0.04,1.1835815853508804
237,generic_hidden_null,null,2,eta_only,1.0605231687252152,0.11391638071787175,0.35,0.04,1.0745231687252152
237,generic_hidden_null,null,2,zeta_only,1.0953204917719985,0.11391638071787175,0.35,0.04,1.1093204917719985
237,generic_hidden_null,null,2,null_no_coupling,1.0154522558256691,0.11391638071787175,0.0,0.04,1.0154522558256691
237,generic_hidden_null,null,2,replay_only_basis,1.071368975555343,0.11391638071787175,0.25,0.04,1.081368975555343
237,generic_hidden_null,null,2,standard_ping,1.0546559206005401,0.11391638071787175,0.2,0.04,1.0626559206005401
237,generic_hidden_null,null,2,sensory_drive_only,1.0627089566735217,0.11391638071787175,0.2,0.04,1.0707089566735217
237,generic_hidden_null,null,2,generic_hidden_oscillator,1.0266882627231328,0.11391638071787175,0.65,0.04,1.0526882627231329
237,generic_hidden_null,null,2,colored_noise_alt,1.060039120912573,0.11391638071787175,0.5,0.04,1.080039120912573
237,generic_hidden_null,null,3,full_reciprocal,0.9607341580922517,0.11391638071787175,1.0,0.04,1.0007341580922517
237,generic_hidden_null,null,3,eta_only,0.9251301534707889,0.11391638071787175,0.35,0.04,0.9391301534707889
237,generic_hidden_null,null,3,zeta_only,0.9233894679780779,0.11391638071787175,0.35,0.04,0.9373894679780779
237,generic_hidden_null,null,3,null_no_coupling,0.7998540483215586,0.11391638071787175,0.0,0.04,0.7998540483215586
237,generic_hidden_null,null,3,replay_only_basis,0.9017772703303528,0.11391638071787175,0.25,0.04,0.9117772703303528
237,generic_hidden_null,null,3,standard_ping,0.9097510726712558,0.11391638071787175,0.2,0.04,0.9177510726712558
237,generic_hidden_null,null,3,sensory_drive_only,0.7580869818091769,0.11391638071787175,0.2,0.04,0.7660869818091769
237,generic_hidden_null,null,3,generic_hidden_oscillator,0.8788852626588967,0.11391638071787175,0.65,0.04,0.9048852626588967
237,generic_hidden_null,null,3,colored_noise_alt,0.9484022682267096,0.11391638071787175,0.5,0.04,0.9684022682267096
237,generic_hidden_null,null,4,full_reciprocal,1.1285120363471919,0.11391638071787175,1.0,0.04,1.168512036347192
237,generic_hidden_null,null,4,eta_only,1.0334998923837613,0.11391638071787175,0.35,0.04,1.0474998923837613
237,generic_hidden_null,null,4,zeta_only,1.0602734642215499,0.11391638071787175,0.35,0.04,1.07427346422155
237,generic_hidden_null,null,4,null_no_coupling,1.0240939408381466,0.11391638071787175,0.0,0.04,1.0240939408381466
237,generic_hidden_null,null,4,replay_only_basis,1.1363858206935433,0.11391638071787175,0.25,0.04,1.1463858206935433
237,generic_hidden_null,null,4,standard_ping,1.001193060157451,0.11391638071787175,0.2,0.04,1.009193060157451
237,generic_hidden_null,null,4,sensory_drive_only,0.9107310668638423,0.11391638071787175,0.2,0.04,0.9187310668638423
237,generic_hidden_null,null,4,generic_hidden_oscillator,1.0523111057457109,0.11391638071787175,0.65,0.04,1.0783111057457109
237,generic_hidden_null,null,4,colored_noise_alt,1.0021106614349056,0.11391638071787175,0.5,0.04,1.0221106614349056
237,generic_hidden_null,null,5,full_reciprocal,1.0660778443956882,0.11391638071787175,1.0,0.04,1.1060778443956882
237,generic_hidden_null,null,5,eta_only,0.8912316541559024,0.11391638071787175,0.35,0.04,0.9052316541559025
237,generic_hidden_null,null,5,zeta_only,0.929149921852283,0.11391638071787175,0.35,0.04,0.943149921852283
237,generic_hidden_null,null,5,null_no_coupling,0.9614918203367615,0.11391638071787175,0.0,0.04,0.9614918203367615
237,generic_hidden_null,null,5,replay_only_basis,1.0303809012659058,0.11391638071787175,0.25,0.04,1.0403809012659058
237,generic_hidden_null,null,5,standard_ping,0.9253159950168524,0.11391638071787175,0.2,0.04,0.9333159950168524
237,generic_hidden_null,null,5,sensory_drive_only,0.9310424298970451,0.11391638071787175,0.2,0.04,0.9390424298970451
237,generic_hidden_null,null,5,generic_hidden_oscillator,0.8950201008336913,0.11391638071787175,0.65,0.04,0.9210201008336913
237,generic_hidden_null,null,5,colored_noise_alt,1.0008441939542847,0.11391638071787175,0.5,0.04,1.0208441939542847
238,generic_hidden_null,null,0,full_reciprocal,1.2492319127760534,0.09940164297504034,1.0,0.04,1.2892319127760534
238,generic_hidden_null,null,0,eta_only,0.9885000115820798,0.09940164297504034,0.35,0.04,1.0025000115820797
238,generic_hidden_null,null,0,zeta_only,0.9927879876781576,0.09940164297504034,0.35,0.04,1.0067879876781576
