trial_id,generator,generator_type,K_true_scaled,K_hat_scaled,K_abs_error_scaled,full_fold_win_rate,dominant_model,full_predictive_win,K_threshold,K_significant_raw,K_interpreted_given_full_win,final_full_plus_K_lock,K_within_15_positive,K_within_10_positive
35,full_reciprocal_positive,positive,1.0,0.97972147693136,0.020278523068639975,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
36,full_reciprocal_positive,positive,1.0,0.9547303299031975,0.045269670096802495,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
37,full_reciprocal_positive,positive,1.0,1.0704348969229558,0.07043489692295579,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
38,full_reciprocal_positive,positive,1.0,0.9669379468403269,0.033062053159673144,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
39,full_reciprocal_positive,positive,1.0,1.0925941184377737,0.09259411843777365,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
40,full_reciprocal_positive,positive,1.0,1.0259463930814323,0.025946393081432317,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
41,full_reciprocal_positive,positive,1.0,1.058524462827849,0.058524462827848955,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
42,full_reciprocal_positive,positive,1.0,0.9879537823837299,0.012046217616270116,1.0,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
43,full_reciprocal_positive,positive,1.0,0.9692427091836842,0.03075729081631584,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
44,full_reciprocal_positive,positive,1.0,1.0152891618864388,0.015289161886438807,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
45,full_reciprocal_positive,positive,1.0,0.9897752456146371,0.010224754385362855,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
46,full_reciprocal_positive,positive,1.0,0.9280827102722512,0.0719172897277488,1.0,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
47,full_reciprocal_positive,positive,1.0,1.0692068755044868,0.06920687550448679,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
48,full_reciprocal_positive,positive,1.0,1.0131369087355742,0.01313690873557416,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
49,full_reciprocal_positive,positive,1.0,1.0126572299715664,0.012657229971566375,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
50,full_reciprocal_positive,positive,1.0,0.9759495330158225,0.024050466984177454,1.0,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
51,full_reciprocal_positive,positive,1.0,1.0305649933441388,0.030564993344138758,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
52,full_reciprocal_positive,positive,1.0,0.9934763874472814,0.006523612552718605,1.0,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
53,full_reciprocal_positive,positive,1.0,0.9932128462520002,0.0067871537479997635,0.6666666666666666,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
54,full_reciprocal_positive,positive,1.0,0.9670978354093313,0.03290216459066875,0.5,full_reciprocal,False,0.2136443208169237,True,False,False,1.0,1.0
55,full_reciprocal_positive,positive,1.0,0.9907062943965922,0.00929370560340781,0.8333333333333334,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
