anchor_id,anchor_time_sec_used,TTI_anchor,target_minus_override_MR,target_minus_override_ENC,target_minus_override_CII,IAQ_target_vs_override
FOD_BLIND_A1,26.53,-0.21833310303769723,-0.8847116723545174,0.5009869514871184,-0.06508821066275103,-18.90135709202237
FOD_BLIND_A2,78.0,0.05353925542800802,0.009819749984452536,0.282483614518163,0.012170824629622918,0.9999178430489735
FOD_BLIND_A3,94.0,0.11228685791537515,0.4280873485521124,0.030108410633648136,0.013443423731502611,0.9999256197201181
FOD_BLIND_A4,100.0,0.23582153202377681,0.3544314547001135,0.417086622343305,0.04369770647649781,0.9999771160274381
FOD_BLIND_A5,105.0,0.20649525896999904,0.47695830786534993,0.15521616844192687,0.03951235371550268,0.9999746921001138
FOD_BLIND_A6,150.0,0.6407843962045805,1.3388096632709554,0.6678743085147492,0.14808483578975049,0.9874263743627886
FOD_BLIND_A7,165.0,0.1740085688299261,0.6135606026026788,-0.024736254308365957,0.18137502640626138,0.9999944865921929
