run,phase,start,end,time,phase_time,alpha_proxy_z,theta_primary_z,theta_task_z,meaning_gamma_z,tsp_z,task_gamma_z,visual_gamma_z,artifact_z,api_a_z,resp_z,valid,row_id,MR_score,ENC_score,NIP_attention_semantic,NIP_resonance_integration,artifact_penalty,NIP_density,MR_high,ENC_high,MRED_quadrant
Arrival_Run1,CONTROL_1,344010.5639806,344012.5639806,344011.5639806,295.0,0.2353952428064179,0.2474767673846639,-0.4448910684462786,0.1926655951342765,-0.78440781460275,-0.7043159990054931,-2.11243236041969,0.271096772716337,0.0,0.0,True,409,-0.26281559157830714,0.021814493099183485,0.00991633939468986,0.021814493099183485,0.9472243057566517,0.00020490348348073587,False,False,MR_LOW_ENC_LOW
Arrival_Run1,CONTROL_1,344011.5639806,344013.5639806,344012.5639806,296.0,0.1367887876310441,-0.2271049324086513,-0.2237892747314215,-0.3918870070146339,-0.700024927766643,0.1013481168533157,-1.4106878396894866,-0.1094348852850127,0.0,0.0,True,410,-0.4149265352168853,-0.2284486188232376,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,CONTROL_1,344012.5639806,344014.5639806,344013.5639806,297.0,2.417568755796103,-0.4966957748211754,-0.1130226124337582,-0.6614089305975787,-1.069551623978111,0.5455991243405511,0.5044708279706211,-0.4532006717290558,0.0,0.0,True,411,-0.7082120935358243,-0.39499853822803493,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,CONTROL_1,344013.5639806,344015.5639806,344014.5639806,298.0,0.7922541962816382,0.3608966835483882,0.5220062054685043,-0.4152701008992052,-0.6216688076659256,-0.395522122900152,-2.0108010140881345,-0.3664347448172569,0.0,0.0,True,412,-0.3940367852547497,0.24060390191043363,0.0,0.24060390191043363,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,CONTROL_1,344014.5639806,344016.5639806,344015.5639806,299.0,0.0309949180083378,-0.2507740965372507,-0.2739362604918054,-1.0654309749713928,-0.964246063460222,0.7477555397278413,-0.1988836708463636,1.2439240290678368,0.0,0.0,True,413,-0.945426638673511,-0.6013124572531252,0.0,0.0,0.7797477525147313,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,CONTROL_1,344015.5639806,344017.5639806,344016.5639806,300.0,0.270657799472354,1.594999371143641,0.8894608802812491,-0.7740195828944015,-0.6650321880719433,0.3305952760703406,-1.3481883713110367,1.0824491371686502,0.0,0.0,True,414,-0.698382552170822,0.7225490653173622,0.0,0.7225490653173622,0.8053407272629209,0.0,False,True,MR_LOW_ENC_HIGH
Arrival_Run1,CONTROL_1,344016.5639806,344018.5639806,344017.5639806,301.0,-0.5189175677286553,-0.0578115621727568,-0.2556520023348108,-0.263844406816606,-0.7236441475736509,-0.6287729404589382,-1.743501172187362,1.416584653707612,0.0,0.0,True,415,-0.5735675021873633,-0.4058203514259917,0.0,0.0,0.7532810121142848,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,CONTROL_1,344017.5639806,344019.5639806,344018.5639806,302.0,-1.2598329351371274,-1.1925320380397453,-0.9810019228433844,-0.1654134220506695,-0.8520730838805125,-0.6380884643732964,-1.0655026083843095,0.1376414613485711,0.0,0.0,True,416,-0.4059146768426491,-0.9044333110678515,0.0,0.0,0.9728471581099034,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,CONTROL_1,344018.5639806,344020.5639806,344019.5639806,303.0,-1.2450429812421946,-1.5192727154368666,-1.3505818047072162,-0.6741136781066785,-0.8814832078654847,0.5533205104670474,0.8225226295511238,0.3597199052541377,0.0,0.0,True,417,-0.7237398663601138,-1.2787773871985493,0.0,0.0,0.9305830246342489,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,CONTROL_1,344019.5639806,344021.5639806,344020.5639806,304.0,-0.2933454600745857,0.1240738287789283,0.4400760156842475,0.0506897441321423,-1.0369150259797273,-0.9256367641924172,0.1189453048939432,-0.1161412250512166,0.0,0.0,True,418,-0.3866601375914766,0.16385927058508143,0.0,0.16385927058508143,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,CONTROL_1,344020.5639806,344022.5639806,344021.5639806,305.0,-0.4003456955364475,0.1278211402110272,-0.5622310531587101,-0.0503729257779129,-1.1616609187618747,-0.7362286505794216,0.0391703118909878,0.6161247790023081,0.0,0.0,True,419,-0.5507473611745413,-0.17292547818282564,0.0,0.0,0.8840647646932437,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,CONTROL_1,344021.5639806,344023.5639806,344022.5639806,306.0,-0.3942698841982175,1.544076340521566,0.2950979372713976,-0.687113422641311,-0.6209593187056349,0.2313303783633489,-0.4645067105057329,0.7982159283196539,0.0,0.0,True,420,-0.6088178716765911,0.6455513756810135,0.0,0.6455513756810135,0.852447900338929,0.0,False,True,MR_LOW_ENC_HIGH
Arrival_Run1,CONTROL_1,344022.5639806,344024.5639806,344023.5639806,307.0,-0.1230089818524149,-0.7023027362958509,0.4284612858360387,-0.4835557386566694,-0.9489919367833054,0.4132365049547339,-0.2854727102723086,0.7681521466300936,0.0,0.0,True,421,-0.6519094171954035,-0.5267380379200295,0.0,0.0,0.8575889021614314,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,CONTROL_1,344023.5639806,344025.5639806,344024.5639806,308.0,1.5280047432184043,0.0353600803760119,-0.3000334937114888,-0.1646754177408588,-0.7086936350028722,-0.2690717235225713,-0.8862688908058778,-0.5267366647421267,0.0,0.0,True,422,-0.3318802400426178,-0.06525996719662004,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344033.1887116,344035.1887116,344034.1887116,1.0,-0.892417280740908,0.5320202442920411,1.0001073475246152,0.2970698473407796,-0.8588384260823831,-0.6882166334769904,-0.3690445496361512,-0.5138892217045891,0.0,0.0,True,423,-0.21347205992180934,0.5371930809666626,0.0,0.5371930809666626,1.0,0.0,False,True,MR_LOW_ENC_HIGH
Arrival_Run1,WASHOUT_1,344034.1887116,344036.1887116,344035.1887116,2.0,-0.0690859636055308,-0.2404622167787292,1.035290002283684,0.3825227678759869,-0.9203636729405918,-0.8265237599359774,-1.2087044452283435,-0.625848546673458,0.0,0.0,True,424,-0.2043795439245499,0.13218219640983375,0.0,0.13218219640983375,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344035.1887116,344037.1887116,344036.1887116,3.0,-0.8010852568587882,-0.8829886263454523,-0.3524975944678749,0.8006667066329656,-0.8019471573574632,-1.217591655849852,-1.2831506977906315,-0.0574883764369074,0.0,0.0,True,425,-0.00048657127530910005,-0.4360432573886289,0.19189640184257079,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344036.1887116,344038.1887116,344037.1887116,4.0,-0.5022837572887494,-1.2822175729098857,-0.6055747123672206,0.2081933086071755,-0.5429412453176995,-0.7095054354396145,-1.051461638212556,0.0341436842089239,0.0,0.0,True,426,-0.13198433173924845,-0.8019343481245897,0.001961121580808976,0.0,0.9931945259995826,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344037.1887116,344039.1887116,344038.1887116,5.0,-0.6700385899200365,0.2331748065268417,-0.0449436758994918,0.5275671808231686,-0.6539983449874567,-0.9862396831271324,-1.488668616519052,-0.0653634382789707,0.0,0.0,True,427,-0.04804384238242948,0.19839248553333988,0.16640626860392813,0.19839248553333988,1.0,0.03301375323666188,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344038.1887116,344040.1887116,344039.1887116,6.0,-0.7826775000852889,-0.9391231696837729,-1.469880757987344,0.8125191939835988,-0.775513873395296,-1.091252255565831,-1.088678663275523,-0.0716915370824419,0.0,0.0,True,428,0.014062021823555093,-0.6886160158260042,0.17995419375606475,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344039.1887116,344041.1887116,344040.1887116,7.0,-0.2891630536637158,0.1419137404850851,-0.149980939590361,0.1777785794374337,-0.7904559777872029,-0.1356136481534592,-0.8093073682406673,-0.6826526894586805,0.0,0.0,True,429,-0.23281741137291231,0.07472315626433966,0.0,0.07472315626433966,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344040.1887116,344042.1887116,344041.1887116,8.0,-0.708381815682259,-0.3559591677231204,-0.1907852969857226,-0.3624664242634546,-0.8175661504448312,0.0625889818524245,-0.2887114393725624,-0.8364395150479416,0.0,0.0,True,430,-0.4484123783891486,-0.288304565284379,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344041.1887116,344043.1887116,344042.1887116,9.0,-1.1768221745214034,-1.1435192800963367,-0.7805347940283869,-0.1612534429623537,-1.1205144621986816,-0.5765403986254046,0.3756829083123127,-0.4687553000841294,0.0,0.0,True,431,-0.5246400947924247,-0.8092305793030157,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344042.1887116,344044.1887116,344043.1887116,10.0,-0.6867134101085349,-0.2413802922353821,0.3136168484559725,-0.465281515198003,-0.8829811019201721,0.0733309848901744,-0.2056997098933859,-0.6503619609773008,0.0,0.0,True,432,-0.5123397945049065,-0.1398280183179661,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344043.1887116,344045.1887116,344044.1887116,11.0,-1.0991244016633168,-0.4748818220474808,0.351560585857089,0.840988801126039,-1.0803815044341174,-1.3349182243327833,-1.2586475379380786,0.2587380680014314,0.0,0.0,True,433,-0.1271925567772702,-0.1164721783860771,0.04225970400186176,0.0,0.94956849477588,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344044.1887116,344046.1887116,344045.1887116,12.0,-0.4689767673451542,-0.6232748603934432,0.1586301992265757,0.8621105092567123,-1.1951642138205223,-1.3931152163796123,-0.081715591078249,-0.1613771442346603,0.0,0.0,True,434,-0.12656040773424782,-0.1817585569825718,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344045.1887116,344047.1887116,344046.1887116,13.0,-1.0537282143202484,-0.7611985348142695,0.3480321613061865,0.5591111613836107,-0.6383713699923215,-1.4325691312544813,-1.598943615166033,0.0587463463803779,0.0,0.0,True,435,-0.038343367764563006,-0.2769353569551449,0.1953624964439284,0.0,0.9883194838583883,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344046.1887116,344048.1887116,344047.1887116,14.0,-0.9451338384464536,-1.044123854116961,-0.2405538224835837,-0.1699977405551451,-1.0276515982038228,-0.3837434656117304,-0.5860837150893887,-0.5351982125713485,0.0,0.0,True,436,-0.4551067487284078,-0.6478785453443171,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344047.1887116,344049.1887116,344048.1887116,15.0,-0.5218969383819368,0.1067429546746887,0.6050118246786865,-0.1001904510984498,-0.754183707436535,-0.4304592892228879,-1.6903003774855003,-0.8858573343137329,0.0,0.0,True,437,-0.32466218024329424,0.1646824223420486,0.0,0.1646824223420486,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344048.1887116,344050.1887116,344049.1887116,16.0,-1.2842511140695674,-1.1947466727713134,-0.6833986411251902,-0.2543904050363181,-0.9106835384582478,-0.0040827703114395,-1.1026029841206804,-0.9000689947561827,0.0,0.0,True,438,-0.44272809852793504,-0.8319489590047082,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344049.1887116,344051.1887116,344050.1887116,17.0,-0.5503259291994499,-0.3203484715450622,0.2616418949110169,-0.6376708530086005,-0.6063936477315658,0.2670376168560242,-1.1975229044267663,-0.912997185864416,0.0,0.0,True,439,-0.4727445102812632,-0.2195139083188709,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344050.1887116,344052.1887116,344051.1887116,18.0,-0.4511569064634579,-1.081152797310014,-0.767357952879887,-0.3506046927083669,-1.0204878666878665,0.1702002589538087,-0.6366169313361973,-0.8899542364269272,0.0,0.0,True,440,-0.5210151725705687,-0.8006963330027401,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344051.1887116,344053.1887116,344052.1887116,19.0,-0.6463585038691079,-0.9370319163509868,-1.0499455855646036,0.7941328238432661,-0.8458781180372056,-0.9150129280531394,-2.008240524125723,-0.7381988623004326,0.0,0.0,True,441,-0.01966321179369701,-0.6062367475294737,0.2779506962315857,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344052.1887116,344054.1887116,344053.1887116,20.0,-0.6508034201012939,-1.2584238958153555,-1.0351964663693722,0.0137877193178223,-1.070253810113645,-0.426856694356619,-0.7131625881557727,-0.6926824498187827,0.0,0.0,True,442,-0.4014571145024126,-0.8971042780746468,0.0,0.0,1.0,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344053.1887116,344055.1887116,344054.1887116,21.0,-0.0894428060203109,1.8824756618497804,1.617287041607803,0.6676245178260304,-0.8907474354358743,-0.9698566298526689,-1.443089106148976,-0.8649563336989099,0.0,0.0,True,443,-0.08478670869174065,1.4589627000128447,0.11605805299791666,1.4589627000128447,1.0,0.1693243703600743,False,True,MR_LOW_ENC_HIGH
Arrival_Run1,WASHOUT_1,344054.1887116,344056.1887116,344055.1887116,22.0,-0.5197742560660129,-0.8666105323480211,-0.881211077158874,0.7393170015067082,-0.9068749272503472,-1.2073781298805766,-1.592454505268993,0.180437938817312,0.0,0.0,True,444,-0.08893332321700653,-0.5780680457606426,0.13640141838311454,0.0,0.9645558064973382,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344055.1887116,344057.1887116,344056.1887116,23.0,-0.9228950585090088,-1.396860808724718,-1.109867279727306,0.799303912742603,-0.8465861474270141,-0.9516900630951723,-1.4190257833494209,0.5607741014896089,0.0,0.0,True,445,-0.09647562338862145,-0.9825061341305875,0.10746074667098682,0.0,0.8939058520163213,0.0,False,False,MR_LOW_ENC_LOW
Arrival_Run1,WASHOUT_1,344056.1887116,344058.1887116,344057.1887116,24.0,-0.5310499347969742,-0.7775424567373803,0.3303107166573544,0.9816290216705814,-0.8627266054065192,-1.413688857223279,-1.466355248702604,0.2143818777987255,0.0,0.0,True,446,0.015169455288522017,-0.25721823018324624,0.2413020929544097,0.0,0.9580298186466241,0.0,False,False,MR_LOW_ENC_LOW
