trial_id,generator,generator_type,K_true_scaled,K_hat_scaled,K_abs_error_scaled,full_fold_win_rate,dominant_model,full_predictive_win,K_threshold,K_significant_raw,K_interpreted_given_full_win,final_full_plus_K_lock,K_within_15_positive,K_within_10_positive
179,sensory_drive_only_null,null,0.0,0.026999751463783805,0.026999751463783805,0.0,colored_noise_alt,False,0.21364432081692378,False,False,False,,
180,sensory_drive_only_null,null,0.0,0.03728986429095574,0.03728986429095574,0.0,standard_ping,False,0.21364432081692378,False,False,False,,
181,sensory_drive_only_null,null,0.0,0.08653710736019317,0.08653710736019317,0.0,replay_only_basis,False,0.21364432081692378,False,False,False,,
182,sensory_drive_only_null,null,0.0,0.027101721268028504,0.027101721268028504,0.0,standard_ping,False,0.21364432081692378,False,False,False,,
183,sensory_drive_only_null,null,0.0,0.11254606541094202,0.11254606541094202,0.0,colored_noise_alt,False,0.21364432081692378,False,False,False,,
184,sensory_drive_only_null,null,0.0,0.014211127259938769,0.014211127259938769,0.0,zeta_only,False,0.21364432081692378,False,False,False,,
185,sensory_drive_only_null,null,0.0,0.08057001962498293,0.08057001962498293,0.0,colored_noise_alt,False,0.21364432081692378,False,False,False,,
186,sensory_drive_only_null,null,0.0,0.11370482693265974,0.11370482693265974,0.0,zeta_only,False,0.21364432081692378,False,False,False,,
187,sensory_drive_only_null,null,0.0,0.12696507827155457,0.12696507827155457,0.0,colored_noise_alt,False,0.21364432081692378,False,False,False,,
188,sensory_drive_only_null,null,0.0,0.09667037147633822,0.09667037147633822,0.0,eta_only,False,0.21364432081692378,False,False,False,,
189,sensory_drive_only_null,null,0.0,0.007384624969939593,0.007384624969939593,0.0,zeta_only,False,0.21364432081692378,False,False,False,,
190,sensory_drive_only_null,null,0.0,0.08958231939336037,0.08958231939336037,0.0,sensory_drive_only,False,0.21364432081692378,False,False,False,,
191,sensory_drive_only_null,null,0.0,0.05194599886522104,0.05194599886522104,0.0,eta_only,False,0.21364432081692378,False,False,False,,
192,sensory_drive_only_null,null,0.0,0.017616615426067184,0.017616615426067184,0.0,eta_only,False,0.21364432081692378,False,False,False,,
193,sensory_drive_only_null,null,0.0,0.06029766130620831,0.06029766130620831,0.0,sensory_drive_only,False,0.21364432081692378,False,False,False,,
194,sensory_drive_only_null,null,0.0,0.04983968859569826,0.04983968859569826,0.0,replay_only_basis,False,0.21364432081692378,False,False,False,,
195,sensory_drive_only_null,null,0.0,0.09561810974916568,0.09561810974916568,0.0,standard_ping,False,0.21364432081692378,False,False,False,,
196,sensory_drive_only_null,null,0.0,0.05822489394017202,0.05822489394017202,0.0,colored_noise_alt,False,0.21364432081692378,False,False,False,,
197,sensory_drive_only_null,null,0.0,0.039356885080785775,0.039356885080785775,0.0,colored_noise_alt,False,0.21364432081692378,False,False,False,,
198,sensory_drive_only_null,null,0.0,0.059546405718436474,0.059546405718436474,0.0,eta_only,False,0.21364432081692378,False,False,False,,
199,sensory_drive_only_null,null,0.0,0.06225425099255844,0.06225425099255844,0.0,standard_ping,False,0.21364432081692378,False,False,False,,
200,sensory_drive_only_null,null,0.0,0.05923301792847939,0.05923301792847939,0.0,colored_noise_alt,False,0.21364432081692378,False,False,False,,
201,sensory_drive_only_null,null,0.0,0.07051321552072622,0.07051321552072622,0.0,generic_hidden_oscillator,False,0.21364432081692378,False,False,False,,
202,sensory_drive_only_null,null,0.0,0.08309310276521528,0.08309310276521528,0.0,generic_hidden_oscillator,False,0.21364432081692378,False,False,False,,
203,sensory_drive_only_null,null,0.0,0.07937579848499485,0.07937579848499485,0.0,generic_hidden_oscillator,False,0.21364432081692378,False,False,False,,
204,sensory_drive_only_null,null,0.0,0.03595926479903776,0.03595926479903776,0.0,sensory_drive_only,False,0.21364432081692378,False,False,False,,
205,sensory_drive_only_null,null,0.0,0.1512893416342052,0.1512893416342052,0.0,colored_noise_alt,False,0.21364432081692378,False,False,False,,
206,sensory_drive_only_null,null,0.0,0.1067711846327459,0.1067711846327459,0.0,replay_only_basis,False,0.21364432081692378,False,False,False,,
207,sensory_drive_only_null,null,0.0,0.11995037525748498,0.11995037525748498,0.0,eta_only,False,0.21364432081692378,False,False,False,,
208,sensory_drive_only_null,null,0.0,0.0624365978565445,0.0624365978565445,0.0,sensory_drive_only,False,0.21364432081692378,False,False,False,,
209,sensory_drive_only_null,null,0.0,0.09073446413277986,0.09073446413277986,0.0,eta_only,False,0.21364432081692378,False,False,False,,
210,sensory_drive_only_null,null,0.0,0.08511318925931094,0.08511318925931094,0.0,zeta_only,False,0.21364432081692378,False,False,False,,
211,generic_hidden_null,null,0.0,0.155149855306143,0.155149855306143,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
212,generic_hidden_null,null,0.0,0.10523618840816126,0.10523618840816126,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
213,generic_hidden_null,null,0.0,0.10429562659540324,0.10429562659540324,0.0,eta_only,False,0.2740137722534731,False,False,False,,
214,generic_hidden_null,null,0.0,0.18087743486210575,0.18087743486210575,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
215,generic_hidden_null,null,0.0,0.08691812121504093,0.08691812121504093,0.0,zeta_only,False,0.2740137722534731,False,False,False,,
216,generic_hidden_null,null,0.0,0.07840561553370338,0.07840561553370338,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
217,generic_hidden_null,null,0.0,0.10500481518866109,0.10500481518866109,0.16666666666666666,null_no_coupling,False,0.2740137722534731,False,False,False,,
218,generic_hidden_null,null,0.0,0.057635494984388747,0.057635494984388747,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
219,generic_hidden_null,null,0.0,0.03693535241459352,0.03693535241459352,0.0,colored_noise_alt,False,0.2740137722534731,False,False,False,,
220,generic_hidden_null,null,0.0,0.2080296321574592,0.2080296321574592,0.0,standard_ping,False,0.2740137722534731,False,False,False,,
221,generic_hidden_null,null,0.0,0.00989827139563551,0.00989827139563551,0.0,sensory_drive_only,False,0.2740137722534731,False,False,False,,
222,generic_hidden_null,null,0.0,0.16207422942482186,0.16207422942482186,0.0,eta_only,False,0.2740137722534731,False,False,False,,
223,generic_hidden_null,null,0.0,0.06847594888514061,0.06847594888514061,0.0,standard_ping,False,0.2740137722534731,False,False,False,,
224,generic_hidden_null,null,0.0,0.0544227274784638,0.0544227274784638,0.0,eta_only,False,0.2740137722534731,False,False,False,,
225,generic_hidden_null,null,0.0,0.14583687999424627,0.14583687999424627,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
226,generic_hidden_null,null,0.0,0.34809614228145525,0.34809614228145525,0.0,zeta_only,False,0.2740137722534731,True,False,False,,
227,generic_hidden_null,null,0.0,0.25716290434235156,0.25716290434235156,0.0,eta_only,False,0.2740137722534731,False,False,False,,
228,generic_hidden_null,null,0.0,0.13691206733474565,0.13691206733474565,0.0,zeta_only,False,0.2740137722534731,False,False,False,,
229,generic_hidden_null,null,0.0,0.13184890956743517,0.13184890956743517,0.0,standard_ping,False,0.2740137722534731,False,False,False,,
230,generic_hidden_null,null,0.0,0.1517529513905982,0.1517529513905982,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
231,generic_hidden_null,null,0.0,0.15400081422829148,0.15400081422829148,0.0,sensory_drive_only,False,0.2740137722534731,False,False,False,,
232,generic_hidden_null,null,0.0,0.10109958993235622,0.10109958993235622,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
233,generic_hidden_null,null,0.0,0.19825178962384188,0.19825178962384188,0.0,zeta_only,False,0.2740137722534731,False,False,False,,
234,generic_hidden_null,null,0.0,0.15734644111550206,0.15734644111550206,0.0,sensory_drive_only,False,0.2740137722534731,False,False,False,,
235,generic_hidden_null,null,0.0,0.015252547278357273,0.015252547278357273,0.16666666666666666,colored_noise_alt,False,0.2740137722534731,False,False,False,,
236,generic_hidden_null,null,0.0,0.17725815960040323,0.17725815960040323,0.0,sensory_drive_only,False,0.2740137722534731,False,False,False,,
237,generic_hidden_null,null,0.0,0.06952521097170934,0.06952521097170934,0.0,sensory_drive_only,False,0.2740137722534731,False,False,False,,
238,generic_hidden_null,null,0.0,0.1044948718414529,0.1044948718414529,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
239,generic_hidden_null,null,0.0,0.18315740303112304,0.18315740303112304,0.0,zeta_only,False,0.2740137722534731,False,False,False,,
240,generic_hidden_null,null,0.0,0.13260692044733294,0.13260692044733294,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
241,generic_hidden_null,null,0.0,0.3351875251161177,0.3351875251161177,0.16666666666666666,standard_ping,False,0.2740137722534731,True,False,False,,
242,generic_hidden_null,null,0.0,0.1945751643651179,0.1945751643651179,0.0,eta_only,False,0.2740137722534731,False,False,False,,
243,generic_hidden_null,null,0.0,0.19059488176888817,0.19059488176888817,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
244,generic_hidden_null,null,0.0,0.12104196745966127,0.12104196745966127,0.0,eta_only,False,0.2740137722534731,False,False,False,,
245,generic_hidden_null,null,0.0,0.12680035262669948,0.12680035262669948,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
246,generic_hidden_null,null,0.0,0.11552711937050664,0.11552711937050664,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
247,generic_hidden_null,null,0.0,0.19858741558679333,0.19858741558679333,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
248,generic_hidden_null,null,0.0,0.22128251804303956,0.22128251804303956,0.0,zeta_only,False,0.2740137722534731,False,False,False,,
249,generic_hidden_null,null,0.0,0.15054292548569934,0.15054292548569934,0.0,zeta_only,False,0.2740137722534731,False,False,False,,
250,generic_hidden_null,null,0.0,0.16107008527256866,0.16107008527256866,0.0,standard_ping,False,0.2740137722534731,False,False,False,,
251,generic_hidden_null,null,0.0,0.12982826564705047,0.12982826564705047,0.0,eta_only,False,0.2740137722534731,False,False,False,,
252,generic_hidden_null,null,0.0,0.14170471088759978,0.14170471088759978,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
253,generic_hidden_null,null,0.0,0.13750378338311098,0.13750378338311098,0.0,colored_noise_alt,False,0.2740137722534731,False,False,False,,
254,generic_hidden_null,null,0.0,0.15443282174583955,0.15443282174583955,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
255,generic_hidden_null,null,0.0,0.010037550052258759,0.010037550052258759,0.0,standard_ping,False,0.2740137722534731,False,False,False,,
256,generic_hidden_null,null,0.0,0.08996033376865012,0.08996033376865012,0.0,zeta_only,False,0.2740137722534731,False,False,False,,
257,generic_hidden_null,null,0.0,0.20395820573171947,0.20395820573171947,0.0,null_no_coupling,False,0.2740137722534731,False,False,False,,
258,generic_hidden_null,null,0.0,0.3146793652552758,0.3146793652552758,0.0,zeta_only,False,0.2740137722534731,True,False,False,,
259,generic_hidden_null,null,0.0,0.26640374593019556,0.26640374593019556,0.0,eta_only,False,0.2740137722534731,False,False,False,,
