time_lsl,condition,time_sec,theta_front,theta_midline,theta_parietal,theta_global,alpha_posterior,gamma_pt_30_45,gamma_front_35_40,gamma_visual_30_45,gamma_global_30_45,hf_jaw_45_55,p2p_global,theta_front_z,theta_midline_z,theta_parietal_z,theta_global_z,alpha_posterior_z,gamma_pt_30_45_z,gamma_front_35_40_z,gamma_visual_30_45_z,gamma_global_30_45_z,hf_jaw_45_55_z,p2p_global_z,artifact_score,meaninggamma_score,tsp_z,taskgamma_score,theta_integration_z,alpha_drop_proxy_z,nas_score,artifact_z,visual_drive_z,theta_future_10_30_z,A_sem_raw,A_sem,R_int_raw,R_int,artifact_penalty,visual_penalty,NIP_density,NIP_density_z,NIP_density_clip,condition_norm,condition_stim,luminance_z,visual_change_z,optical_flow_z,histogram_delta_z,cut_event,flash_event,audio_rms_z,audio_derivative_z,cue_on,cue_impulse,cue_value,cue_phase_sin,cue_phase_cos,als_start_pulse_regressor,condition_norm_stim,stimulus_condition
1498.2144613,CONTROL_1,112.71651480000014,2.3822259437849502,2.305789746805431,1.716631306390914,2.0592109706637385,2.7353669812093684,0.7238564485460369,0.6332356299485534,0.6526470323245662,0.6521767734240941,0.8950407902387661,3898.5482910156247,-0.4090826834623264,-0.7445194720815962,-1.2764677781925744,-0.6841801967727308,0.1430592388082423,-0.929688991379986,-0.6617692334021815,-0.5682899683645225,-1.2271217453593992,-0.4364899402157634,1.0072720785748848,0.5036360392874424,-0.8566965122742637,-0.7714530170195854,-0.5552559953790457,-1.0104936251370853,-0.1430592388082423,-0.3828021659111621,0.357068605679993,-0.5682899683645225,0.4617188586538936,-0.0535602908519989,0.0,0.2696429102057265,0.2696429102057265,0.9478487926697832,1.0,0.0,0.0,0.0,control,control,0.7988696042470254,0.067191603194753,0.0160741691643793,0.0986069670228508,0.0,0.0,-0.5923396885733433,0.1903852842275302,1.0,0.0,9.0,-0.4999999999999792,-0.8660254037844506,0.0,control,control
1499.2144613,CONTROL_1,113.71651480000014,2.2127062870116987,2.2115082570741342,1.6387165443923828,1.864603316653752,3.7043040605816593,0.7565879721931162,0.6501081585980604,0.6189460669044129,0.647425464100859,0.739501931710453,3930.216064453125,-0.6351464634961475,-0.8758150662722182,-1.3905195426873598,-0.9981447166752464,1.1061884065767436,-0.7988550276934518,-0.5206336309327736,-0.8376296543892067,-1.2737191175620115,-1.234466030651274,1.0292130073261243,0.5146065036630622,-0.634336274572995,-0.5086918264146141,-0.4495714999251762,-1.133167304479789,-1.1061884065767436,-0.5468575825285817,0.3795385728166631,-0.8376296543892067,0.4223720258361401,-0.0569307859224994,0.0,0.2387296321627986,0.2387296321627986,0.94465945083628,1.0,0.0,0.0,0.0,control,control,0.8486248070677216,0.1880678289033903,0.3162479588643305,0.0012143409628576,0.0,0.0,-0.6701443382617994,-0.314319363025246,0.0,0.0,0.0,-0.5000000000000107,0.8660254037844325,0.0,control,control
1500.2144613,CONTROL_1,114.71651480000014,2.1698810449850527,2.899352551433111,2.6186201139567,2.122316046241531,7.169415229381412,0.7808803975430272,0.7288367296476738,0.6728064021953224,0.6743831767811099,0.7102887702991397,3913.986572265625,-0.6922562776480036,0.0820710001855552,0.0438650113674373,-0.5823714839654899,4.550529331576217,-0.7017537032834685,0.1379164025245696,-0.4071753449775632,-1.009337557441351,-1.384341145801472,1.0179684488017455,0.5089842244008728,-0.6864883886415396,-0.6254120868949051,0.1861087722452185,0.0629680057764962,-4.550529331576217,-1.7914349831884382,0.3680228861575521,-0.4071753449775632,0.3575262655936911,-0.0552034329236328,0.0,0.2076585541472502,0.2076585541472502,0.946292621296455,1.0,0.0,0.0,0.0,control,control,0.8416859596101502,0.090943255436617,0.200167959705828,0.4254288414720597,0.0,0.0,-0.8161196188973991,-9.359175763659406,0.0,0.0,0.0,1.0,2.8908473246880007e-14,0.0,control,control
1501.2144613,CONTROL_1,115.71651480000014,3.3726711663764872,4.263400351688496,3.894023630397228,3.310390474396944,9.99358990158286,0.7554903734228423,0.8124068976514404,0.6787094563139792,0.700874402566398,0.8134335602036845,3887.180908203125,0.9117304611452892,1.981632270901149,1.9108029030039184,1.3343733601254222,7.3577756013055104,-0.8032423333135865,0.8369655050445949,-0.3599978613926285,-0.7495309601348196,-0.8551674269276242,0.9993962190083964,0.4996981095041982,-0.8021676092022161,-0.7481679299933217,0.912851560996942,1.9462175869525336,-7.3577756013055104,-2.8414267131515025,0.3490028438501969,-0.3599978613926285,0.3154757898542623,-0.0523504265775295,0.0,0.5577261437109607,0.5577261437109607,0.94899625505854,1.0,0.0,0.0,0.0,control,control,0.8462112036874949,0.1489131347928753,0.1554324282225089,0.4552841849219656,0.0,0.0,-0.0648737286934827,3.70656763286759,1.0,0.0,7.0,-0.4999999999999851,-0.8660254037844473,0.0,control,control
1502.2144613,CONTROL_1,116.71651480000014,3.7082049705039375,4.496396048118677,4.610269631663304,3.913147517913846,10.786137500650469,0.8051576127416675,0.7582594128305215,0.6956977015259842,0.7326504790943873,0.8601270309394954,3857.479150390625,1.3591832317206718,2.306100079946636,2.959245048771751,2.3068136618616144,8.145572586019332,-0.604713176665866,0.3840317420530685,-0.2242270140454619,-0.4378944060017292,-0.6156113855680645,0.9788174387150232,0.4894087193575116,-0.6485859015893323,-0.614951849482513,0.4128578563801572,2.632672564359193,-8.145572586019332,-2.9175868273167485,0.3279278692150086,-0.2242270140454619,0.2507028476096593,-0.0491891803822512,0.0,0.6528373258163489,0.6528373258163489,0.9520010127462502,1.0,0.0,0.0,0.0,control,control,0.8219165951741867,0.0293841291695736,-0.0730911570659143,1.567664371699104,0.0,0.0,1.8108239077809816,4.516241971342368,0.0,0.0,0.0,-0.5000000000000293,0.8660254037844217,0.0,control,control
1503.2144613,CONTROL_1,117.71651480000014,2.752447306463484,3.7918408264965255,4.286800583262541,3.168896573441253,11.515804411083169,0.851959973712354,0.8363401775627487,0.7126893983331909,0.7593245122184986,0.747824061588857,3858.7928222656246,0.0846278530586949,1.32494251946869,2.485750491601038,1.1060983474663213,8.87086579561405,-0.4176354695078844,1.037162994675184,-0.0884285813886072,-0.1762949678109263,-1.191770200636188,0.979727612620011,0.4898638063100055,-0.5091514175993732,-0.4958871303910821,1.0191059104746538,1.905346505534864,-8.87086579561405,-3.2054704608999,0.3288599891797376,-0.0884285813886072,-0.0055565209202853,-0.0493289983769606,0.0,0.3317403027300121,0.3317403027300121,0.951867915178621,1.0,0.0,0.0,0.0,control,control,0.7893854950625543,0.1340130427835811,0.1095970261094499,0.1250503400849474,0.0,0.0,0.3067711876291983,0.6182184949426038,0.0,0.0,0.0,1.0,2.2047975249108475e-14,0.0,control,control
1504.2144613,CONTROL_1,118.71651480000014,2.586592393537303,3.3786183965799697,3.5091484328510028,2.630397697452893,7.830864010443294,0.7763267222694378,0.8319528157182431,0.682344515423392,0.6983561593398854,0.7965311156822087,3926.6082519531246,-0.1365487896207085,0.7494925067099604,1.3474219176233366,0.2373270654331203,5.208013318501693,-0.7199555869418306,1.0004635188563245,-0.330946299604878,-0.7742280507554358,-0.9418836772953428,1.0267133444696066,0.5133566722348033,-0.7324635501388241,-0.6828216051980924,1.0521132475330814,1.0484572121666484,-5.208013318501693,-2.196224638377826,0.3769786382361574,-0.330946299604878,-0.1297507880365004,-0.0565467957354236,0.0,0.1531446466979061,0.1531446466979061,0.945022260448737,1.0,0.0,0.0,0.0,control,control,0.7371900352230116,1.0234868472796368,0.9395637431290176,-0.6566417378567572,0.0,0.0,-0.7803223216540585,-0.436711340746684,1.0,0.0,10.0,-0.4999999999999664,-0.866025403784458,0.0,control,control
1505.2144613,CONTROL_1,119.71651480000014,2.916437353507045,4.446804718836534,5.842833355583413,3.722893555693013,9.168314891323575,0.7761723526880873,0.692377762044929,0.7300604632758317,0.6845886798707089,0.9081395103621528,3984.121484375,0.3033175945804066,2.237039620005256,4.76347397740535,1.99987304222314,6.537447376973244,-0.7205726307561817,-0.1670561635274302,0.0504017790843122,-0.9092494356986984,-0.369288306021782,1.0665612275963543,0.5332806137981771,-0.8715334068852353,-0.8790936737478822,-0.120233159287929,3.500256798705303,-6.537447376973244,-2.4865406520607336,0.4177873311805392,0.0504017790843122,-0.0917288899365409,-0.0687163131671983,0.0,0.6373832600639798,0.6373832600639798,0.9392551610529606,0.9974830838041824,0.0,0.0,0.0,control,control,0.8274393181105283,0.3952340853247333,0.4655177578620896,-0.4474662051393008,0.0,0.0,-0.6642338706644906,-1.525609409046038,0.0,0.0,0.0,-0.5000000000000233,0.8660254037844252,0.0,control,control
1506.2144613,CONTROL_1,120.71651480000014,2.641169400718192,4.561068341748089,6.12539240227632,3.858201019215283,12.83268259286242,0.8526404873456642,0.7002802698202651,0.7357360579797673,0.7468566779781128,0.8565994409208236,3941.4822265624994,-0.0637673506944386,2.396162161527484,5.177084402730116,2.218167348478004,10.179850469924595,-0.4149153304471826,-0.1009531377711902,0.0957613964277135,-0.2985703814150563,-0.6337093227549097,1.037018736409969,0.5185093682049845,-0.5780591612481285,-0.5924233707122856,-0.1268516472106407,3.7866232821288,-10.179850469924595,-3.434483457809122,0.3875325131817367,0.0957613964277135,-0.1186939298317716,-0.0696212445485861,0.0,0.6991947794484996,0.6991947794484996,0.9435273969924464,0.9952233747118944,0.0,0.0,0.0,control,control,0.7904367664599449,0.122797534565341,0.2229170396198773,1.2115776339614477,0.0,0.0,-0.7245945685552,0.1400385569860508,0.0,0.0,0.0,1.0,1.5187477251336943e-14,0.0,control,control
1507.2144613,CONTROL_1,121.71651480000014,1.893044031376016,3.213907893613852,3.619937097114812,2.577045541025503,11.130698053265824,0.7897099047640637,0.633025398387801,0.6419270476301171,0.6990752585612238,0.8028860842495621,3932.336474609375,-1.06143365177072,0.5201180725765341,1.5095945575852725,0.1512529371378898,8.488067806143711,-0.6664605272131221,-0.663527781785843,-0.6539645855689815,-0.7671756507141565,-0.9092801657343133,1.0306821276055624,0.5153410638027812,-0.5664081882146739,-0.4683135003793266,-0.6257479159332578,1.0148563150809031,-8.488067806143711,-2.7176229350086203,0.3810431164379956,-0.6539645855689815,-0.0691802482308207,-0.0571564674656993,0.0,0.1458147955504812,0.1458147955504812,0.94444628268858,1.0,0.0,0.0,0.0,control,control,0.7554527270441396,0.5495530975805667,0.5194409312997805,0.6505210833196075,0.0,0.0,-0.5399084786362999,-0.8395514401373638,1.0,0.0,2.0,-0.4999999999999724,-0.8660254037844546,0.0,control,control
1508.2144613,CONTROL_1,122.71651480000014,2.2773627725691754,3.289733166805136,3.345724946887497,2.4872047003021027,10.15696675455808,0.7271873674046878,0.6269562918366032,0.6367245041214629,0.6614635461052064,0.8341295599529308,4131.007763671875,-0.5489234861314854,0.6257116978649045,1.1082023338636129,0.0063108660315124,7.520173156098851,-0.916374691633527,-0.7142947431197254,-0.6955435557166063,-1.136043860561068,-0.7489887322668837,1.168330977684658,0.584165488842329,-0.818975819343297,-0.7146442859858061,-0.6312424424219258,0.8669570158642586,-7.520173156098851,-2.560487226874351,0.5220109475059019,-0.6955435557166063,0.0255462750478441,-0.0783016421258852,0.0,0.1129721535804573,0.1129721535804573,0.9246854603836364,1.0,0.0,0.0,0.0,control,control,-1.329375293809013,0.6040056390812829,0.5779597338706733,8.501332810291204,1.0,1.0,-0.7428927271028298,0.1169469158730681,0.0,0.0,0.0,-0.500000000000042,0.8660254037844144,0.0,control,control
1509.2144613,CONTROL_1,123.71651480000014,2.518381206698136,3.2140292155516303,3.2553851042613253,2.582015379968724,7.027995622061479,0.7446914874446227,0.769061959419495,0.6172544574814308,0.702077737245751,0.7996614274111759,4413.334326171875,-0.2275121565303119,0.5202870244668193,0.9759627146770672,0.1592708802436691,4.40995740837927,-0.8464074811130989,0.4743930597138435,-0.8511490757227548,-0.7377295323338734,-0.9258239354471608,1.363940151301502,0.6819700756507511,-0.7189978235228226,-0.5913254621644093,0.5155024110794305,0.7481248695719431,-4.40995740837927,-1.8049476337093493,0.7223366380286137,-0.8511490757227548,0.0992346890626861,-0.108350495704292,0.0,0.1107387605539769,0.1107387605539769,0.8973130369429267,1.0,0.0,0.0,0.0,control,control,-1.3619436325042136,-1.1059555848790852,-1.2088861986121189,-0.4293531415001281,0.0,0.0,2.6774286679542416,-4.976924319267445,0.0,0.0,0.0,1.0,3.674868868396943e-14,0.0,control,control
1510.2144613,CONTROL_1,124.71651480000014,2.1169653179757426,2.6727692031155272,2.6089341080934565,2.2823404742280844,3.1477920884801294,0.8315670340910153,0.697778805155475,0.590528074376266,0.6888094406701435,0.7290907874049317,4365.466015625,-0.7628223081524373,-0.2334670278605,0.0296866190926776,-0.3242007919592308,0.5530122262507852,-0.4991498270626384,-0.1218774301434195,-1.0647475748866928,-0.8678552959849039,-1.2878793339793777,1.330774725471233,0.6653873627356165,-0.2928350165362001,-0.1331228803031961,-0.163436814061664,-0.1018902043839111,-0.5530122262507852,-0.2663084943312058,0.6883715293985737,-1.0647475748866928,0.1295379325929494,-0.103255729409786,0.0,-0.0125791765947214,0.0,0.90189630257896,1.0,0.0,0.0,0.0,control,control,-1.0270098658996991,-0.7077859233733039,-0.7494967760133472,0.1747619322390206,0.0,0.0,-0.9235155907546012,-0.0454490724744077,1.0,0.0,2.0,-0.4999999999999783,-0.8660254037844511,0.0,control,control
1511.2144613,CONTROL_1,125.71651480000014,2.2868152008571148,3.032367531473514,2.7366709065791643,2.3315949506179203,3.892360172276236,0.873803172442545,0.5403359400690104,0.6379192225405669,0.6766379981429547,0.7357899397292267,4030.111279296875,-0.5363181534524061,0.2673065208633867,0.2166679674857386,-0.2447375349180095,1.293117289995587,-0.3303241576277064,-1.4388580724692064,-0.6859953104400199,-0.9872239161058,-1.2535100231103529,1.0984251291004017,0.5492125645502008,-0.2275289401112497,-0.1246296435452467,-1.49358017419983,0.2419872441745627,-1.293117289995587,-0.2185017799388723,0.4504195332062436,-0.6859953104400199,0.15314920144425,-0.0675629299809365,0.0,0.088038959864951,0.088038959864951,0.9346689000691956,1.0,0.0,0.0,0.0,control,control,0.7338413797470675,0.5656386925357956,0.644308766787224,-0.1579489181598779,0.0,0.0,-0.6413056623203119,-0.0379310591058417,0.0,0.0,0.0,-0.5000000000000114,0.866025403784432,0.0,control,control
1512.2144613,CONTROL_1,126.71651480000014,3.0329005291158806,5.131813102707072,6.622952450493548,4.295804278329053,9.860603924091022,0.8111361176724646,0.5947003082943115,0.6328883912316369,0.6668918900960138,0.7719542429126913,3894.0724609375,0.4586276407073426,3.19097642183312,5.905413669042385,2.924161662290452,7.225586755865133,-0.5808159849112295,-0.9841101196440778,-0.7262019486860584,-1.082806626742909,-1.0679727911882575,1.0041710121535083,0.5020855060767542,-0.4521666793902977,-0.3432363870873889,-0.964427499935459,4.548195045437753,-7.225586755865133,-2.2014381997386145,0.353892766527194,-0.7262019486860584,0.2086093929862714,-0.0530839149790791,0.0,1.0025816691988614,1.0025816691988614,0.9483004325324133,1.0,0.0,0.0,0.0,control,control,1.085251213412605,-0.2599368646432533,-0.2155638775840649,-0.4729584866573885,0.0,0.0,-0.0369928427925145,-1.7390670622163469,0.0,0.0,0.0,1.0,1.466481255793882e-15,0.0,control,control
1513.2144613,CONTROL_1,127.71651480000014,3.4181932893800755,5.568180682285878,7.558216368442754,5.006822254229477,11.104957810295891,0.8022533152720585,0.7401885147244159,0.7268499130942281,0.7118704941779515,0.96819982341039,3891.692431640625,0.972436714315214,3.798658171555243,7.274454623212581,4.071261546831374,8.462481852919739,-0.6163221916867,0.2328719992339022,0.0247429124287442,-0.6416893234954475,-0.0611550571986848,1.002522015474545,0.5012610077372724,-0.7502974629710787,-0.7540088998353903,0.2616372952212591,5.5365563973839125,-8.462481852919739,-3.06987509841212,0.3522040093371551,0.0247429124287442,0.240622501759709,-0.0557997508920225,0.0,1.2229164293080057,1.2229164293080057,0.9485406803362074,0.9987636193277234,0.0,0.0,0.0,control,control,0.8636915853146776,0.163108054415967,0.1121899035220497,0.6443788388629481,0.0,0.0,-0.8703658056420751,0.1807977841090218,1.0,0.0,5.0,-0.4999999999999597,-0.8660254037844619,0.0,control,control
1514.2144613,CONTROL_1,128.71651480000014,3.5412736153808946,4.02310025941681,4.3559911886447455,3.717069812967016,6.546319339379861,0.8391116521644043,0.7703131374735752,0.77176457249001,0.7371630113691366,0.9323701205801124,3896.8702636718754,1.1365710942046054,1.6469924228377486,2.5870318204261404,1.99047747862979,3.931168344414959,-0.4689925909472146,0.4848589342799703,0.3837029632387806,-0.3936387847239243,-0.2449756564784884,1.0061094619967252,0.5030547309983626,-0.7290523108303786,-0.7866077553161956,0.4763433992671833,2.1170121216319444,-3.931168344414959,-1.7925154422381189,0.3558779561591829,0.3837029632387806,0.2584240624071043,-0.0994260490125311,0.0,0.5509175745874845,0.5509175745874845,0.9480180911440884,0.9809977155036532,0.0,0.0,0.0,control,control,0.2074308968713654,-0.9775409083099832,-0.8439710833379328,0.6617990297281033,0.0,0.0,-0.1122693915893516,0.2111199440164755,0.0,0.0,0.0,-0.5000000000000301,0.8660254037844213,0.0,control,control
