generator,trial,seed,fold_condition,model,loss
standard_ping_null,15,940015,lagged_E_to_Y,full_reciprocal,0.6097308084828245
standard_ping_null,15,940015,lagged_E_to_Y,eta_only,0.5813446837122929
standard_ping_null,15,940015,lagged_E_to_Y,zeta_only,0.7114847933117359
standard_ping_null,15,940015,lagged_E_to_Y,null_no_coupling,0.7649067249001198
standard_ping_null,15,940015,lagged_E_to_Y,standard_ping,0.6609833150016861
standard_ping_null,15,940015,lagged_E_to_Y,replay_only_basis,0.740492325368339
standard_ping_null,15,940015,lagged_E_to_Y,sensory_drive_only,0.7247881604734838
standard_ping_null,15,940015,lagged_E_to_Y,generic_hidden_tuned,0.7535972343788143
standard_ping_null,15,940015,lagged_E_to_Y,colored_noise_ar,0.6231039523891154
standard_ping_null,15,940015,recovery_probe,full_reciprocal,0.6608766717625835
standard_ping_null,15,940015,recovery_probe,eta_only,0.6030632138688263
standard_ping_null,15,940015,recovery_probe,zeta_only,0.7219630274717243
standard_ping_null,15,940015,recovery_probe,null_no_coupling,0.7869276858606725
standard_ping_null,15,940015,recovery_probe,standard_ping,0.70666733983646
standard_ping_null,15,940015,recovery_probe,replay_only_basis,0.7718076714091111
standard_ping_null,15,940015,recovery_probe,sensory_drive_only,0.7161042814353569
standard_ping_null,15,940015,recovery_probe,generic_hidden_tuned,0.8228989421998019
standard_ping_null,15,940015,recovery_probe,colored_noise_ar,0.7120341612921263
standard_ping_null,15,940015,lagged_Y_to_E,full_reciprocal,0.6251280262577285
standard_ping_null,15,940015,lagged_Y_to_E,eta_only,0.623324750143887
standard_ping_null,15,940015,lagged_Y_to_E,zeta_only,0.6640502159987047
standard_ping_null,15,940015,lagged_Y_to_E,null_no_coupling,0.7920433667705792
standard_ping_null,15,940015,lagged_Y_to_E,standard_ping,0.6589606606819477
standard_ping_null,15,940015,lagged_Y_to_E,replay_only_basis,0.8118061427937486
standard_ping_null,15,940015,lagged_Y_to_E,sensory_drive_only,0.7067003837889355
standard_ping_null,15,940015,lagged_Y_to_E,generic_hidden_tuned,0.7371443827388339
standard_ping_null,15,940015,lagged_Y_to_E,colored_noise_ar,0.7024984647803336
standard_ping_null,16,940016,doublet_EY,full_reciprocal,0.6251816451114268
standard_ping_null,16,940016,doublet_EY,eta_only,0.576607030094587
standard_ping_null,16,940016,doublet_EY,zeta_only,0.7142535981836587
standard_ping_null,16,940016,doublet_EY,null_no_coupling,0.8056155967822738
standard_ping_null,16,940016,doublet_EY,standard_ping,0.6986856746077239
standard_ping_null,16,940016,doublet_EY,replay_only_basis,0.8433843707437584
standard_ping_null,16,940016,doublet_EY,sensory_drive_only,0.72373112148361
standard_ping_null,16,940016,doublet_EY,generic_hidden_tuned,0.7977481431899289
standard_ping_null,16,940016,doublet_EY,colored_noise_ar,0.7135791963121666
standard_ping_null,16,940016,orthogonal_trap,full_reciprocal,0.5747020671910407
standard_ping_null,16,940016,orthogonal_trap,eta_only,0.5632681329355919
standard_ping_null,16,940016,orthogonal_trap,zeta_only,0.6730724879107753
standard_ping_null,16,940016,orthogonal_trap,null_no_coupling,0.7758374017946569
standard_ping_null,16,940016,orthogonal_trap,standard_ping,0.6735668550078115
standard_ping_null,16,940016,orthogonal_trap,replay_only_basis,0.7477909970066154
standard_ping_null,16,940016,orthogonal_trap,sensory_drive_only,0.6931279381805541
standard_ping_null,16,940016,orthogonal_trap,generic_hidden_tuned,0.7346778598435949
standard_ping_null,16,940016,orthogonal_trap,colored_noise_ar,0.6339085102695156
standard_ping_null,16,940016,counterphase,full_reciprocal,0.7403939926842156
standard_ping_null,16,940016,counterphase,eta_only,0.7430695823461781
standard_ping_null,16,940016,counterphase,zeta_only,0.7358238454010204
standard_ping_null,16,940016,counterphase,null_no_coupling,0.8218822336623387
standard_ping_null,16,940016,counterphase,standard_ping,0.6888013743978277
standard_ping_null,16,940016,counterphase,replay_only_basis,0.7969302953560155
standard_ping_null,16,940016,counterphase,sensory_drive_only,0.7086638171120174
standard_ping_null,16,940016,counterphase,generic_hidden_tuned,0.8084641840090337
standard_ping_null,16,940016,counterphase,colored_noise_ar,0.764341457547248
standard_ping_null,16,940016,lagged_E_to_Y,full_reciprocal,0.6629121458216528
standard_ping_null,16,940016,lagged_E_to_Y,eta_only,0.622093816400266
standard_ping_null,16,940016,lagged_E_to_Y,zeta_only,0.6484347206212675
standard_ping_null,16,940016,lagged_E_to_Y,null_no_coupling,0.7983624783816141
standard_ping_null,16,940016,lagged_E_to_Y,standard_ping,0.6203667908436963
standard_ping_null,16,940016,lagged_E_to_Y,replay_only_basis,0.757790456070095
standard_ping_null,16,940016,lagged_E_to_Y,sensory_drive_only,0.6817007338360148
standard_ping_null,16,940016,lagged_E_to_Y,generic_hidden_tuned,0.8010641469179172
standard_ping_null,16,940016,lagged_E_to_Y,colored_noise_ar,0.6793446934104719
standard_ping_null,16,940016,recovery_probe,full_reciprocal,0.6859256364281827
standard_ping_null,16,940016,recovery_probe,eta_only,0.5853303645002579
standard_ping_null,16,940016,recovery_probe,zeta_only,0.6943891878811195
standard_ping_null,16,940016,recovery_probe,null_no_coupling,0.7903806883207832
standard_ping_null,16,940016,recovery_probe,standard_ping,0.6609588078990359
standard_ping_null,16,940016,recovery_probe,replay_only_basis,0.7740721742698736
standard_ping_null,16,940016,recovery_probe,sensory_drive_only,0.7168162956310951
standard_ping_null,16,940016,recovery_probe,generic_hidden_tuned,0.7765276196142733
standard_ping_null,16,940016,recovery_probe,colored_noise_ar,0.6787318580874135
standard_ping_null,16,940016,lagged_Y_to_E,full_reciprocal,0.8041635435834158
standard_ping_null,16,940016,lagged_Y_to_E,eta_only,0.657577458768414
standard_ping_null,16,940016,lagged_Y_to_E,zeta_only,0.6682412964551787
standard_ping_null,16,940016,lagged_Y_to_E,null_no_coupling,0.8317587789485832
standard_ping_null,16,940016,lagged_Y_to_E,standard_ping,0.6429164981277512
standard_ping_null,16,940016,lagged_Y_to_E,replay_only_basis,0.771912194029154
standard_ping_null,16,940016,lagged_Y_to_E,sensory_drive_only,0.8008238253983809
standard_ping_null,16,940016,lagged_Y_to_E,generic_hidden_tuned,0.8446536065424419
standard_ping_null,16,940016,lagged_Y_to_E,colored_noise_ar,0.8339425664859877
standard_ping_null,17,940017,doublet_EY,full_reciprocal,0.694331845287838
standard_ping_null,17,940017,doublet_EY,eta_only,0.6585702403955983
standard_ping_null,17,940017,doublet_EY,zeta_only,0.712089985209102
standard_ping_null,17,940017,doublet_EY,null_no_coupling,0.8354478254686963
standard_ping_null,17,940017,doublet_EY,standard_ping,0.7325327547901047
standard_ping_null,17,940017,doublet_EY,replay_only_basis,0.8294956709850622
standard_ping_null,17,940017,doublet_EY,sensory_drive_only,0.7506114873742845
standard_ping_null,17,940017,doublet_EY,generic_hidden_tuned,0.8815660836394481
standard_ping_null,17,940017,doublet_EY,colored_noise_ar,0.7472178301029425
standard_ping_null,17,940017,orthogonal_trap,full_reciprocal,0.6564180273308238
standard_ping_null,17,940017,orthogonal_trap,eta_only,0.5432781607489828
standard_ping_null,17,940017,orthogonal_trap,zeta_only,0.7202624723306543
standard_ping_null,17,940017,orthogonal_trap,null_no_coupling,0.8050644284427971
standard_ping_null,17,940017,orthogonal_trap,standard_ping,0.7232965312929306
standard_ping_null,17,940017,orthogonal_trap,replay_only_basis,0.7941884650491473
standard_ping_null,17,940017,orthogonal_trap,sensory_drive_only,0.7375186263064293
standard_ping_null,17,940017,orthogonal_trap,generic_hidden_tuned,0.8545756699856787
standard_ping_null,17,940017,orthogonal_trap,colored_noise_ar,0.6967130520594325
standard_ping_null,17,940017,counterphase,full_reciprocal,0.7446600831138073
standard_ping_null,17,940017,counterphase,eta_only,0.7109573862702875
standard_ping_null,17,940017,counterphase,zeta_only,0.7161146008467235
standard_ping_null,17,940017,counterphase,null_no_coupling,0.8107265381543923
standard_ping_null,17,940017,counterphase,standard_ping,0.6964126205193605
standard_ping_null,17,940017,counterphase,replay_only_basis,0.8052474551179407
standard_ping_null,17,940017,counterphase,sensory_drive_only,0.7000437186044753
standard_ping_null,17,940017,counterphase,generic_hidden_tuned,0.8003683243690586
standard_ping_null,17,940017,counterphase,colored_noise_ar,0.7677005062994868
standard_ping_null,17,940017,lagged_E_to_Y,full_reciprocal,0.7341342919616902
standard_ping_null,17,940017,lagged_E_to_Y,eta_only,0.6281022647289917
standard_ping_null,17,940017,lagged_E_to_Y,zeta_only,0.8264187053670635
standard_ping_null,17,940017,lagged_E_to_Y,null_no_coupling,0.8524174778561049
standard_ping_null,17,940017,lagged_E_to_Y,standard_ping,0.7524327475236884
standard_ping_null,17,940017,lagged_E_to_Y,replay_only_basis,0.8451249985120813
standard_ping_null,17,940017,lagged_E_to_Y,sensory_drive_only,0.7571516077977645
standard_ping_null,17,940017,lagged_E_to_Y,generic_hidden_tuned,0.8130254210891311
standard_ping_null,17,940017,lagged_E_to_Y,colored_noise_ar,0.7387137830593088
standard_ping_null,17,940017,recovery_probe,full_reciprocal,0.6442673114888933
standard_ping_null,17,940017,recovery_probe,eta_only,0.5835975402306757
standard_ping_null,17,940017,recovery_probe,zeta_only,0.687165836740189
standard_ping_null,17,940017,recovery_probe,null_no_coupling,0.787065264961302
standard_ping_null,17,940017,recovery_probe,standard_ping,0.6790077887255824
standard_ping_null,17,940017,recovery_probe,replay_only_basis,0.7738162098785019
standard_ping_null,17,940017,recovery_probe,sensory_drive_only,0.7496187279150262
standard_ping_null,17,940017,recovery_probe,generic_hidden_tuned,0.8127999465427662
standard_ping_null,17,940017,recovery_probe,colored_noise_ar,0.7024766665365991
standard_ping_null,17,940017,lagged_Y_to_E,full_reciprocal,0.5440878059272252
standard_ping_null,17,940017,lagged_Y_to_E,eta_only,0.5375871458785749
standard_ping_null,17,940017,lagged_Y_to_E,zeta_only,0.6937347825374801
standard_ping_null,17,940017,lagged_Y_to_E,null_no_coupling,0.8050897605190659
standard_ping_null,17,940017,lagged_Y_to_E,standard_ping,0.6821931743090645
standard_ping_null,17,940017,lagged_Y_to_E,replay_only_basis,0.8149400912843123
standard_ping_null,17,940017,lagged_Y_to_E,sensory_drive_only,0.7099335550609993
standard_ping_null,17,940017,lagged_Y_to_E,generic_hidden_tuned,0.8313671085656642
standard_ping_null,17,940017,lagged_Y_to_E,colored_noise_ar,0.6318814463979967
standard_ping_null,18,940018,doublet_EY,full_reciprocal,0.6668825454603858
standard_ping_null,18,940018,doublet_EY,eta_only,0.6194480415194075
standard_ping_null,18,940018,doublet_EY,zeta_only,0.7831567229914089
standard_ping_null,18,940018,doublet_EY,null_no_coupling,0.8078758566835537
standard_ping_null,18,940018,doublet_EY,standard_ping,0.7284712588837522
standard_ping_null,18,940018,doublet_EY,replay_only_basis,0.8036096557188609
standard_ping_null,18,940018,doublet_EY,sensory_drive_only,0.7463384481446216
standard_ping_null,18,940018,doublet_EY,generic_hidden_tuned,0.7808178929405923
standard_ping_null,18,940018,doublet_EY,colored_noise_ar,0.7434255682618597
standard_ping_null,18,940018,orthogonal_trap,full_reciprocal,0.6627511623507863
standard_ping_null,18,940018,orthogonal_trap,eta_only,0.6606629691678054
standard_ping_null,18,940018,orthogonal_trap,zeta_only,0.7016869359424867
standard_ping_null,18,940018,orthogonal_trap,null_no_coupling,0.8217269219160086
standard_ping_null,18,940018,orthogonal_trap,standard_ping,0.6983763396141288
standard_ping_null,18,940018,orthogonal_trap,replay_only_basis,0.8257074226230943
standard_ping_null,18,940018,orthogonal_trap,sensory_drive_only,0.7336620738178922
standard_ping_null,18,940018,orthogonal_trap,generic_hidden_tuned,0.8414324750424715
standard_ping_null,18,940018,orthogonal_trap,colored_noise_ar,0.710952864803811
standard_ping_null,18,940018,counterphase,full_reciprocal,0.6002502356961945
standard_ping_null,18,940018,counterphase,eta_only,0.6123523057816487
standard_ping_null,18,940018,counterphase,zeta_only,0.7012766736936026
standard_ping_null,18,940018,counterphase,null_no_coupling,0.8003797819166467
standard_ping_null,18,940018,counterphase,standard_ping,0.678935207306265
standard_ping_null,18,940018,counterphase,replay_only_basis,0.7916162003226894
standard_ping_null,18,940018,counterphase,sensory_drive_only,0.6856234072941879
standard_ping_null,18,940018,counterphase,generic_hidden_tuned,0.7812012025302114
standard_ping_null,18,940018,counterphase,colored_noise_ar,0.6188443742199389
standard_ping_null,18,940018,lagged_E_to_Y,full_reciprocal,0.6009827792027611
standard_ping_null,18,940018,lagged_E_to_Y,eta_only,0.5941952684618315
standard_ping_null,18,940018,lagged_E_to_Y,zeta_only,0.7483840046616813
standard_ping_null,18,940018,lagged_E_to_Y,null_no_coupling,0.7879173587396769
standard_ping_null,18,940018,lagged_E_to_Y,standard_ping,0.7090247281126316
standard_ping_null,18,940018,lagged_E_to_Y,replay_only_basis,0.8250977392535999
standard_ping_null,18,940018,lagged_E_to_Y,sensory_drive_only,0.702879256537325
standard_ping_null,18,940018,lagged_E_to_Y,generic_hidden_tuned,0.8079606220139811
standard_ping_null,18,940018,lagged_E_to_Y,colored_noise_ar,0.6683095392291017
standard_ping_null,18,940018,recovery_probe,full_reciprocal,0.5994518318066455
standard_ping_null,18,940018,recovery_probe,eta_only,0.6063034454564008
standard_ping_null,18,940018,recovery_probe,zeta_only,0.7491212275735202
standard_ping_null,18,940018,recovery_probe,null_no_coupling,0.8291251148170603
standard_ping_null,18,940018,recovery_probe,standard_ping,0.7219909217457948
standard_ping_null,18,940018,recovery_probe,replay_only_basis,0.8160007612684116
standard_ping_null,18,940018,recovery_probe,sensory_drive_only,0.762489283457984
standard_ping_null,18,940018,recovery_probe,generic_hidden_tuned,0.7900467404207239
standard_ping_null,18,940018,recovery_probe,colored_noise_ar,0.6641409932005989
standard_ping_null,18,940018,lagged_Y_to_E,full_reciprocal,0.6423435944623843
standard_ping_null,18,940018,lagged_Y_to_E,eta_only,0.6106676189267469
standard_ping_null,18,940018,lagged_Y_to_E,zeta_only,0.6768237771911606
standard_ping_null,18,940018,lagged_Y_to_E,null_no_coupling,0.7843619861927247
standard_ping_null,18,940018,lagged_Y_to_E,standard_ping,0.6682467222845807
standard_ping_null,18,940018,lagged_Y_to_E,replay_only_basis,0.7450125184338713
standard_ping_null,18,940018,lagged_Y_to_E,sensory_drive_only,0.7283312733481122
standard_ping_null,18,940018,lagged_Y_to_E,generic_hidden_tuned,0.8368712697008475
standard_ping_null,18,940018,lagged_Y_to_E,colored_noise_ar,0.7037353415570803
standard_ping_null,19,940019,doublet_EY,full_reciprocal,0.7041359515424231
standard_ping_null,19,940019,doublet_EY,eta_only,0.6492635060241263
standard_ping_null,19,940019,doublet_EY,zeta_only,0.7940325261790768
standard_ping_null,19,940019,doublet_EY,null_no_coupling,0.8360456734652737
standard_ping_null,19,940019,doublet_EY,standard_ping,0.7671253697784283
standard_ping_null,19,940019,doublet_EY,replay_only_basis,0.8520776835165021
standard_ping_null,19,940019,doublet_EY,sensory_drive_only,0.80572007272584
standard_ping_null,19,940019,doublet_EY,generic_hidden_tuned,0.8815314582280729
standard_ping_null,19,940019,doublet_EY,colored_noise_ar,0.8138403553749181
standard_ping_null,19,940019,orthogonal_trap,full_reciprocal,0.7618239251435955
standard_ping_null,19,940019,orthogonal_trap,eta_only,0.7770268092990968
standard_ping_null,19,940019,orthogonal_trap,zeta_only,0.68295889903657
standard_ping_null,19,940019,orthogonal_trap,null_no_coupling,0.81410873736565
standard_ping_null,19,940019,orthogonal_trap,standard_ping,0.701763609490871
standard_ping_null,19,940019,orthogonal_trap,replay_only_basis,0.7962599462400536
standard_ping_null,19,940019,orthogonal_trap,sensory_drive_only,0.7416091940687598
standard_ping_null,19,940019,orthogonal_trap,generic_hidden_tuned,0.8352956008166507
standard_ping_null,19,940019,orthogonal_trap,colored_noise_ar,0.8511529497383435
standard_ping_null,19,940019,counterphase,full_reciprocal,0.5701398942946195
standard_ping_null,19,940019,counterphase,eta_only,0.5536602787940638
standard_ping_null,19,940019,counterphase,zeta_only,0.6988613641151348
standard_ping_null,19,940019,counterphase,null_no_coupling,0.7990536121428479
standard_ping_null,19,940019,counterphase,standard_ping,0.6631031495901165
standard_ping_null,19,940019,counterphase,replay_only_basis,0.7849871789161745
standard_ping_null,19,940019,counterphase,sensory_drive_only,0.715725702428164
standard_ping_null,19,940019,counterphase,generic_hidden_tuned,0.7903265361019284
standard_ping_null,19,940019,counterphase,colored_noise_ar,0.6372354275921258
standard_ping_null,19,940019,lagged_E_to_Y,full_reciprocal,0.6669659038466491
standard_ping_null,19,940019,lagged_E_to_Y,eta_only,0.6261585431125709
standard_ping_null,19,940019,lagged_E_to_Y,zeta_only,0.72340257614722
standard_ping_null,19,940019,lagged_E_to_Y,null_no_coupling,0.8142328830824083
standard_ping_null,19,940019,lagged_E_to_Y,standard_ping,0.7124609187261511
standard_ping_null,19,940019,lagged_E_to_Y,replay_only_basis,0.7838294988195889
standard_ping_null,19,940019,lagged_E_to_Y,sensory_drive_only,0.7395473621202034
standard_ping_null,19,940019,lagged_E_to_Y,generic_hidden_tuned,0.7731033498840355
standard_ping_null,19,940019,lagged_E_to_Y,colored_noise_ar,0.7218577290261861
standard_ping_null,19,940019,recovery_probe,full_reciprocal,0.5922309868897692
standard_ping_null,19,940019,recovery_probe,eta_only,0.5966958997407676
standard_ping_null,19,940019,recovery_probe,zeta_only,0.6961822312297283
standard_ping_null,19,940019,recovery_probe,null_no_coupling,0.8217108179182423
standard_ping_null,19,940019,recovery_probe,standard_ping,0.671255379347806
standard_ping_null,19,940019,recovery_probe,replay_only_basis,0.8191697826676445
standard_ping_null,19,940019,recovery_probe,sensory_drive_only,0.7177118346635861
standard_ping_null,19,940019,recovery_probe,generic_hidden_tuned,0.7730450857471562
standard_ping_null,19,940019,recovery_probe,colored_noise_ar,0.6309604001676516
standard_ping_null,19,940019,lagged_Y_to_E,full_reciprocal,0.7278138005860678
standard_ping_null,19,940019,lagged_Y_to_E,eta_only,0.6961900055975696
standard_ping_null,19,940019,lagged_Y_to_E,zeta_only,0.769240090434139
standard_ping_null,19,940019,lagged_Y_to_E,null_no_coupling,0.8139990961301078
standard_ping_null,19,940019,lagged_Y_to_E,standard_ping,0.7206855477419583
standard_ping_null,19,940019,lagged_Y_to_E,replay_only_basis,0.8423822429984225
standard_ping_null,19,940019,lagged_Y_to_E,sensory_drive_only,0.7268357715070531
standard_ping_null,19,940019,lagged_Y_to_E,generic_hidden_tuned,0.8374884755464227
standard_ping_null,19,940019,lagged_Y_to_E,colored_noise_ar,0.7492852680093715
standard_ping_null,20,940020,doublet_EY,full_reciprocal,0.6743818980070488
standard_ping_null,20,940020,doublet_EY,eta_only,0.6578194003392634
standard_ping_null,20,940020,doublet_EY,zeta_only,0.7430457130139055
standard_ping_null,20,940020,doublet_EY,null_no_coupling,0.8109118586952851
standard_ping_null,20,940020,doublet_EY,standard_ping,0.6952158730530831
standard_ping_null,20,940020,doublet_EY,replay_only_basis,0.8136984488541635
standard_ping_null,20,940020,doublet_EY,sensory_drive_only,0.7299813301526394
standard_ping_null,20,940020,doublet_EY,generic_hidden_tuned,0.7915787739941512
standard_ping_null,20,940020,doublet_EY,colored_noise_ar,0.7381441118895279
standard_ping_null,20,940020,orthogonal_trap,full_reciprocal,0.7402465446835261
standard_ping_null,20,940020,orthogonal_trap,eta_only,0.6565722005781349
standard_ping_null,20,940020,orthogonal_trap,zeta_only,0.7172411149422743
standard_ping_null,20,940020,orthogonal_trap,null_no_coupling,0.8238086587523954
standard_ping_null,20,940020,orthogonal_trap,standard_ping,0.7079301688136975
standard_ping_null,20,940020,orthogonal_trap,replay_only_basis,0.8212589710167548
standard_ping_null,20,940020,orthogonal_trap,sensory_drive_only,0.7309292608885969
standard_ping_null,20,940020,orthogonal_trap,generic_hidden_tuned,0.9568219725213636
standard_ping_null,20,940020,orthogonal_trap,colored_noise_ar,0.7552230823380659
standard_ping_null,20,940020,counterphase,full_reciprocal,0.6273749039654529
standard_ping_null,20,940020,counterphase,eta_only,0.5609328620847075
standard_ping_null,20,940020,counterphase,zeta_only,0.7482836180749013
standard_ping_null,20,940020,counterphase,null_no_coupling,0.7999771700972899
standard_ping_null,20,940020,counterphase,standard_ping,0.7085993787161783
standard_ping_null,20,940020,counterphase,replay_only_basis,0.809754252866708
standard_ping_null,20,940020,counterphase,sensory_drive_only,0.7369336764373784
standard_ping_null,20,940020,counterphase,generic_hidden_tuned,0.7859069040173918
standard_ping_null,20,940020,counterphase,colored_noise_ar,0.6532006646023657
standard_ping_null,20,940020,lagged_E_to_Y,full_reciprocal,0.6970840945515816
standard_ping_null,20,940020,lagged_E_to_Y,eta_only,0.6540943433661534
standard_ping_null,20,940020,lagged_E_to_Y,zeta_only,0.6915311924101595
standard_ping_null,20,940020,lagged_E_to_Y,null_no_coupling,0.8188929107993881
standard_ping_null,20,940020,lagged_E_to_Y,standard_ping,0.6865367334318819
standard_ping_null,20,940020,lagged_E_to_Y,replay_only_basis,0.7999130608027875
standard_ping_null,20,940020,lagged_E_to_Y,sensory_drive_only,0.7205578913917448
standard_ping_null,20,940020,lagged_E_to_Y,generic_hidden_tuned,0.854418204496211
standard_ping_null,20,940020,lagged_E_to_Y,colored_noise_ar,0.7707746219590064
standard_ping_null,20,940020,recovery_probe,full_reciprocal,0.6429882274863131
standard_ping_null,20,940020,recovery_probe,eta_only,0.6146132911216404
standard_ping_null,20,940020,recovery_probe,zeta_only,0.7357294370444599
standard_ping_null,20,940020,recovery_probe,null_no_coupling,0.8129183920162419
standard_ping_null,20,940020,recovery_probe,standard_ping,0.7691332740886605
standard_ping_null,20,940020,recovery_probe,replay_only_basis,0.8239603891134953
standard_ping_null,20,940020,recovery_probe,sensory_drive_only,0.7429287715367016
standard_ping_null,20,940020,recovery_probe,generic_hidden_tuned,0.865876928879083
standard_ping_null,20,940020,recovery_probe,colored_noise_ar,0.7097398779718749
standard_ping_null,20,940020,lagged_Y_to_E,full_reciprocal,0.6058186576946509
standard_ping_null,20,940020,lagged_Y_to_E,eta_only,0.5674465515660956
standard_ping_null,20,940020,lagged_Y_to_E,zeta_only,0.733237386958273
standard_ping_null,20,940020,lagged_Y_to_E,null_no_coupling,0.8232923355608573
standard_ping_null,20,940020,lagged_Y_to_E,standard_ping,0.7472467002538375
standard_ping_null,20,940020,lagged_Y_to_E,replay_only_basis,0.8194856965905924
standard_ping_null,20,940020,lagged_Y_to_E,sensory_drive_only,0.8035006215354612
standard_ping_null,20,940020,lagged_Y_to_E,generic_hidden_tuned,0.8163653060824716
standard_ping_null,20,940020,lagged_Y_to_E,colored_noise_ar,0.6828399260094926
replay_only_null,1,950001,doublet_EY,full_reciprocal,0.7452547118325599
replay_only_null,1,950001,doublet_EY,eta_only,0.6968242856849743
replay_only_null,1,950001,doublet_EY,zeta_only,0.6854483648429933
replay_only_null,1,950001,doublet_EY,null_no_coupling,0.9961934801272937
replay_only_null,1,950001,doublet_EY,standard_ping,0.6953495984781173
replay_only_null,1,950001,doublet_EY,replay_only_basis,0.7076478406717376
replay_only_null,1,950001,doublet_EY,sensory_drive_only,1.0372766804488627
replay_only_null,1,950001,doublet_EY,generic_hidden_tuned,0.7324601012120826
replay_only_null,1,950001,doublet_EY,colored_noise_ar,0.7455836963325245
replay_only_null,1,950001,orthogonal_trap,full_reciprocal,0.7365733346566824
replay_only_null,1,950001,orthogonal_trap,eta_only,0.6751787018533195
replay_only_null,1,950001,orthogonal_trap,zeta_only,0.6299763366174276
replay_only_null,1,950001,orthogonal_trap,null_no_coupling,0.9502864532495431
replay_only_null,1,950001,orthogonal_trap,standard_ping,0.719836224463548
replay_only_null,1,950001,orthogonal_trap,replay_only_basis,0.6047693484701613
replay_only_null,1,950001,orthogonal_trap,sensory_drive_only,1.0152859990698302
replay_only_null,1,950001,orthogonal_trap,generic_hidden_tuned,0.7833011178241557
replay_only_null,1,950001,orthogonal_trap,colored_noise_ar,0.7798543586654594
replay_only_null,1,950001,counterphase,full_reciprocal,0.6495717986854902
replay_only_null,1,950001,counterphase,eta_only,0.6183255602692276
replay_only_null,1,950001,counterphase,zeta_only,0.6456795346849604
replay_only_null,1,950001,counterphase,null_no_coupling,0.9612255568247289
replay_only_null,1,950001,counterphase,standard_ping,0.6939693887783275
replay_only_null,1,950001,counterphase,replay_only_basis,0.623442671161973
replay_only_null,1,950001,counterphase,sensory_drive_only,1.0214380979837365
replay_only_null,1,950001,counterphase,generic_hidden_tuned,0.6957355088187963
replay_only_null,1,950001,counterphase,colored_noise_ar,0.7051050912759499
replay_only_null,1,950001,lagged_E_to_Y,full_reciprocal,0.6908377606032892
replay_only_null,1,950001,lagged_E_to_Y,eta_only,0.6538200232693674
replay_only_null,1,950001,lagged_E_to_Y,zeta_only,0.6603099841294376
replay_only_null,1,950001,lagged_E_to_Y,null_no_coupling,1.0233912424097733
replay_only_null,1,950001,lagged_E_to_Y,standard_ping,0.7202983082788738
replay_only_null,1,950001,lagged_E_to_Y,replay_only_basis,0.6739515890754706
replay_only_null,1,950001,lagged_E_to_Y,sensory_drive_only,1.011418382293742
replay_only_null,1,950001,lagged_E_to_Y,generic_hidden_tuned,0.7067665686854367
replay_only_null,1,950001,lagged_E_to_Y,colored_noise_ar,0.702872810696538
replay_only_null,1,950001,recovery_probe,full_reciprocal,0.8088008502206914
replay_only_null,1,950001,recovery_probe,eta_only,0.7773883722034568
replay_only_null,1,950001,recovery_probe,zeta_only,0.7165248122900504
replay_only_null,1,950001,recovery_probe,null_no_coupling,1.0142321946509805
replay_only_null,1,950001,recovery_probe,standard_ping,0.7517404779458616
replay_only_null,1,950001,recovery_probe,replay_only_basis,0.7113453149216605
replay_only_null,1,950001,recovery_probe,sensory_drive_only,1.0376693402197836
replay_only_null,1,950001,recovery_probe,generic_hidden_tuned,0.7916748661160253
replay_only_null,1,950001,recovery_probe,colored_noise_ar,0.7868153023250267
replay_only_null,1,950001,lagged_Y_to_E,full_reciprocal,0.7532786314402637
replay_only_null,1,950001,lagged_Y_to_E,eta_only,0.693728260477177
replay_only_null,1,950001,lagged_Y_to_E,zeta_only,0.6855484987599221
replay_only_null,1,950001,lagged_Y_to_E,null_no_coupling,1.0355483526187805
replay_only_null,1,950001,lagged_Y_to_E,standard_ping,0.7429862714868314
replay_only_null,1,950001,lagged_Y_to_E,replay_only_basis,0.6728478080952908
replay_only_null,1,950001,lagged_Y_to_E,sensory_drive_only,1.0669951914777334
replay_only_null,1,950001,lagged_Y_to_E,generic_hidden_tuned,0.7664137837591645
replay_only_null,1,950001,lagged_Y_to_E,colored_noise_ar,0.7941751371619442
replay_only_null,2,950002,doublet_EY,full_reciprocal,0.718491027946699
replay_only_null,2,950002,doublet_EY,eta_only,0.7058564837912579
replay_only_null,2,950002,doublet_EY,zeta_only,0.7127863841293565
replay_only_null,2,950002,doublet_EY,null_no_coupling,1.0036749881423754
replay_only_null,2,950002,doublet_EY,standard_ping,0.7034040765343261
replay_only_null,2,950002,doublet_EY,replay_only_basis,0.7177408804076055
replay_only_null,2,950002,doublet_EY,sensory_drive_only,1.0134377378776829
replay_only_null,2,950002,doublet_EY,generic_hidden_tuned,0.7427050074140664
replay_only_null,2,950002,doublet_EY,colored_noise_ar,0.7419312647485024
replay_only_null,2,950002,orthogonal_trap,full_reciprocal,0.6638965109897829
replay_only_null,2,950002,orthogonal_trap,eta_only,0.6249485515033865
replay_only_null,2,950002,orthogonal_trap,zeta_only,0.6342932888216174
replay_only_null,2,950002,orthogonal_trap,null_no_coupling,0.9520503153164452
replay_only_null,2,950002,orthogonal_trap,standard_ping,0.6538909326057919
replay_only_null,2,950002,orthogonal_trap,replay_only_basis,0.583905766487012
replay_only_null,2,950002,orthogonal_trap,sensory_drive_only,0.970798115542007
replay_only_null,2,950002,orthogonal_trap,generic_hidden_tuned,0.7526144134024422
