condition,regressor,dominant_freq_hz,dominant_power,band_power,rhythm_concentration_0_1,cue_frequency_hz,cue_band_power_pm_0_05hz,cue_band_fraction
override,luminance_mean,0.029850746268656716,5493.521612617603,454.5873920012969,0.0,0.3333333333333333,9.343396658901442,0.021969800208953172
override,visual_change_mean_abs,0.029850746268656716,318.5843848736118,69.90353210865969,0.0,0.3333333333333333,3.1399853162192115,0.046920452896289135
override,optical_flow_proxy_p90_absdiff,0.029850746268656716,2204.8974580458184,358.51535782188256,0.0,0.3333333333333333,18.765583250901052,0.05125917000176785
override,histogram_delta,0.23880597014925373,0.014267372546571884,0.006004117109295087,0.0,0.3333333333333333,0.00031035689083555525,0.0553562580565255
override,cut_event,0.6666666666666666,0.04877013733147043,0.03272122535337663,0.012462854344503983,0.3333333333333333,0.0012130158256112725,0.039173016109600146
override,audio_rms,0.0399002493765586,0.004582396451765737,0.00026613681274288134,0.25701335486337334,0.3333333333333333,1.0208291277101813e-05,0.03897263851850565
override,audio_rms_derivative,0.7780548628428927,6.252102378141471e-05,2.0631808179377726e-05,0.04843939887201165,0.3333333333333333,2.7816426402360895e-06,0.04213320033598499
override,cue_impulse,0.6666666666666666,0.9305080946037455,0.07407418653431433,0.07812328044475338,0.3333333333333333,0.013883006624006116,0.19663730318809067
override,cue_on,0.3283582089552239,5.004498230823251,0.18518541830281096,0.0,0.3333333333333333,0.10362360266925465,0.5702584571066545
