time_sec,audio_rms,audio_dbfs,audio_rms_derivative
12.0,0.012405146803051798,-38.127961837327796,-0.00013605899714689944
12.25,0.01230303558853264,-38.1997543937654,-0.00010211121451915786
12.5,0.012264244464250725,-38.2271840240468,-3.8791124281914446e-05
12.75,0.011861063887030388,-38.51752709636804,-0.000403180577220337
13.0,0.011282538516093048,-38.951863503628225,-0.0005785253709373397
13.25,0.01127916181542941,-38.95446345390596,-3.3767006636375996e-06
13.5,0.011386596251571724,-38.87212156695923,0.00010743443614231324
13.75,0.014063645435775745,-37.0380418254869,0.002677049184204021
14.0,0.030887517324216816,-30.204339959765587,0.01682387188844107
14.25,0.029424556078867584,-30.625801610314657,-0.0014629612453492327
14.5,0.013066059847425943,-37.67710713755506,-0.01635849623144164
14.75,0.01182129840517777,-38.54669639182057,-0.0012447614422481726
15.0,0.011562458554669908,-38.7389962185953,-0.00025883985050786235
15.25,0.011635752863022226,-38.68411022930264,7.329430835231743e-05
15.5,0.011768356964338113,-38.58568333564903,0.00013260410131588768
15.75,0.012443442622842815,-38.10118900753592,0.000675085658504701
16.0,0.013313095903912341,-37.51441878821518,0.0008696532810695268
16.25,0.013189409636265033,-37.595492863926545,-0.00012368626764730842
16.5,0.013114171513746036,-37.64518281354156,-7.523812251899673e-05
16.75,0.012979379853097647,-37.73492114667196,-0.00013479166064838885
17.0,0.01197922654045534,-38.43142443963857,-0.001000153312642308
17.25,0.015354526531790905,-36.27527141556969,0.0033752999913355657
17.5,0.03267469282959238,-29.715769729182963,0.017320166297801476
17.75,0.04745614211187303,-26.474151402100258,0.014781449282280652
18.0,0.039449209561647505,-28.079233885096087,-0.008006932550225526
18.25,0.03728400882381565,-28.569547958069737,-0.002165200737831857
18.5,0.03885791122764533,-28.2104109642019,0.00157390240382968
18.75,0.028280193426525102,-30.970352488578072,-0.010577717801120226
19.0,0.017853844493596806,-34.965365044242624,-0.010426348932928296
19.25,0.012612157016179043,-37.98421262135938,-0.005241687477417763
19.5,0.011973611528323366,-38.43549672338582,-0.0006385454878556768
19.75,0.011433597059327881,-38.83634234276667,-0.0005400144689954849
20.0,0.01155907120246972,-38.741541220409026,0.00012547414314183908
20.25,0.011401909886547037,-38.860447913358875,-0.00015716131592268326
20.5,0.011247230176658244,-38.97908833623696,-0.00015467970988879316
20.75,0.011538000130609901,-38.757389208480646,0.000290769953951657
21.0,0.01204063276147443,-38.3870137864309,0.0005026326308645284
21.25,0.011996965429529922,-38.41857185144632,-4.366733194450731e-05
21.5,0.011672179947443118,-38.65696051205657,-0.0003247854820868038
21.75,0.011556226687974513,-38.743678950947384,-0.00011595325946860482
22.0,0.011530585923820887,-38.76297247084298,-2.5640764153626178e-05
22.25,0.011383215070753851,-38.874701172317216,-0.00014737085306703625
22.5,0.01122775205128609,-38.994143733208226,-0.00015546301946776052
22.75,0.011357531021602484,-38.8943213651042,0.00012977897031639374
23.0,0.011835069322700112,-38.53658387711073,0.0004775383010976273
23.25,0.012158348440156458,-38.30250829009077,0.00032327911745634597
23.5,0.011859020559849172,-38.5190235593737,-0.0002993278803072857
23.75,0.013662614672155274,-37.28932359806778,0.0018035941123061023
24.0,0.018178720418756726,-34.808733791033966,0.004516105746601452
24.25,0.018456443778133304,-34.6770395178627,0.00027772335937657766
24.5,0.015732621886640194,-36.063977897887,-0.0027238218914931098
24.75,0.013246561331888437,-37.55793690695032,-0.0024860605547517567
25.0,0.011380886360682692,-38.87647826145968,-0.0018656749712057455
25.25,0.011394881574075744,-38.86580368006857,1.3995213393052514e-05
25.5,0.011213003169186865,-39.00556110124013,-0.00018187840488887927
25.75,0.011397456984747591,-38.86384076319597,0.00018445381556072594
26.0,0.011807247475234903,-38.55702667975188,0.0004097904904873124
26.25,0.011666914865285007,-38.6608794235396,-0.0001403326099498961
26.5,0.01137610462252188,-38.88012844971007,-0.00029081024276312803
26.75,0.011357448853688662,-38.894384204819225,-1.8655768833216943e-05
27.0,0.011447230112418598,-38.82599173719725,8.978125872993563e-05
27.25,0.011303395583999745,-38.93582146253409,-0.00014383452841885275
27.5,0.011234069900369362,-38.989257563115025,-6.93256836303835e-05
27.75,0.011295946851927231,-38.94154719258539,6.18769515578696e-05
28.0,0.01108741605176739,-39.10339310727724,-0.00020853080015984134
28.25,0.010977259188073185,-39.190121626951694,-0.00011015686369420484
28.5,0.011121728313378246,-39.076554364659984,0.00014446912530506097
28.75,0.011250343039723472,-38.976684700524515,0.00012861472634522614
29.0,0.011208034231408731,-39.00941102531731,-4.230880831474111e-05
29.25,0.011006721041897816,-39.16684080506647,-0.00020131318951091548
29.5,0.011476398159867252,-38.80388785601485,0.00046967711796943624
29.75,0.011603501612610742,-38.708218660308845,0.0001271034527434902
30.0,0.011317865896155268,-38.92470912455474,-0.00028563571645547417
30.25,0.011431684801477026,-38.837795170751946,0.00011381890532175844
30.5,0.015209339499483216,-36.35779291489523,0.0037776546980061894
30.75,0.02299524409701435,-32.767239519269616,0.007785904597531134
31.0,0.02030400271746889,-33.84836674204813,-0.002691241379545458
31.25,0.012090698697643013,-38.35097202712308,-0.008213304019825878
31.5,0.010723109402103647,-39.393585261517416,-0.0013675892955393662
31.75,0.010852116112105556,-39.28971136232376,0.00012900671000190891
32.0,0.010928247288260943,-39.2289897228366,7.613117615538727e-05
32.25,0.01138646733045132,-38.8722199107433,0.0004582200421903767
32.5,0.01141456902012176,-38.85080962965469,2.8101689670439675e-05
32.75,0.011102069937167384,-39.09192082261875,-0.0003124990829543751
33.0,0.010845929044677741,-39.294664821119184,-0.00025614089248964314
33.25,0.010728394315309676,-39.38930545210326,-0.00011753472936806494
33.5,0.011013190525967151,-39.16173694930574,0.00028479621065747446
33.75,0.01117550613233895,-39.03465597521614,0.00016231560637179968
34.0,0.010944056063070872,-39.21643381640051,-0.00023145006926807848
34.25,0.01089836019749557,-39.25277684911188,-4.5695865575302516e-05
34.5,0.011835224263212615,-38.53647016528142,0.0009368640657170454
34.75,0.012099260167495764,-38.344823692122254,0.00026403590428314937
35.0,0.01148210105569896,-38.799572702453546,-0.0006171591117968035
35.25,0.011296997834615217,-38.94073908901397,-0.00018510322108374402
35.5,0.011142776270639063,-39.06013178605462,-0.0001542215639761535
35.75,0.015288660143318294,-36.3126114656268,0.0041458838726792305
36.0,0.03457227730408312,-29.22544024342628,0.019283617160764824
36.25,0.03484954008948536,-29.15605897828204,0.0002772627854022436
36.5,0.01573316463168846,-36.06367825665043,-0.019116375457796903
36.75,0.01181814437832531,-38.5490141731293,-0.00391502025336315
37.0,0.011951773566756498,-38.451352867476814,0.00013362918843118875
37.25,0.012002667314405968,-38.41444462631597,5.0893747649469884e-05
37.5,0.011922564824327598,-38.47260615086488,-8.010249007837054e-05
37.75,0.011391684735800184,-38.86824085153656,-0.0005308800885274138
38.0,0.011271905720284255,-38.96005304683355,-0.00011977901551592923
38.25,0.011225676460593458,-38.9957495772093,-4.6229259690796706e-05
38.5,0.010850909094817437,-39.29067749666362,-0.0003747673657760204
38.75,0.010852748928270716,-39.289204879435,1.839833453278622e-06
39.0,0.011041334959498949,-39.139568294947395,0.0001885860312282328
39.25,0.017002351477583492,-35.38982020355226,0.0059610165180845436
39.5,0.02203684399656213,-33.137012055376495,0.005034492518978636
39.75,0.016075432924936538,-35.87674644606728,-0.005961411071625591
40.0,0.011031265336922825,-39.14749338173177,-0.005044167588013713
40.25,0.011047357260533285,-39.13483202148025,1.609192361046001e-05
40.5,0.010958916533520135,-39.204647614731634,-8.844072701314973e-05
40.75,0.010859557983095878,-39.283757028966996,-9.93585504242573e-05
41.0,0.011167067036730271,-39.04121753426547,0.000307509053634393
41.25,0.014485404038845602,-36.781387731222786,0.0033183370021153315
41.5,0.014658616517552642,-36.67814033020218,0.00017321247870704
41.75,0.01136142647731422,-38.891342751430365,-0.003297190040238422
42.0,0.011112046467884582,-39.08411902226634,-0.00024938000942963806
42.25,0.011135953096358215,-39.06545213800613,2.3906628473633132e-05
42.5,0.011138975910021448,-39.06309470503504,3.022813663232371e-06
42.75,0.011098977895177033,-39.09434027019244,-3.999801484441505e-05
43.0,0.011025837621851636,-39.15176815300437,-7.314027332539635e-05
43.25,0.011492792844122062,-38.79148842564448,0.0004669552222704258
43.5,0.013405146980800448,-37.45456839597202,0.0019123541366783854
43.75,0.013730031717465698,-37.24656918951295,0.0003248847366652506
44.0,0.012341170727588498,-38.17287279171398,-0.0013888609898771997
44.25,0.011801502884408083,-38.56125366187995,-0.000539667843180415
44.5,0.011817191338148875,-38.54971464989817,1.568845374079128e-05
44.75,0.012449355225314731,-38.097062816995205,0.0006321638871658562
45.0,0.012586009102805999,-38.0022391690259,0.00013665387749126762
45.25,0.012235034189923546,-38.247896253405784,-0.00035097491288245235
45.5,0.012126796989950664,-38.32507785380778,-0.00010823719997288261
45.75,0.013310962801079787,-37.51581060424397,0.0011841658111291231
46.0,0.017346316126226183,-35.21585486183238,0.004035353325146396
46.25,0.018358858231501282,-34.72308663561848,0.0010125421052750994
46.5,0.014227362332607902,-36.93751216014034,-0.0041314958988933805
46.75,0.011550929259038858,-38.74766151669526,-0.002676433073569044
47.0,0.011179035399152075,-39.031913371682904,-0.0003718938598867832
47.25,0.010930456073613912,-39.22723433363936,-0.0002485793255381629
47.5,0.010715443114467404,-39.39979729762597,-0.00021501295914650755
47.75,0.011016230276016309,-39.15933988822485,0.00030078716154890474
48.0,0.01154043683981184,-38.7555550299085,0.0005242065637955304
48.25,0.011652592557371637,-38.67154877424882,0.00011215571755979724
48.5,0.01151931464077656,-38.77146718240348,-0.00013327791659507697
48.75,0.011325909034655465,-38.91853861486704,-0.00019340560612109495
49.0,0.011236210737152811,-38.98760248168647,-8.969829750265362e-05
49.25,0.011178712855741138,-39.03216398515604,-5.749788141167292e-05
49.5,0.011017232463611623,-39.15854973635834,-0.00016148039212951493
49.75,0.011138833432050646,-39.063205806437445,0.0001216009684390229
50.0,0.010941638189413983,-39.21835300466877,-0.0001971952426366632
50.25,0.011459391073480523,-38.816769183182494,0.0005177528840665403
50.5,0.01245647031396906,-38.09210005224803,0.0009970792404885367
50.75,0.011860143798858268,-38.51820090559643,-0.000596326515110792
51.0,0.01109963379835734,-39.09382698560354,-0.0007605100005009281
51.25,0.011049019453580194,-39.13352523479976,-5.061434477714524e-05
51.5,0.010973301063703943,-39.193254105705776,-7.571838987625173e-05
51.75,0.010995146053758113,-39.17597994570145,2.184499005417062e-05
52.0,0.011030579765279633,-39.14803320962064,3.543371152152017e-05
52.25,0.011018519918730704,-39.15753477731397,-1.2059846548929942e-05
52.5,0.011698856180977789,-38.637131958476445,0.0006803362622470853
52.75,0.012398943469197014,-38.13230640096858,0.0007000872882192248
53.0,0.012111875072956586,-38.335772345669845,-0.0002870683962404273
53.25,0.011900701069668167,-38.48854907104984,-0.00021117400328841962
53.5,0.011803121961673666,-38.560062105008626,-9.757910799450091e-05
53.75,0.014188660983687876,-36.96117175878621,0.0023855390220142107
54.0,0.014338060419014271,-36.87019187693032,0.00014939943532639444
54.25,0.012281311088919182,-38.215105353273195,-0.0020567493300950885
54.5,0.013043407527012944,-37.69217872838328,0.0007620964380937612
54.75,0.013105131312458974,-37.651172461268764,6.172378544603077e-05
55.0,0.01254113921968213,-38.03326021941436,-0.0005639920927768445
55.25,0.012164355251284013,-38.29821810095317,-0.00037678396839811723
55.5,0.011549820311714247,-38.74849544583276,-0.0006145349395697657
55.75,0.012096161595370377,-38.347048398591554,0.0005463412836561304
56.0,0.0125659357689532,-38.016103289705725,0.00046977417358282265
56.25,0.012485932639788994,-38.071580246676284,-8.000312916420574e-05
56.5,0.012115925908885779,-38.332867821716206,-0.00037000673090321554
56.75,0.011069136150061477,-39.11772541343906,-0.0010467897588243014
57.0,0.010636973180605594,-39.4636387143865,-0.00043216296945588345
57.25,0.010860683351248828,-39.28285696313107,0.00022371017064323415
57.5,0.011250068534503452,-38.97689663638517,0.00038938518325462405
57.75,0.010727075900394945,-39.39037292872761,-0.0005229926341085069
58.0,0.010364208986084304,-39.689276767019464,-0.00036286691431064097
58.25,0.011559549385498571,-38.74118190441958,0.0011953403994142669
58.5,0.015792735813081837,-36.03085259167662,0.0042331864275832656
58.75,0.01720077682240907,-35.289038779870324,0.0014080410093272322
59.0,0.013539238434411523,-37.368115269295416,-0.003661538387997546
59.25,0.011177386162641016,-39.033194890400665,-0.0023618522717705065
59.5,0.01141535602789066,-38.850210778575445,0.00023796986524964384
59.75,0.012122410449887294,-38.32822030729953,0.0007070544219966342
60.0,0.012575700314159353,-38.00935641245368,0.00045328986427205925
60.25,0.012200266916775946,-38.27261335429332,-0.0003754333973834071
60.5,0.011420960013044129,-38.8459477794593,-0.0007793069037318173
60.75,0.011636949482511639,-38.68321701933692,0.00021598946946750977
61.0,0.011538180510887685,-38.75725341796922,-9.876897162395398e-05
61.25,0.01136754112098971,-38.88666932126348,-0.00017063938989797522
61.5,0.011433862528382702,-38.836140673236784,6.6321407392992e-05
61.75,0.01223105144474202,-38.250724142257525,0.000797188916359319
62.0,0.012250827703205711,-38.236691360314616,1.977625846369055e-05
62.25,0.01224575237570064,-38.24029053498074,-5.0753275050718916e-06
62.5,0.012189858012638657,-38.280027059498416,-5.58943630619823e-05
62.75,0.011062310130162055,-39.12308340555919,-0.0011275478824766018
63.0,0.010987172013234589,-39.18228152306717,-7.513811692746661e-05
63.25,0.011575037025881862,-38.72955222124165,0.0005878650126472738
63.5,0.01147708793987362,-38.80336581304629,-9.794908600824215e-05
63.75,0.011418279567868901,-38.847986555837586,-5.880837200471917e-05
64.0,0.01193622827173103,-38.46265768375608,0.000517948703862129
64.25,0.011945900589834904,-38.45562207209282,9.672318103873603e-06
64.5,0.011915752792232105,-38.477570306603525,-3.0147797602799245e-05
64.75,0.012471026532297048,-38.0819559354051,0.0005552737400649436
65.0,0.012562751908291698,-38.01830433281866,9.172537599464944e-05
65.25,0.01184172158496164,-38.53170307906779,-0.0007210303233300581
65.5,0.012862689484598625,-37.81336428821511,0.0010209678996369858
65.75,0.01705549913033206,-35.36271132775692,0.004192809645733434
66.0,0.022281073483844817,-33.04127778045671,0.0052255743535127575
66.25,0.020101565667063837,-33.935402299829455,-0.0021795078167809803
66.5,0.01573627823140378,-36.061959485605854,-0.004365287435660056
66.75,0.013600550364852812,-37.32887033845348,-0.0021357278665509686
67.0,0.011251456573939254,-38.97582503281085,-0.0023490937909135586
67.25,0.011042283322208628,-39.13882227826368,-0.00020917325173062593
67.5,0.01138976208697442,-38.86970694942591,0.0003474787647657924
67.75,0.011732656920946397,-38.61207256949084,0.0003428948339719764
68.0,0.011250774540053661,-38.976351564693935,-0.0004818823808927352
68.25,0.011946115286225897,-38.455465967294685,0.000695340746172236
68.5,0.012735744435886398,-37.899513286668956,0.000789629149660501
68.75,0.013439802701686324,-37.432142134220584,0.0007040582657999259
69.0,0.014356467574152657,-36.8590481118166,0.0009166648724663329
69.25,0.014180539436495004,-36.966144959545126,-0.00017592813765765318
69.5,0.013974290224722519,-37.09340482644113,-0.00020624921177248533
69.75,0.012877254573224445,-37.803534370513574,-0.001097035651498074
70.0,0.011999287312828299,-38.41689095381952,-0.000877967260396146
70.25,0.011881682176322406,-38.50244137462032,-0.00011760513650589319
70.5,0.014186527709073263,-36.96247778625298,0.002304845532750857
70.75,0.015777645036614277,-36.03915637676866,0.0015911173275410147
71.0,0.014458006346145934,-36.79783177862585,-0.0013196386904683437
71.25,0.014144503358968937,-36.98824593665525,-0.0003135029871769966
71.5,0.014585818303081519,-36.72138401513992,0.00044131494411258146
71.75,0.016505049235332987,-35.6476635156939,0.001919230932251468
72.0,0.020277547408289333,-33.85969149074318,0.0037724981729563463
72.25,0.021092150241754034,-33.51758287561231,0.0008146028334647011
72.5,0.018096029648215942,-34.848334017072304,-0.0029961205935380916
72.75,0.018914950455266377,-34.463895838255624,0.0008189208070504342
73.0,0.021328873512742708,-33.420641624892845,0.002413923057476331
73.25,0.022543661730541224,-32.939510815804404,0.0012147882177985167
73.5,0.02759399688347882,-31.18370778153329,0.005050335152937596
73.75,0.031941668151939495,-29.912848131703655,0.004347671268460675
74.0,0.033657400610247974,-29.458388559707256,0.001715732458308479
74.25,0.034704981769441194,-29.192163587686764,0.00104758115919322
74.5,0.037284564385962934,-28.56941853219257,0.0025795826165217403
74.75,0.03554731540679833,-28.983863846703272,-0.0017372489791646073
75.0,0.03136939196262497,-30.06987798396775,-0.004177923444173358
75.25,0.03407847516765542,-29.350396916988274,0.002709083205030452
75.5,0.03521185787970782,-29.066221193539388,0.0011333827120523984
75.75,0.034944919531556796,-29.132319104722747,-0.0002669383481510232
76.0,0.03760969725412515,-28.494003249636442,0.0026647777225683525
76.25,0.04044009745126133,-27.863756130399985,0.002830400197136179
76.5,0.042053093801357494,-27.52404096195095,0.0016129963500961658
76.75,0.04533173255882275,-26.87195364141993,0.0032786387574652576
77.0,0.049576698305316164,-26.094447992305547,0.004244965746493412
77.25,0.050685260770435156,-25.902366295096453,0.0011085624651189924
77.5,0.04306701383363891,-27.31710480301058,-0.007618246936796247
77.75,0.03161059513897309,-30.003346550419316,-0.01145641869466582
78.0,0.025383092000419546,-31.90910952239657,-0.0062275031385535425
78.25,0.02355422247788031,-32.55862454361158,-0.0018288695225392344
78.5,0.027310130238251018,-31.27352457497672,0.0037559077603707067
78.75,0.03195528915002055,-29.90914496670562,0.004645158911769531
79.0,0.03578058835550431,-28.92705044816085,0.0038252992054837592
79.25,0.03115051689179993,-30.130694850511475,-0.00463007146370438
79.5,0.023539927838218486,-32.56389745608554,-0.007610589053581442
79.75,0.02460091507902319,-32.18097476296236,0.001060987240804702
80.0,0.026028045994871723,-31.6911686893433,0.0014271309158485346
80.25,0.021649454292983844,-33.29106092394761,-0.004378591701887879
80.5,0.01901210367961173,-34.41939651978335,-0.0026373506133721136
80.75,0.022770884910704302,-32.8524018340717,0.0037587812310925714
81.0,0.028186698923780684,-30.99911566788109,0.005415814013076382
81.25,0.030515785503779383,-30.309508928369937,0.0023290865799986994
81.5,0.02528893577640722,-31.941388929699016,-0.005226849727372161
81.75,0.0206700140476136,-33.693184563987096,-0.004618921728793621
82.0,0.02133933210264226,-33.41638355225341,0.0006693180550286573
82.25,0.02445564145294861,-32.232418829205834,0.003116309350306351
82.5,0.02538450414342131,-31.90862631187644,0.0009288626904727024
82.75,0.02622774171227969,-31.62478203697922,0.0008432375688583772
83.0,0.02331109435889773,-32.64874675326197,-0.0029166473533819605
83.25,0.019579096249985682,-34.16414717228002,-0.0037319981089120463
83.5,0.02703775787522776,-31.360586507829193,0.007458661625242079
83.75,0.03361427218542737,-29.469525752347195,0.006576514310199608
84.0,0.028557540280107922,-30.885584038999532,-0.005056731905319446
84.25,0.02111500677049247,-33.50817549925332,-0.007442533509615452
84.5,0.017296368645987093,-35.24090133871483,-0.0038186381245053774
84.75,0.015574856901586703,-36.15151869652508,-0.0017215117444003905
85.0,0.016971523956170496,-35.40558316958793,0.001396667054583793
85.25,0.018765411165734186,-34.53283830741873,0.0017938872095636903
85.5,0.019319828041812672,-34.27993486730277,0.0005544168760784861
85.75,0.022767111681263014,-32.853841241029954,0.0034472836394503423
86.0,0.022248565240045017,-33.05395980870637,-0.0005185464412179978
86.25,0.016851556462634018,-35.467199602262944,-0.0053970087774109984
86.5,0.014810021019582415,-36.5888865012619,-0.002041535443051603
86.75,0.016562021120914136,-35.61773331656121,0.0017520001013317209
87.0,0.016159337984644508,-35.831528706712284,-0.00040268313626962843
87.25,0.01496566406708218,-36.49808015087603,-0.0011936739175623275
87.5,0.017513320497747904,-35.132630090818566,0.002547656430665724
87.75,0.02036952757523941,-33.82038086664528,0.0028562070774915058
88.0,0.024741543972023453,-32.13146404236619,0.0043720163967840425
88.25,0.029540745045462197,-30.591571111092833,0.004799201073438744
88.5,0.02972871354356427,-30.536477673678,0.00018796849810207364
88.75,0.02454600664841234,-32.200383049387526,-0.0051827068951519305
89.0,0.026140190431977798,-31.653825057611268,0.001594183783565458
89.25,0.02822795114398135,-30.986412857692308,0.002087760712003551
89.5,0.022547208850126503,-32.93814424696614,-0.005680742293854846
89.75,0.02468516341322636,-32.15127986865659,0.002137954563099856
90.0,0.029269875269588592,-30.67158256492889,0.004584711856362233
90.25,0.028848075477081136,-30.797663086649173,-0.00042179979250745597
90.5,0.03278727048801873,-29.685894729069737,0.003939195010937594
90.75,0.035772621731371856,-28.92898459529981,0.0029853512433531265
91.0,0.028183805485271895,-31.00000734298127,-0.0075888162460999616
91.25,0.022281003113828506,-33.04130521302907,-0.005902802371443389
91.5,0.021590001848642577,-33.31494640918428,-0.0006910012651859289
91.75,0.02311446779463281,-32.722322032474544,0.0015244659459902332
92.0,0.02569851743338433,-31.801838614026444,0.0025840496387515184
92.25,0.023017745329028373,-32.758744386221174,-0.002680772104355956
92.5,0.02050118465320144,-33.764420853111666,-0.0025165606758269336
92.75,0.020120703568106364,-33.927136743854795,-0.0003804810850950753
93.0,0.022762563509512695,-32.85557658914489,0.0026418599414063312
93.25,0.022648366499757003,-32.899262314780195,-0.00011419700975569269
93.5,0.019273006919293394,-34.30101045311295,-0.003375359580463609
93.75,0.018658567812064302,-34.58243389427042,-0.0006144391072290915
94.0,0.016067861895682527,-35.880838193731975,-0.0025907059163817747
94.25,0.015265354219722322,-36.32586227562575,-0.0008025076759602054
94.5,0.018049675599273722,-34.870611981844675,0.0027843213795514
94.75,0.019634347872262196,-34.13967037246201,0.0015846722729884744
95.0,0.01919988196136444,-34.334028825149176,-0.000434465910897755
95.25,0.016953559368290454,-35.414782170858025,-0.0022463225930739877
95.5,0.016031043460991726,-35.900764169216124,-0.000922515907298728
95.75,0.0154797990900896,-36.204693604583674,-0.0005512443709021261
96.0,0.01440865834017764,-36.827529130632264,-0.0010711407499119589
96.25,0.014941944037381867,-36.51185788948049,0.0005332856972042263
96.5,0.021314979509733073,-33.426301609743355,0.006373035472351206
96.75,0.02765814572029239,-31.163538791117602,0.006343166210559317
97.0,0.021586956800970634,-33.31617155096781,-0.006071188919321756
97.25,0.015026452101334572,-36.46287097278241,-0.006560504699636063
97.5,0.01606830023453712,-35.88060124179604,0.0010418481332025477
97.75,0.016245606917007237,-35.78528118503445,0.00017730668247011722
98.0,0.014590699097975533,-36.71847797631389,-0.0016549078190317042
98.25,0.013347111261163589,-37.49225438434888,-0.0012435878368119435
98.5,0.012944095127938163,-37.75856607993102,-0.0004030161332254263
98.75,0.016156359654423445,-35.83312975199786,0.003212264526485282
99.0,0.0169538916480378,-35.41461193422107,0.0007975319936143546
99.25,0.016053918553605245,-35.888378892682915,-0.0008999730944325539
99.5,0.01663947715414787,-35.57720648422513,0.000585558600542626
99.75,0.01565156673321716,-36.1088436544037,-0.000987910420930712
100.0,0.01574516845296078,-36.05705377170243,9.360171974362105e-05
100.25,0.015621747222230309,-36.12540787656072,-0.00012342123073047148
100.5,0.014969943571054196,-36.495596733809194,-0.0006518036511761124
100.75,0.017139991379669022,-35.319788016201365,0.0021700478086148257
101.0,0.02190729975610864,-33.18822298539632,0.004767308376439617
101.25,0.02142259145008144,-33.38255989059674,-0.00048470830602720047
101.5,0.01868925694870581,-34.568159300467755,-0.002733334501375629
101.75,0.01991542878054918,-34.01620677484341,0.00122617183184337
102.0,0.022220648849160946,-33.06486527340237,0.0023052200686117658
102.25,0.02311352383728338,-32.7226767573532,0.0008928749881224329
102.5,0.021993540491173122,-33.154097056762716,-0.0011199833461102565
102.75,0.021826988467795138,-33.2201236198593,-0.00016655202337798394
103.0,0.022258366369206712,-33.0501342685255,0.000431377901411574
103.25,0.023327705039538314,-32.64255969241081,0.0010693386703316023
103.5,0.02741854946822881,-31.239110490691516,0.004090844428690496
103.75,0.03172694240415057,-29.97143559584558,0.004308392935921758
104.0,0.03627880629323456,-28.806940225158257,0.00455186388908399
104.25,0.034564628026440086,-29.22736224966506,-0.0017141782667944722
104.5,0.0302937563634273,-30.372937433841116,-0.004270871663012786
104.75,0.031195008340375613,-30.118297878112386,0.0009012519769483127
105.0,0.03180966823230899,-29.948817208984178,0.0006146598919333779
105.25,0.03031964884327891,-30.36551665834262,-0.0014900193890300811
105.5,0.032401512203648876,-29.788694408948665,0.0020818633603699663
105.75,0.0464317124569342,-26.663705974612483,0.014030200253285323
106.0,0.061598326599180166,-24.20862171715929,0.015166614142245967
106.25,0.0560857837703479,-25.02294413390198,-0.005512542828832269
106.5,0.04402980714003307,-27.125064336582167,-0.012055976630314824
106.75,0.04635341298739594,-26.678365667301314,0.002323605847362867
107.0,0.04677930605192186,-26.59892450031164,0.0004258930645259229
107.25,0.04165600179231789,-27.606448332714095,-0.005123304259603972
107.5,0.035670656548616654,-28.953777940369726,-0.005985345243701236
107.75,0.031663985363178854,-29.9886884775703,-0.0040066711854378
108.0,0.032760645196294555,-29.69295107421192,0.0010966598331157013
