condition,time_sec,luminance_z,visual_change_z,optical_flow_z,histogram_delta_z,cut_event,flash_event,audio_rms_z,audio_derivative_z,cue_on,cue_impulse,cue_value,cue_phase_sin,cue_phase_cos,als_start_pulse_regressor
control,91.5,-0.0692859452949494,-0.1673135476832932,-0.1857805036642023,-0.91311997847675,0.0,0.0,1.2377964811059865,0.5711555626101651,1.0,0.0,5.0,3.2339341226402363e-14,-1.0,0.0
control,91.75,-0.0914491751882025,0.1221495880719414,0.119752679734173,0.1206243786615995,0.0,0.0,1.231192325962244,0.0155821765368711,1.0,0.0,5.0,-0.4999999999999868,-0.8660254037844463,0.0
control,92.0,-0.1086135855656935,-0.2945759943767716,-0.2796745278319278,-0.0351930943537245,0.0,0.0,1.3130598153628144,0.3963645818056527,1.0,0.0,5.0,-0.8660254037844254,-0.5000000000000229,0.0
control,92.25,-0.1299925917582081,-0.4044300785555201,-0.4491355327916601,0.0457333870736988,0.0,0.0,1.4258719218795306,0.5295503702726647,0.0,0.0,0.0,-1.0,-9.307934654156472e-15,0.0
control,92.5,-0.150089179250754,-0.1298960079013217,-0.0782300476843519,-0.4583864279781233,0.0,0.0,1.3020324066233555,-0.4889994059135873,0.0,0.0,0.0,-0.8660254037844489,0.4999999999999822,0.0
control,92.75,-0.159866657083787,0.4299463752837302,0.4576560889810789,-0.6978496989002796,0.0,0.0,1.2023924570060496,-0.3848443530953605,0.0,0.0,0.0,-0.5000000000000275,0.8660254037844227,0.0
control,93.0,-0.1752642583998815,0.5920958143054053,0.6111930577714659,-0.7521925250844758,0.0,0.0,1.0535373290821026,-0.5966667292686468,0.0,0.0,0.0,-1.469823751231459e-14,1.0,0.0
control,93.25,-0.1581282447309783,0.4914827843104805,0.4612825732287139,-0.3989679806482926,0.0,0.0,0.8370819490516918,-0.8876185559975195,0.0,0.0,0.0,0.4999999999999775,0.8660254037844516,0.0
control,93.5,-0.1990813044441079,0.1904610014500428,0.357127474260234,-0.8133173783394732,0.0,0.0,0.4899347637516142,-1.4501167464157732,0.0,0.0,0.0,0.8660254037844343,0.5000000000000077,0.0
control,93.75,-0.2188778874162598,0.622846061554877,0.7592975063698598,-1.1479964530106233,0.0,0.0,0.228437983487197,-1.0814769702512348,0.0,0.0,0.0,1.0,2.0088540370472713e-14,0.0
control,94.0,-0.2403315866129282,-0.0108725797713714,0.0385427895640419,-0.6166913701200876,0.0,0.0,0.2369493433025577,0.0806394293171187,0.0,0.0,0.0,0.8660254037844544,-0.4999999999999728,0.0
control,94.25,0.9350781978550908,0.3206380501638413,0.3826369899831983,2.8020099188839183,0.0,0.0,0.1878633976676346,-0.1672596644470381,1.0,1.0,5.0,0.5000000000000123,-0.8660254037844315,0.0
control,94.5,1.2155349804687403,1.077765949934407,1.222077296947887,-0.2239369302567668,0.0,0.0,0.110410575139964,-0.2893508459642265,1.0,0.0,5.0,2.5478843228630832e-14,-1.0,0.0
control,94.75,1.2287815813472664,0.1681916333298239,0.21858294491516,1.4093888269292163,0.0,0.0,0.2408445894824457,0.6053951506187436,1.0,0.0,5.0,-0.4999999999999928,-0.8660254037844428,0.0
control,95.0,1.2565069192223417,1.9805601316245276,1.8098142228418903,2.45020243908645,0.0,1.0,0.3302615613178253,0.4288575923613823,1.0,0.0,5.0,-0.8660254037844288,-0.500000000000017,0.0
control,95.25,1.2453435221419988,1.2233184535949475,1.205195819774148,1.9032608904471184,0.0,0.0,0.3157211402563057,-0.0185755520844181,0.0,0.0,0.0,-1.0,-3.086914608678895e-14,0.0
control,95.5,1.1856743565793684,0.431376779368385,0.4543417398839589,2.7590114907787955,0.0,0.0,0.3963707231776811,0.3911227061637003,0.0,0.0,0.0,-0.8660254037844455,0.4999999999999881,0.0
control,95.75,1.1979246664467542,1.2520419423633056,0.9711166109323182,2.900262743450178,0.0,0.0,0.5383739685362416,0.6551891793847197,0.0,0.0,0.0,-0.5000000000000216,0.8660254037844262,0.0
control,96.0,1.1688504730055371,0.371012644529728,0.1413692289184964,4.130919172624329,0.0,0.0,0.3467695973131776,-0.7806596884896648,0.0,0.0,0.0,-7.83773951454306e-15,1.0,0.0
control,96.25,1.1554178630427645,0.6188938282083857,0.5667297924546617,0.718525209421185,0.0,0.0,0.1378720449868412,-0.8550896273606948,0.0,0.0,0.0,0.4999999999999834,0.8660254037844481,0.0
control,96.5,1.118269342307114,1.4498563251502132,0.9610300098156492,1.962137788198987,0.0,0.0,0.264113294611211,0.5873494700810761,0.0,0.0,0.0,0.8660254037844235,0.5000000000000263,0.0
control,96.75,1.0533156225121147,0.7482024444631917,0.6118830713876284,1.5940273503024711,0.0,0.0,0.3992353861984983,0.6255726587746906,0.0,0.0,0.0,1.0,1.3228042372701181e-14,0.0
control,97.0,1.03505863846365,1.0788700668130884,0.8492840452601974,1.936787286471518,0.0,1.0,0.4391226717627272,0.2156815723192715,0.0,0.0,0.0,0.8660254037844509,-0.4999999999999788,0.0
control,97.25,0.9708780848158084,2.5389797306873088,2.695513528154501,0.5587995527380231,0.0,1.0,0.5883559135093889,0.6863071203806825,1.0,1.0,8.0,0.500000000000031,-0.8660254037844207,0.0
control,97.5,0.8997368320732366,1.441673415131956,1.8872393197009132,0.2277187244315982,0.0,0.0,0.862284532925968,1.222996656102696,1.0,0.0,8.0,1.8618345230859297e-14,-1.0,0.0
control,97.75,0.8007042121805951,1.3274995588407812,1.3522852359306323,1.5133825685473654,0.0,0.0,0.9286097967407893,0.3294707643316569,1.0,0.0,8.0,-0.4999999999999741,-0.8660254037844536,0.0
control,98.0,0.7184677192215938,0.7643824589502233,0.891834586214867,1.5566063275686908,0.0,0.0,0.8069483646960885,-0.4796249247630154,1.0,0.0,8.0,-0.8660254037844323,-0.500000000000011,0.0
control,98.25,0.559921171934813,0.3255494872841062,0.5327858349873398,1.011516419325052,0.0,0.0,0.6069664760602793,-0.816716565775454,0.0,0.0,0.0,-1.0,-2.4008648089017422e-14,0.0
control,98.5,0.4185005192822345,0.6391129941403981,0.7565684009134027,0.0048876916284164,0.0,0.0,0.5680584264143403,-0.1234539486697112,0.0,0.0,0.0,-0.8660254037844562,0.4999999999999694,0.0
control,98.75,0.2179674906061117,1.535740348758218,1.3263105874706005,0.7274969797671923,0.0,0.0,0.4287115371476038,-0.5557432220318309,0.0,0.0,0.0,-0.5000000000000157,0.8660254037844296,0.0
control,99.0,0.0525914106117319,0.9226931140629846,0.7233637421606172,0.7635881544273437,0.0,0.0,0.1563651393003696,-1.128173779163408,0.0,0.0,0.0,-2.9398950947175544e-14,1.0,0.0
control,99.25,-0.1365106738851975,1.0109535641241811,0.9855446959423836,0.8205469722723814,0.0,0.0,0.2472258738865775,0.4350715545379583,0.0,0.0,0.0,0.4999999999999894,0.8660254037844448,0.0
control,99.5,-0.3338825268383848,1.1041867242371617,1.1224223776902538,1.8902968092088963,0.0,0.0,0.998558223456646,3.2777447235592967,0.0,0.0,0.0,0.8660254037844269,0.5000000000000203,0.0
control,99.75,-0.4727257617700918,0.0256449097670566,0.1018564643157823,-0.604645727987495,0.0,0.0,1.6687822135776147,2.9286539345555505,0.0,0.0,0.0,1.0,3.4789253805333663e-14,0.0
control,100.0,-0.3588411958875037,0.1510329963416296,0.1846930247781076,-0.6314959890423458,0.0,0.0,1.3143299041695018,-1.4815580374980408,0.0,0.0,0.0,0.8660254037844475,-0.4999999999999847,0.0
control,100.25,-0.3666543380651887,0.1150164002022126,0.1278495417232388,-0.2196022283361391,0.0,0.0,0.7308134834015778,-2.467451130517887,1.0,1.0,7.0,0.500000000000025,-0.8660254037844242,0.0
control,100.5,-0.3826536840493761,-0.1317055106946798,-0.0733757771121872,-0.0551257835207793,0.0,0.0,0.5583410983238469,-0.6983155234239858,1.0,0.0,7.0,1.1757847233087768e-14,-1.0,0.0
control,100.75,-0.3989944961003731,-0.3192390429824006,-0.2966736514441451,-0.4744983596758851,0.0,0.0,0.5332085588588532,-0.0641640832272578,1.0,0.0,7.0,-0.49999999999998,-0.8660254037844501,0.0
control,101.0,-0.421539589307085,0.374075910518811,0.4034072797750179,-0.0012143409628579,0.0,0.0,0.5459708207660827,0.0989353334052714,1.0,0.0,7.0,-0.8660254037844215,-0.5000000000000298,0.0
control,101.25,-0.4438355314270603,0.8849872780632677,0.6707971052526637,0.2570826452183716,0.0,0.0,0.4867159657809566,-0.2110267016856312,0.0,0.0,0.0,-1.0,-1.7148150091245887e-14,0.0
control,101.5,-0.4450079156722519,0.3655470016277799,0.3489908707025831,-0.4457521210094291,0.0,0.0,0.4581297006833358,-0.0790289358057746,0.0,0.0,0.0,-0.8660254037844528,0.4999999999999754,0.0
control,101.75,-0.4528323051912418,-0.3960389130992376,-0.3558093735923636,-0.1745620847798303,0.0,0.0,0.3515412875936751,-0.4147505749990378,0.0,0.0,0.0,-0.5000000000000098,0.866025403784433,0.0
control,102.0,-0.4512911500082465,0.2531726711205831,0.2359103000829412,-0.0601176633846184,0.0,0.0,0.1949665864651839,-0.6298918113569817,0.0,0.0,0.0,-2.2538452949404006e-14,1.0,0.0
control,102.25,-0.4493577311447067,0.4888418788743773,0.4607268424687352,-0.2612538064116785,0.0,0.0,0.2157029147619676,0.133255755448139,0.0,0.0,0.0,0.4999999999999707,0.8660254037844556,0.0
control,102.5,-0.429654187323026,0.5908434922789826,0.713469494347015,0.4563765246288038,0.0,0.0,0.2595080338616429,0.2325439476571998,0.0,0.0,0.0,0.8660254037844304,0.5000000000000144,0.0
control,102.75,-0.4481504847559136,-0.0017500076471706,-0.0730156646735735,-0.538151362840854,0.0,0.0,0.1994726414282351,-0.2143861388079989,0.0,0.0,0.0,1.0,2.7928755807562122e-14,0.0
control,103.0,-0.4586875689616679,-0.0812984400193179,-0.166152045922604,0.4482878866392237,0.0,0.0,0.1625722402196625,-0.114813019648305,0.0,0.0,0.0,0.866025403784444,-0.4999999999999907,0.0
control,103.25,-0.4690574911202253,-0.4264108234008564,-0.4333382791017668,1.026301532169102,0.0,0.0,0.7763990906659913,2.685920360355597,1.0,1.0,1.0,0.5000000000000191,-0.8660254037844276,0.0
control,103.5,-0.4918363045555964,0.428422678132158,0.5518650310024602,0.070383234919522,0.0,0.0,1.1760678902341837,1.7641830269865304,1.0,0.0,1.0,3.3319058665720244e-14,-1.0,0.0
control,103.75,-0.4954971593433101,0.383712650093845,0.3919940414625664,-0.2851825221236839,0.0,0.0,0.8669166141643772,-1.2865821610511912,1.0,0.0,1.0,-0.499999999999986,-0.8660254037844467,0.0
control,104.0,-0.4908228574787787,-0.1873496130524726,-0.1623262269724193,1.7227216824102036,0.0,0.0,0.4640114273666817,-1.6900994666715154,1.0,0.0,1.0,-0.8660254037844249,-0.5000000000000238,0.0
control,104.25,-0.4826287064045104,-0.4387579863026224,-0.4015403059373933,0.0968798206342978,0.0,0.0,0.1091056573263874,-1.4835097343508137,0.0,0.0,0.0,-1.0,-1.0287652093474354e-14,0.0
control,104.5,-0.4926359271109935,-0.2167850147619874,-0.2464836383510409,-0.6506407511326758,0.0,0.0,-0.0019363596374022,-0.4339189085825263,0.0,0.0,0.0,-0.8660254037844494,0.4999999999999813,0.0
control,104.75,-0.4127935236332278,-0.6284174365796709,-0.5592765246266213,-0.7427834438340482,0.0,0.0,-0.0943054524919436,-0.3535505488403304,0.0,0.0,0.0,-0.5000000000000284,0.8660254037844223,0.0
control,105.0,-0.1450893743273744,0.1815589155856511,0.2676281503287823,0.5424878282975725,0.0,0.0,-0.1794958101556708,-0.3226532362965729,0.0,0.0,0.0,-1.5677954951632475e-14,1.0,0.0
control,105.25,-0.2504172722614729,0.0692164960967439,0.1399547809105306,1.655230930853115,0.0,0.0,-0.3333270598341525,-0.6180839824502918,0.0,0.0,0.0,0.4999999999999767,0.8660254037844521,0.0
